time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.248249,-0.3375,-0.0837,-0.1682,0.386
1.250294,-0.3375,-0.0837,-0.1682,0.386
1.266354,-0.2653,-0.0153,0.0241,0.267
1.267910,-0.2653,-0.0153,0.0241,0.267
1.286977,0.1447,0.1249,0.2765,0.336
1.288359,0.1447,0.1249,0.2765,0.336
1.315881,0.3262,0.0764,0.2277,0.405
1.318088,0.3262,0.0764,0.2277,0.405
1.333551,0.2380,0.0599,0.0430,0.249
1.334870,0.2380,0.0599,0.0430,0.249
1.349078,0.0441,0.2220,-0.1093,0.251
1.350654,0.0441,0.2220,-0.1093,0.251
1.366563,0.0695,0.1753,-0.0518,0.196
1.367878,0.0695,0.1753,-0.0518,0.196
1.387762,-0.0357,-0.0523,-0.0393,0.075
1.389582,-0.0357,-0.0523,-0.0393,0.075
1.407811,-0.0193,-0.1525,0.1659,0.226
1.409493,-0.0193,-0.1525,0.1659,0.226
1.426657,-0.0471,-0.0713,0.0738,0.113
1.427910,-0.0471,-0.0713,0.0738,0.113
1.446784,-0.2392,0.1390,-0.0387,0.279
1.447945,-0.2392,0.1390,-0.0387,0.279
1.469669,-0.2474,0.1374,0.0072,0.283
1.471143,-0.2474,0.1374,0.0072,0.283
1.489014,-0.1789,0.0351,0.1412,0.231
1.490104,-0.1789,0.0351,0.1412,0.231
1.507686,-0.1225,-0.1992,0.1473,0.276
1.509770,-0.1225,-0.1992,0.1473,0.276
1.525893,-0.2978,-0.1807,0.1108,0.366
1.527373,-0.2978,-0.1807,0.1108,0.366
1.546442,-0.5072,0.0359,0.1739,0.537
1.548282,-0.5072,0.0359,0.1739,0.537
1.566649,-0.3475,0.4794,0.1757,0.618
1.568115,-0.3475,0.4794,0.1757,0.618
1.586216,-0.0916,0.4309,0.0246,0.441
1.587212,-0.0916,0.4309,0.0246,0.441
1.606475,0.0819,0.1220,0.0864,0.170
1.608652,0.0819,0.1220,0.0864,0.170
1.625687,0.0556,0.1738,-0.1730,0.251
1.626996,0.0556,0.1738,-0.1730,0.251
1.646394,-0.0733,0.5616,-0.2164,0.606
1.647657,-0.0733,0.5616,-0.2164,0.606
1.666170,-0.0321,0.7689,0.0727,0.773
1.667883,-0.0321,0.7689,0.0727,0.773
1.686074,0.3705,1.4299,-0.6841,1.628
1.687820,0.3705,1.4299,-0.6841,1.628
1.705958,0.6278,1.9567,-0.7248,2.179
1.707885,0.6278,1.9567,-0.7248,2.179
1.725643,-0.0043,2.4621,-1.2939,2.781
1.726682,-0.0043,2.4621,-1.2939,2.781
1.749339,-0.5329,1.8055,-0.7450,2.025
1.751421,-0.5329,1.8055,-0.7450,2.025
1.766193,-1.0421,-0.3129,-0.9921,1.472
1.767484,-1.0421,-0.3129,-0.9921,1.472
1.785426,-1.1537,-2.1326,-1.2186,2.714
1.787058,-1.1537,-2.1326,-1.2186,2.714
1.806361,-0.7654,-2.0028,-1.3117,2.513
1.807688,-0.7654,-2.0028,-1.3117,2.513
1.825782,-0.1877,-0.6019,-1.1396,1.302
1.827073,-0.1877,-0.6019,-1.1396,1.302
1.845983,0.3480,0.2710,-1.0949,1.180
1.846944,0.3480,0.2710,-1.0949,1.180
1.865935,0.5524,0.8480,-1.3504,1.688
1.866795,0.5524,0.8480,-1.3504,1.688
1.886165,0.1455,1.1402,-0.6544,1.323
1.887944,0.1455,1.1402,-0.6544,1.323
1.906337,-0.0690,0.8189,-0.8141,1.157
1.908606,-0.0690,0.8189,-0.8141,1.157
1.925750,0.1305,0.1779,-0.3207,0.389
1.927130,0.1305,0.1779,-0.3207,0.389
1.946178,0.2700,-0.6800,-0.0516,0.733
1.947125,0.2700,-0.6800,-0.0516,0.733
1.965714,0.1606,-1.3212,-0.0623,1.332
1.966647,0.1606,-1.3212,-0.0623,1.332
1.986019,-0.0667,-1.2482,0.1859,1.264
1.987328,-0.0667,-1.2482,0.1859,1.264
2.005707,-0.2719,-0.5975,0.4390,0.790
2.006570,-0.2719,-0.5975,0.4390,0.790
2.025631,-0.1842,-0.4675,0.4481,0.673
2.026886,-0.1842,-0.4675,0.4481,0.673
2.046685,0.0802,-0.7729,0.2934,0.831
2.047690,0.0802,-0.7729,0.2934,0.831
2.065612,0.0593,-0.8010,0.4492,0.920
2.066653,0.0593,-0.8010,0.4492,0.920
2.085791,-0.1984,-0.4637,0.7638,0.915
2.086861,-0.1984,-0.4637,0.7638,0.915
2.105617,-0.3598,-0.1479,0.8121,0.900
2.107475,-0.3598,-0.1479,0.8121,0.900
2.127842,-0.4438,-0.0711,0.9766,1.075
2.128968,-0.4438,-0.0711,0.9766,1.075
2.145189,-0.4915,-0.4332,0.6195,0.902
2.145803,-0.4915,-0.4332,0.6195,0.902
2.165906,-0.2868,-0.5825,0.5863,0.875
2.167073,-0.2868,-0.5825,0.5863,0.875
2.185847,-0.1411,-0.0993,0.4803,0.510
2.187550,-0.1411,-0.0993,0.4803,0.510
2.205501,-0.0903,0.3405,0.4882,0.602
2.206580,-0.0903,0.3405,0.4882,0.602
2.225527,-0.1892,0.4887,0.6062,0.801
2.226873,-0.1892,0.4887,0.6062,0.801
2.245341,-0.4159,0.6311,0.5753,0.950
2.246223,-0.4159,0.6311,0.5753,0.950
2.265360,-0.4002,0.7702,0.7165,1.125
2.266293,-0.4002,0.7702,0.7165,1.125
2.285732,-0.1968,0.8467,0.5593,1.034
2.287096,-0.1968,0.8467,0.5593,1.034
2.305350,0.0424,0.7125,0.4518,0.845
2.306592,0.0424,0.7125,0.4518,0.845
2.325234,0.1888,0.5184,0.4354,0.703
2.326521,0.1888,0.5184,0.4354,0.703
2.350759,0.1619,0.2280,0.4964,0.570
2.353285,0.1619,0.2280,0.4964,0.570
2.365157,0.6389,1.0580,0.0583,1.237
2.366177,0.6389,1.0580,0.0583,1.237
2.385388,0.9307,2.2882,0.4176,2.505
2.386476,0.9307,2.2882,0.4176,2.505
2.405218,0.8543,2.7957,-0.9935,3.088
2.406490,0.8543,2.7957,-0.9935,3.088
2.425388,0.9214,1.7865,-0.7488,2.145
2.426150,0.9214,1.7865,-0.7488,2.145
2.446195,0.8287,-0.7801,-0.4420,1.221
2.447594,0.8287,-0.7801,-0.4420,1.221
2.465249,1.1645,-2.7614,-1.1453,3.208
2.466878,1.1645,-2.7614,-1.1453,3.208
2.487337,1.3515,-2.3243,-1.7215,3.193
2.488886,1.3515,-2.3243,-1.7215,3.193
2.505806,1.3466,-0.4652,-1.3657,1.974
2.507431,1.3466,-0.4652,-1.3657,1.974
2.525536,1.1892,0.7093,-1.0810,1.757
2.527054,1.1892,0.7093,-1.0810,1.757
2.547175,0.9418,1.2790,-0.9542,1.853
2.548620,0.9418,1.2790,-0.9542,1.853
2.565733,0.2247,0.9048,-0.7499,1.196
2.567237,0.2247,0.9048,-0.7499,1.196
2.587597,-0.1217,-0.0172,-0.3359,0.358
2.589038,-0.1217,-0.0172,-0.3359,0.358
2.606628,-0.1656,-1.3278,-0.0298,1.338
2.608154,-0.1656,-1.3278,-0.0298,1.338
2.625845,-0.3037,-2.1195,0.0498,2.142
2.627824,-0.3037,-2.1195,0.0498,2.142
2.645430,-0.4056,-1.8600,0.4788,1.963
2.647475,-0.4056,-1.8600,0.4788,1.963
2.665849,-0.4102,-1.3514,0.5044,1.500
2.667577,-0.4102,-1.3514,0.5044,1.500
2.685605,-0.2951,-1.1318,0.1610,1.181
2.689718,-0.2951,-1.1318,0.1610,1.181
2.704996,-0.2330,-1.0247,0.3383,1.104
2.705773,-0.2330,-1.0247,0.3383,1.104
2.725629,-0.2350,-0.7109,0.5789,0.946
2.726811,-0.2350,-0.7109,0.5789,0.946
2.744830,-0.0634,-0.2277,1.1038,1.129
2.745721,-0.0634,-0.2277,1.1038,1.129
2.765694,0.3984,0.2759,1.4960,1.573
2.767771,0.3984,0.2759,1.4960,1.573
2.785203,0.5041,0.2975,1.3377,1.460
2.786313,0.5041,0.2975,1.3377,1.460
2.808183,0.3024,0.0115,0.3421,0.457
2.809969,0.3024,0.0115,0.3421,0.457
2.828556,0.3747,-0.0971,-0.7505,0.844
2.830192,0.3747,-0.0971,-0.7505,0.844
2.844974,0.5095,0.5349,-0.4822,0.882
2.845994,0.5095,0.5349,-0.4822,0.882
2.865526,0.7778,1.5322,0.9817,1.979
2.866835,0.7778,1.5322,0.9817,1.979
2.885124,0.8434,1.6787,0.4307,1.927
2.886501,0.8434,1.6787,0.4307,1.927
2.905393,0.3249,1.2045,0.0148,1.248
2.906592,0.3249,1.2045,0.0148,1.248
2.925574,-0.3637,0.9257,0.3905,1.069
2.927134,-0.3637,0.9257,0.3905,1.069
2.945228,-0.6034,0.6729,-0.6429,1.109
2.946854,-0.6034,0.6729,-0.6429,1.109
2.964869,-0.3000,1.7146,-2.0714,2.706
2.966597,-0.3000,1.7146,-2.0714,2.706
2.985894,-0.5750,2.1934,-0.6782,2.367
2.986899,-0.5750,2.1934,-0.6782,2.367
3.005589,-1.2200,2.0606,-2.4600,3.433
3.007077,-1.2200,2.0606,-2.4600,3.433
3.025083,-1.8491,1.5525,-1.6616,2.931
3.026714,-1.8491,1.5525,-1.6616,2.931
3.045750,-1.9156,-0.1654,-0.7514,2.064
3.047477,-1.9156,-0.1654,-0.7514,2.064
3.066486,-1.7619,-1.4525,-1.0008,2.493
3.067883,-1.7619,-1.4525,-1.0008,2.493
3.085501,-1.4104,-0.6235,-1.3953,2.080
3.086475,-1.4104,-0.6235,-1.3953,2.080
3.105522,-0.7935,1.2365,-1.1059,1.839
3.106730,-0.7935,1.2365,-1.1059,1.839
3.129397,-0.1344,1.7913,-0.3551,1.831
3.130472,-0.1344,1.7913,-0.3551,1.831
3.150157,0.4791,0.6847,-0.0257,0.836
3.151345,0.4791,0.6847,-0.0257,0.836
3.165806,0.7704,-1.0044,0.2724,1.295
3.167573,0.7704,-1.0044,0.2724,1.295
3.185388,0.4535,-2.2692,0.3875,2.346
3.186805,0.4535,-2.2692,0.3875,2.346
3.205617,-0.1594,-2.4871,0.7045,2.590
3.207114,-0.1594,-2.4871,0.7045,2.590
3.225191,-0.7720,-1.9514,0.6248,2.190
3.226645,-0.7720,-1.9514,0.6248,2.190
3.244926,-0.5596,-1.6528,0.7477,1.898
3.246335,-0.5596,-1.6528,0.7477,1.898
3.265434,0.1892,-1.7594,1.0807,2.073
3.266252,0.1892,-1.7594,1.0807,2.073
3.285373,0.6096,-1.7498,0.8870,2.054
3.286657,0.6096,-1.7498,0.8870,2.054
3.305841,0.4931,-1.2401,0.6373,1.479
3.306950,0.4931,-1.2401,0.6373,1.479
3.325136,-0.2415,-0.4966,0.4098,0.688
3.326729,-0.2415,-0.4966,0.4098,0.688
3.345550,-0.6484,-0.2125,1.1195,1.311
3.346994,-0.6484,-0.2125,1.1195,1.311
3.365458,-0.2208,-0.5419,0.6476,0.873
3.367062,-0.2208,-0.5419,0.6476,0.873
3.385436,0.3111,-0.6331,0.9850,1.212
3.386728,0.3111,-0.6331,0.9850,1.212
3.405143,0.1849,-0.4081,0.3737,0.583
3.405947,0.1849,-0.4081,0.3737,0.583
3.425146,-0.3779,0.4255,0.1975,0.602
3.426476,-0.3779,0.4255,0.1975,0.602
3.444943,-0.7164,1.6121,-0.2173,1.777
3.446709,-0.7164,1.6121,-0.2173,1.777
3.465607,-0.7206,2.3853,0.4525,2.533
3.467285,-0.7206,2.3853,0.4525,2.533
3.485347,-0.1527,2.3485,0.6416,2.439
3.486907,-0.1527,2.3485,0.6416,2.439
3.505227,-0.0144,1.6703,1.2780,2.103
3.506520,-0.0144,1.6703,1.2780,2.103
3.524994,-0.1182,1.6398,0.9148,1.881
3.526155,-0.1182,1.6398,0.9148,1.881
3.545258,0.6309,2.5470,-0.8141,2.747
3.546704,0.6309,2.5470,-0.8141,2.747
3.564680,1.5004,1.9903,-2.4256,3.478
3.566822,1.5004,1.9903,-2.4256,3.478
3.587105,0.9332,1.6853,-3.1153,3.663
3.589015,0.9332,1.6853,-3.1153,3.663
3.605651,0.5454,0.6936,-1.2053,1.494
3.606499,0.5454,0.6936,-1.2053,1.494
3.625132,0.4756,-0.7547,0.5254,1.035
3.626542,0.4756,-0.7547,0.5254,1.035
3.645442,0.6602,-1.7912,-0.3923,1.949
3.647684,0.6602,-1.7912,-0.3923,1.949
3.664647,0.4681,0.0730,-1.1145,1.211
3.666582,0.4681,0.0730,-1.1145,1.211
3.684697,0.2464,2.0671,-0.9559,2.291
3.686770,0.2464,2.0671,-0.9559,2.291
3.705421,0.1725,1.3998,-0.2526,1.433
3.707013,0.1725,1.3998,-0.2526,1.433
3.724663,0.2592,-0.3991,-0.0504,0.479
3.726169,0.2592,-0.3991,-0.0504,0.479
3.745485,0.0410,-1.9981,0.7060,2.120
3.747841,0.0410,-1.9981,0.7060,2.120
3.766543,-0.1029,-3.0840,0.3911,3.110
3.768257,-0.1029,-3.0840,0.3911,3.110
3.784529,-0.3246,-3.1284,0.4434,3.176
3.787080,-0.3246,-3.1284,0.4434,3.176
3.804595,-0.2092,-2.3226,0.6199,2.413
3.813296,-0.2092,-2.3226,0.6199,2.413
3.824444,0.0625,-1.5386,0.8287,1.749
3.825937,0.0625,-1.5386,0.8287,1.749
3.846946,0.3049,-0.9909,0.9416,1.401
3.848512,0.3049,-0.9909,0.9416,1.401
3.868633,0.1972,-0.9276,1.0579,1.421
3.869899,0.1972,-0.9276,1.0579,1.421
3.885293,-0.0921,-0.8044,1.0467,1.323
3.886972,-0.0921,-0.8044,1.0467,1.323
3.905144,-0.1990,-0.6398,0.8363,1.072
3.906515,-0.1990,-0.6398,0.8363,1.072
3.924925,0.1134,-0.1816,0.6331,0.668
3.926412,0.1134,-0.1816,0.6331,0.668
3.945169,0.3928,0.4768,0.6725,0.913
3.946979,0.3928,0.4768,0.6725,0.913
3.964526,-0.0241,1.3586,1.3318,1.903
3.965799,-0.0241,1.3586,1.3318,1.903
3.985025,-0.3177,1.5118,1.0466,1.866
3.986639,-0.3177,1.5118,1.0466,1.866
4.006593,-0.1689,1.2677,0.4349,1.351
4.008109,-0.1689,1.2677,0.4349,1.351
4.024886,0.4437,1.2571,-0.0642,1.335
4.026685,0.4437,1.2571,-0.0642,1.335
4.043587,0.6665,1.7062,0.1501,1.838
4.045356,0.6665,1.7062,0.1501,1.838
4.064298,0.0562,1.6660,0.4712,1.732
4.066504,0.0562,1.6660,0.4712,1.732
4.084636,-0.5443,1.2864,0.9525,1.691
4.086693,-0.5443,1.2864,0.9525,1.691
4.104712,-0.4303,2.5924,-1.5216,3.037
4.106189,-0.4303,2.5924,-1.5216,3.037
4.124585,-0.7760,1.7286,-1.7534,2.582
4.126380,-0.7760,1.7286,-1.7534,2.582
4.144323,-0.5328,1.6884,-2.9815,3.468
4.146017,-0.5328,1.6884,-2.9815,3.468
4.165373,-0.9447,1.2235,-1.9479,2.487
4.167463,-0.9447,1.2235,-1.9479,2.487
4.184405,-1.5153,-0.5227,-0.2864,1.628
4.187747,-1.5153,-0.5227,-0.2864,1.628
4.204300,-1.5674,-1.7215,-0.3551,2.355
4.206245,-1.5674,-1.7215,-0.3551,2.355
4.224208,-1.0150,-0.6724,-1.0441,1.604
4.226202,-1.0150,-0.6724,-1.0441,1.604
4.245785,-0.4310,1.2860,-0.8949,1.625
4.247189,-0.4310,1.2860,-0.8949,1.625
4.266273,0.0402,1.3337,-0.5600,1.447
4.268858,0.0402,1.3337,-0.5600,1.447
4.288116,0.4671,-0.2036,-0.3895,0.641
4.289758,0.4671,-0.2036,-0.3895,0.641
4.304821,0.3991,-1.6803,0.8990,1.947
4.306439,0.3991,-1.6803,0.8990,1.947
4.325348,0.3335,-2.6688,1.1405,2.921
4.327649,0.3335,-2.6688,1.1405,2.921
4.343204,0.1771,-2.8898,0.8931,3.030
4.344806,0.1771,-2.8898,0.8931,3.030
4.367164,0.2348,-2.5704,0.7454,2.687
4.370054,0.2348,-2.5704,0.7454,2.687
4.384063,0.4437,-1.9607,0.8284,2.174
4.385618,0.4437,-1.9607,0.8284,2.174
4.404080,0.3989,-1.3524,0.9451,1.697
4.405487,0.3989,-1.3524,0.9451,1.697
4.424196,0.2485,-0.9665,0.8657,1.321
4.425793,0.2485,-0.9665,0.8657,1.321
4.444453,-0.2391,-0.5802,0.8943,1.093
4.447623,-0.2391,-0.5802,0.8943,1.093
4.465418,-0.3887,-0.6336,1.0482,1.285
4.467200,-0.3887,-0.6336,1.0482,1.285
4.488546,-0.3975,-0.6236,1.2118,1.420
4.490446,-0.3975,-0.6236,1.2118,1.420
4.503781,-0.5076,-0.2801,0.7735,0.967
4.504526,-0.5076,-0.2801,0.7735,0.967
4.528401,-0.4953,0.5808,0.7999,1.106
4.530367,-0.4953,0.5808,0.7999,1.106
4.547176,-0.4579,1.5139,0.7080,1.733
4.548537,-0.4579,1.5139,0.7080,1.733
4.564286,-0.5244,1.9585,0.6985,2.144
4.567071,-0.5244,1.9585,0.6985,2.144
4.584012,-0.6917,1.7907,0.1947,1.930
4.585722,-0.6917,1.7907,0.1947,1.930
4.604182,-0.9038,1.6089,-0.0440,1.846
4.606285,-0.9038,1.6089,-0.0440,1.846
4.629897,-0.9869,2.1329,1.1019,2.596
4.632462,-0.9869,2.1329,1.1019,2.596
4.643921,-0.8647,2.0495,1.7032,2.802
4.646206,-0.8647,2.0495,1.7032,2.802
4.663526,0.5526,3.1694,-0.1672,3.222
4.664680,0.5526,3.1694,-0.1672,3.222
4.684213,1.3813,1.7934,-1.3532,2.637
4.686461,1.3813,1.7934,-1.3532,2.637
4.704295,0.8777,0.1439,-3.1557,3.279
4.706011,0.8777,0.1439,-3.1557,3.279
4.724428,0.4406,-0.3697,-1.4750,1.583
4.729551,0.4406,-0.3697,-1.4750,1.583
4.745554,0.8638,-1.6696,-0.8148,2.049
4.747439,0.8638,-1.6696,-0.8148,2.049
4.764230,1.4086,-1.6942,-1.0785,2.453
4.765988,1.4086,-1.6942,-1.0785,2.453
4.784008,0.9599,0.4310,-0.4774,1.155
4.785980,0.9599,0.4310,-0.4774,1.155
4.804276,-0.0108,1.9958,-0.1552,2.002
4.805796,-0.0108,1.9958,-0.1552,2.002
4.823818,-0.1760,1.4927,-0.4268,1.562
4.825254,-0.1760,1.4927,-0.4268,1.562
4.846157,0.3978,-0.6480,-0.3673,0.844
4.847366,0.3978,-0.6480,-0.3673,0.844
4.867846,0.9175,-2.5825,-0.0452,2.741
4.869906,0.9175,-2.5825,-0.0452,2.741
4.883934,0.9415,-3.5147,-0.1451,3.641
4.886320,0.9415,-3.5147,-0.1451,3.641
4.903493,0.6788,-3.2166,0.0968,3.289
4.905948,0.6788,-3.2166,0.0968,3.289
4.923850,0.2502,-2.2122,-0.1357,2.230
4.925797,0.2502,-2.2122,-0.1357,2.230
4.943697,0.1028,-1.2122,0.1870,1.231
4.945339,0.1028,-1.2122,0.1870,1.231
4.973203,0.0508,-0.3085,0.5248,0.611
4.974948,0.0508,-0.3085,0.5248,0.611
4.984517,0.2538,0.1754,0.9531,1.002
4.985957,0.2538,0.1754,0.9531,1.002
5.005072,0.2857,0.3069,1.0233,1.106
5.006669,0.2857,0.3069,1.0233,1.106
5.025067,0.1917,0.2855,0.6635,0.747
5.026451,0.1917,0.2855,0.6635,0.747
5.045092,0.0470,0.7722,0.9224,1.204
5.046831,0.0470,0.7722,0.9224,1.204
5.063445,-0.0053,0.7253,1.2987,1.488
5.065142,-0.0053,0.7253,1.2987,1.488
5.084354,0.1781,0.1460,0.7409,0.776
5.085971,0.1781,0.1460,0.7409,0.776
5.107984,0.4198,-0.0454,0.2406,0.486
5.109511,0.4198,-0.0454,0.2406,0.486
5.123624,0.0896,0.2967,-0.3499,0.467
5.125263,0.0896,0.2967,-0.3499,0.467
5.143754,-0.1247,1.0859,-0.3287,1.141
5.145666,-0.1247,1.0859,-0.3287,1.141
5.163921,0.2355,3.2623,-2.0687,3.870
5.166106,0.2355,3.2623,-2.0687,3.870
5.183515,0.2267,3.6120,-1.4027,3.881
5.185913,0.2267,3.6120,-1.4027,3.881
5.204214,-0.9945,3.2023,-3.3605,4.747
5.206609,-0.9945,3.2023,-3.3605,4.747
5.223212,-1.2663,1.9353,-1.4255,2.717
5.225050,-1.2663,1.9353,-1.4255,2.717
5.244193,-1.3794,-1.2446,-1.0363,2.127
5.245908,-1.3794,-1.2446,-1.0363,2.127
5.266535,-1.4256,-2.4453,-0.1638,2.835
5.269900,-1.4256,-2.4453,-0.1638,2.835
5.288502,-1.3671,-1.2596,-0.7914,2.020
5.290261,-1.3671,-1.2596,-0.7914,2.020
5.304166,-0.5968,0.4251,-0.5695,0.928
5.305741,-0.5968,0.4251,-0.5695,0.928
5.323945,0.1691,1.3019,-0.3111,1.349
5.326204,0.1691,1.3019,-0.3111,1.349
5.346757,0.3540,0.6139,-0.2210,0.742
5.348856,0.3540,0.6139,-0.2210,0.742
5.363130,-0.0064,-0.7367,-0.0010,0.737
5.364015,-0.0064,-0.7367,-0.0010,0.737
5.383734,-0.4216,-1.7224,0.2274,1.788
5.388234,-0.4216,-1.7224,0.2274,1.788
5.403226,-0.5868,-1.8884,0.4105,2.020
5.405606,-0.5868,-1.8884,0.4105,2.020
5.425402,-0.4216,-1.6904,0.6216,1.850
5.427613,-0.4216,-1.6904,0.6216,1.850
5.446457,-0.0569,-1.6897,0.8743,1.903
