time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.762500,0.0491,-0.0893,0.0702,0.124
0.779153,0.1956,-0.1079,0.4599,0.511
0.780250,0.1956,-0.1079,0.4599,0.511
0.799449,0.4308,-0.4323,0.5529,0.823
0.801769,0.4308,-0.4323,0.5529,0.823
0.819582,0.7647,-1.0255,0.3485,1.326
0.821237,0.7647,-1.0255,0.3485,1.326
0.849412,1.0781,-1.4027,0.4801,1.833
0.851213,1.0781,-1.4027,0.4801,1.833
0.862077,1.2541,-0.9203,-0.9379,1.816
0.862952,1.2541,-0.9203,-0.9379,1.816
0.880352,0.8533,0.5257,-0.8282,1.300
0.881866,0.8533,0.5257,-0.8282,1.300
0.899806,0.0549,2.2630,-0.2354,2.276
0.901511,0.0549,2.2630,-0.2354,2.276
0.919806,0.1423,2.3994,0.1991,2.412
0.921119,0.1423,2.3994,0.1991,2.412
0.942148,0.3128,1.1860,0.8051,1.467
0.945953,0.3128,1.1860,0.8051,1.467
0.963234,-0.0941,0.0515,1.3058,1.310
0.964943,-0.0941,0.0515,1.3058,1.310
0.980404,-0.4983,-0.3898,0.7524,0.983
0.981325,-0.4983,-0.3898,0.7524,0.983
1.000242,-0.3663,-0.5896,0.2288,0.731
1.002127,-0.3663,-0.5896,0.2288,0.731
1.018978,0.4587,-0.8611,0.1730,0.991
1.019655,0.4587,-0.8611,0.1730,0.991
1.040215,1.0546,-1.3012,0.1737,1.684
1.042461,1.0546,-1.3012,0.1737,1.684
1.061631,0.5872,-1.0777,-0.1390,1.235
1.062910,0.5872,-1.0777,-0.1390,1.235
1.079849,0.3322,-0.2911,-0.0297,0.443
1.081296,0.3322,-0.2911,-0.0297,0.443
1.099348,0.1234,0.4012,-0.3372,0.538
1.100872,0.1234,0.4012,-0.3372,0.538
1.120011,0.1030,0.6053,-0.1745,0.638
1.121043,0.1030,0.6053,-0.1745,0.638
1.142617,0.3577,0.1560,-0.0285,0.391
1.145384,0.3577,0.1560,-0.0285,0.391
1.163736,0.1564,-0.2927,0.1741,0.375
1.165256,0.1564,-0.2927,0.1741,0.375
1.180248,-0.0474,-0.2197,0.1142,0.252
1.181084,-0.0474,-0.2197,0.1142,0.252
1.199312,0.0244,0.0903,0.1283,0.159
1.200518,0.0244,0.0903,0.1283,0.159
1.219079,0.0555,0.2721,0.1859,0.334
1.219780,0.0555,0.2721,0.1859,0.334
1.239944,0.1655,0.3054,0.3630,0.502
1.241678,0.1655,0.3054,0.3630,0.502
1.261188,0.3711,0.3230,0.3990,0.633
1.262983,0.3711,0.3230,0.3990,0.633
1.279455,-0.0290,0.4969,-0.6335,0.806
1.281294,-0.0290,0.4969,-0.6335,0.806
1.299698,-0.0792,0.7845,-0.6143,0.999
1.301747,-0.0792,0.7845,-0.6143,0.999
1.319808,0.8083,1.1234,-0.6517,1.530
1.321335,0.8083,1.1234,-0.6517,1.530
1.341223,1.3623,1.9637,0.1643,2.396
1.344159,1.3623,1.9637,0.1643,2.396
1.369390,1.2047,2.5749,-0.1031,2.845
1.370945,1.2047,2.5749,-0.1031,2.845
1.379937,0.4181,2.9695,-1.8218,3.509
1.382157,0.4181,2.9695,-1.8218,3.509
1.399442,-0.0037,3.0630,-2.6857,4.074
1.401098,-0.0037,3.0630,-2.6857,4.074
1.419257,-1.7140,2.7325,-2.1150,3.857
1.420553,-1.7140,2.7325,-2.1150,3.857
1.439742,-1.9071,0.8886,-2.9176,3.597
1.441879,-1.9071,0.8886,-2.9176,3.597
1.464683,-1.7128,-0.6537,-3.8531,4.267
1.467021,-1.7128,-0.6537,-3.8531,4.267
1.480154,-1.7973,-1.4032,-2.0174,3.045
1.481400,-1.7973,-1.4032,-2.0174,3.045
1.499754,-1.1517,-1.2673,-0.8451,1.910
1.501118,-1.1517,-1.2673,-0.8451,1.910
1.519391,0.0352,-0.4244,-1.2653,1.335
1.520321,0.0352,-0.4244,-1.2653,1.335
1.541998,-0.3282,0.2053,-1.1828,1.245
1.545219,-0.3282,0.2053,-1.1828,1.245
1.564308,-0.7780,0.2753,0.0023,0.825
1.566174,-0.7780,0.2753,0.0023,0.825
1.580394,-0.8901,-0.2622,-0.0148,0.928
1.581536,-0.8901,-0.2622,-0.0148,0.928
1.599308,-0.4488,-1.0866,0.4450,1.257
1.601000,-0.4488,-1.0866,0.4450,1.257
1.619412,0.0702,-1.7934,0.5111,1.866
1.620663,0.0702,-1.7934,0.5111,1.866
1.639981,0.2769,-2.0770,0.6999,2.209
1.642074,0.2769,-2.0770,0.6999,2.209
1.664188,-0.1697,-1.5374,0.2463,1.566
1.665802,-0.1697,-1.5374,0.2463,1.566
1.680067,-0.3625,-1.0551,0.5834,1.259
1.680827,-0.3625,-1.0551,0.5834,1.259
1.699485,-0.2364,-0.9328,1.6054,1.872
1.700785,-0.2364,-0.9328,1.6054,1.872
1.719229,0.1842,-0.9811,1.4390,1.751
1.719939,0.1842,-0.9811,1.4390,1.751
1.740146,0.1982,-0.9649,0.8987,1.333
1.741655,0.1982,-0.9649,0.8987,1.333
1.762562,-0.4609,-0.8792,1.1766,1.539
1.764082,-0.4609,-0.8792,1.1766,1.539
1.780271,-0.5229,-0.9915,1.3860,1.783
1.781082,-0.5229,-0.9915,1.3860,1.783
1.799596,-0.4378,-1.0162,1.6910,2.021
1.801242,-0.4378,-1.0162,1.6910,2.021
1.819601,-0.6959,-0.9791,1.0121,1.571
1.820354,-0.6959,-0.9791,1.0121,1.571
1.839991,-0.5579,-0.8185,0.0654,0.993
1.841282,-0.5579,-0.8185,0.0654,0.993
1.861941,0.0765,-0.7807,-0.2226,0.815
1.863829,0.0765,-0.7807,-0.2226,0.815
1.879765,-0.2431,-0.1339,0.4397,0.520
1.881117,-0.2431,-0.1339,0.4397,0.520
1.899156,-0.5979,1.4001,0.5090,1.605
1.902349,-0.5979,1.4001,0.5090,1.605
1.919675,0.2066,2.9525,-0.2894,2.974
1.920899,0.2066,2.9525,-0.2894,2.974
1.939317,0.9038,3.7896,-0.4727,3.924
1.940455,0.9038,3.7896,-0.4727,3.924
1.959432,0.8678,3.6492,0.6120,3.801
1.960834,0.8678,3.6492,0.6120,3.801
1.979376,1.2820,2.8860,0.7656,3.249
1.980844,1.2820,2.8860,0.7656,3.249
2.000046,2.7618,2.0055,-0.8455,3.516
2.002499,2.7618,2.0055,-0.8455,3.516
2.020089,1.8310,1.5881,-1.7587,2.995
2.021792,1.8310,1.5881,-1.7587,2.995
2.039961,-1.2839,0.8947,-1.4005,2.100
2.041743,-1.2839,0.8947,-1.4005,2.100
2.062437,-0.6900,-0.6394,-2.9699,3.115
2.064130,-0.6900,-0.6394,-2.9699,3.115
2.079126,1.5142,-2.0123,-2.5145,3.559
2.081327,1.5142,-2.0123,-2.5145,3.559
2.099675,2.4090,-1.4339,-1.4658,3.164
2.101552,2.4090,-1.4339,-1.4658,3.164
2.119358,1.8434,0.4363,-1.4607,2.392
2.120181,1.8434,0.4363,-1.4607,2.392
2.140428,0.5078,1.9980,-1.4823,2.539
2.144954,0.5078,1.9980,-1.4823,2.539
2.161526,-1.2641,2.0869,-1.1454,2.695
2.163723,-1.2641,2.0869,-1.1454,2.695
2.180231,-1.0820,0.1853,-0.1574,1.109
2.181549,-1.0820,0.1853,-0.1574,1.109
2.199442,0.5746,-1.6650,0.7425,1.911
2.200658,0.5746,-1.6650,0.7425,1.911
2.219834,1.0938,-2.8889,0.5667,3.141
2.221068,1.0938,-2.8889,0.5667,3.141
2.239900,0.5010,-2.9566,0.1503,3.003
2.241593,0.5010,-2.9566,0.1503,3.003
2.262303,-0.5563,-2.2082,0.6716,2.374
2.263710,-0.5563,-2.2082,0.6716,2.374
2.284709,-0.5146,-1.2619,0.3612,1.410
2.287051,-0.5146,-1.2619,0.3612,1.410
2.299312,0.5706,-1.2794,0.7107,1.571
2.301104,0.5706,-1.2794,0.7107,1.571
2.320152,1.0635,-1.7779,1.0735,2.333
2.322645,1.0635,-1.7779,1.0735,2.333
2.340627,0.8947,-1.9273,1.4333,2.563
2.344152,0.8947,-1.9273,1.4333,2.563
2.364838,0.2147,-1.2280,1.1087,1.668
2.366041,0.2147,-1.2280,1.1087,1.668
2.382510,-0.2575,-0.2557,1.2939,1.344
2.384348,-0.2575,-0.2557,1.2939,1.344
2.399698,0.0721,0.2761,1.4079,1.437
2.401483,0.0721,0.2761,1.4079,1.437
2.421460,0.2652,0.2913,0.3284,0.513
2.423074,0.2652,0.2913,0.3284,0.513
2.440206,0.2377,0.4531,1.1255,1.236
2.441976,0.2377,0.4531,1.1255,1.236
2.462489,-0.2354,1.1634,1.0589,1.591
2.463898,-0.2354,1.1634,1.0589,1.591
2.479446,-0.1991,2.0444,0.5055,2.115
2.480374,-0.1991,2.0444,0.5055,2.115
2.499153,0.2323,2.7255,-0.0154,2.735
2.500946,0.2323,2.7255,-0.0154,2.735
2.519539,0.8829,2.5374,0.1794,2.693
2.520949,0.8829,2.5374,0.1794,2.693
2.540188,1.0624,1.5602,0.8889,2.086
2.542067,1.0624,1.5602,0.8889,2.086
2.560949,0.8481,0.1649,0.0274,0.864
2.561948,0.8481,0.1649,0.0274,0.864
2.579356,-0.5715,0.1333,-2.0350,2.118
2.581303,-0.5715,0.1333,-2.0350,2.118
2.599037,-5.6377,1.8988,-1.5080,6.137
2.601187,-5.6377,1.8988,-1.5080,6.137
2.619545,-4.5923,2.0578,-2.1056,5.455
2.621275,-4.5923,2.0578,-2.1056,5.455
2.640505,-2.5178,0.2278,-3.0988,3.999
2.644704,-2.5178,0.2278,-3.0988,3.999
2.665609,-0.6199,-0.2392,-1.8098,1.928
2.667515,-0.6199,-0.2392,-1.8098,1.928
2.680055,1.2121,0.2069,-0.4440,1.307
2.680998,1.2121,0.2069,-0.4440,1.307
2.699535,2.4451,1.3786,-0.8549,2.934
2.701716,2.4451,1.3786,-0.8549,2.934
2.719790,1.9698,1.2366,-0.7783,2.453
2.720904,1.9698,1.2366,-0.7783,2.453
2.741287,-0.4922,-0.4117,-0.0847,0.647
2.746630,-0.4922,-0.4117,-0.0847,0.647
2.764081,-1.0598,-2.1796,0.3920,2.455
2.765959,-1.0598,-2.1796,0.3920,2.455
2.782761,-0.3093,-2.8682,0.9984,3.053
2.785078,-0.3093,-2.8682,0.9984,3.053
2.799700,0.3568,-2.6939,0.1732,2.723
2.801327,0.3568,-2.6939,0.1732,2.723
2.819833,0.0205,-1.9568,0.2562,1.974
2.821193,0.0205,-1.9568,0.2562,1.974
2.840349,-0.6703,-1.6311,0.6923,1.895
2.842916,-0.6703,-1.6311,0.6923,1.895
2.871453,-1.3365,-1.1828,1.1285,2.112
2.873288,-1.3365,-1.1828,1.1285,2.112
2.879429,-1.1973,-0.8089,1.0715,1.799
2.880743,-1.1973,-0.8089,1.0715,1.799
2.899512,0.0031,-0.8435,0.2623,0.883
2.901165,0.0031,-0.8435,0.2623,0.883
2.919445,0.0795,-1.0139,0.8443,1.322
2.920623,0.0795,-1.0139,0.8443,1.322
2.941646,-0.6390,-0.6703,1.1695,1.492
2.943662,-0.6390,-0.6703,1.1695,1.492
2.972507,-1.2283,0.5488,0.1823,1.358
2.974066,-1.2283,0.5488,0.1823,1.358
2.979838,-1.1302,2.0300,0.4745,2.371
2.981219,-1.1302,2.0300,0.4745,2.371
2.999689,0.9103,2.0833,0.3754,2.304
3.001439,0.9103,2.0833,0.3754,2.304
3.019916,1.5960,1.3562,1.2729,2.451
3.021670,1.5960,1.3562,1.2729,2.451
3.039102,0.3668,0.7904,1.5792,1.804
3.040046,0.3668,0.7904,1.5792,1.804
3.064016,-0.8836,0.9096,0.9841,1.605
3.065176,-0.8836,0.9096,0.9841,1.605
3.083005,-0.3708,1.0431,0.6217,1.270
3.084431,-0.3708,1.0431,0.6217,1.270
3.099304,1.6358,0.3981,1.0253,1.971
3.100236,1.6358,0.3981,1.0253,1.971
3.120937,3.1351,0.0144,-1.8385,3.634
3.122585,3.1351,0.0144,-1.8385,3.634
3.140816,-0.0280,0.4435,-0.1743,0.477
3.142071,-0.0280,0.4435,-0.1743,0.477
3.159740,-2.3742,1.6467,-0.4599,2.926
3.161370,-2.3742,1.6467,-0.4599,2.926
3.180128,0.4868,0.3372,-2.4691,2.539
3.181565,0.4868,0.3372,-2.4691,2.539
3.199179,3.0410,-1.0280,-1.2918,3.460
3.200511,3.0410,-1.0280,-1.2918,3.460
3.219582,2.2212,-0.6373,0.1230,2.314
3.220478,2.2212,-0.6373,0.1230,2.314
3.239538,0.1976,1.2219,-0.2618,1.265
3.240603,0.1976,1.2219,-0.2618,1.265
3.261070,-1.4082,2.7562,-0.4841,3.133
3.263000,-1.4082,2.7562,-0.4841,3.133
3.279922,-0.7282,1.5175,0.3375,1.717
3.281291,-0.7282,1.5175,0.3375,1.717
3.300252,0.4846,-0.6226,0.5564,0.965
3.300976,0.4846,-0.6226,0.5564,0.965
3.319468,0.5592,-2.0728,1.7331,2.759
3.320675,0.5592,-2.0728,1.7331,2.759
3.339005,-0.0946,-2.8873,1.3636,3.195
3.341044,-0.0946,-2.8873,1.3636,3.195
3.368039,-0.4451,-2.9092,0.9836,3.103
3.370125,-0.4451,-2.9092,0.9836,3.103
3.380017,-0.5773,-2.2343,0.9622,2.500
3.381190,-0.5773,-2.2343,0.9622,2.500
3.399300,-0.5724,-1.5928,1.4198,2.209
3.400852,-0.5724,-1.5928,1.4198,2.209
3.419123,-0.0946,-1.0833,1.6084,1.941
3.420091,-0.0946,-1.0833,1.6084,1.941
3.440656,0.4216,-0.8173,1.4314,1.701
3.442312,0.4216,-0.8173,1.4314,1.701
3.461321,0.6683,-0.7571,0.8286,1.306
3.462585,0.6683,-0.7571,0.8286,1.306
3.479855,0.1750,-0.6350,0.6859,0.951
3.481355,0.1750,-0.6350,0.6859,0.951
3.498668,0.1555,-0.4987,1.1198,1.236
3.499811,0.1555,-0.4987,1.1198,1.236
3.518931,0.8928,0.0655,1.0902,1.411
3.520862,0.8928,0.0655,1.0902,1.411
3.540587,0.8718,1.1389,-0.0635,1.436
3.545380,0.8718,1.1389,-0.0635,1.436
3.561031,0.1431,2.5443,-0.3746,2.576
3.562753,0.1431,2.5443,-0.3746,2.576
3.578956,0.2168,3.1825,0.4424,3.220
3.580632,0.2168,3.1825,0.4424,3.220
3.599134,0.8042,2.4060,0.3749,2.564
3.600857,0.8042,2.4060,0.3749,2.564
3.621927,1.5477,1.3041,0.7772,2.168
3.623797,1.5477,1.3041,0.7772,2.168
3.639187,1.9077,0.4141,-0.2184,1.964
3.640571,1.9077,0.4141,-0.2184,1.964
3.663999,-1.1752,1.0379,-3.2480,3.607
3.666805,-1.1752,1.0379,-3.2480,3.607
3.678857,-8.0600,3.1717,-2.5550,9.031
3.680427,-8.0600,3.1717,-2.5550,9.031
3.699115,-5.6343,1.4603,-4.6218,7.432
3.701015,-5.6343,1.4603,-4.6218,7.432
3.718695,-1.3909,0.4369,-2.8283,3.182
3.719597,-1.3909,0.4369,-2.8283,3.182
3.747194,2.4086,0.2407,-1.4681,2.831
3.748576,2.4086,0.2407,-1.4681,2.831
3.759462,2.6256,1.3815,-0.9636,3.119
3.760618,2.6256,1.3815,-0.9636,3.119
3.779161,1.0562,2.2811,-1.4419,2.898
3.780792,1.0562,2.2811,-1.4419,2.898
3.798885,-0.4509,1.2026,-0.4195,1.351
3.800250,-0.4509,1.2026,-0.4195,1.351
3.819206,-0.6143,-1.2021,0.8603,1.601
3.820637,-0.6143,-1.2021,0.8603,1.601
3.841163,-0.1803,-3.1888,0.8183,3.297
3.843067,-0.1803,-3.1888,0.8183,3.297
3.858667,-0.7960,-4.0274,0.8800,4.199
3.860361,-0.7960,-4.0274,0.8800,4.199
3.880814,-1.5952,-3.2653,0.4215,3.659
3.882531,-1.5952,-3.2653,0.4215,3.659
3.898390,-1.4409,-2.2268,0.4708,2.694
3.899779,-1.4409,-2.2268,0.4708,2.694
3.920264,-0.6399,-1.6817,0.5313,1.876
3.922753,-0.6399,-1.6817,0.5313,1.876
3.944229,-0.2938,-1.6208,0.8709,1.863
3.946022,-0.2938,-1.6208,0.8709,1.863
3.964154,-0.0247,-1.5223,1.3544,2.038
3.967320,-0.0247,-1.5223,1.3544,2.038
3.979195,-0.1113,-1.0706,1.2511,1.650
3.980308,-0.1113,-1.0706,1.2511,1.650
3.999915,-0.3642,-0.6884,1.5414,1.727
4.001591,-0.3642,-0.6884,1.5414,1.727
4.018888,-0.4913,-0.4877,1.4927,1.645
4.019604,-0.4913,-0.4877,1.4927,1.645
4.039213,-0.4869,-0.3921,0.9243,1.116
4.040609,-0.4869,-0.3921,0.9243,1.116
4.059239,-0.9498,0.5928,-0.0778,1.122
4.060494,-0.9498,0.5928,-0.0778,1.122
4.079759,-0.6392,1.9271,-0.6798,2.141
4.081135,-0.6392,1.9271,-0.6798,2.141
4.102538,0.1217,2.4988,-0.4741,2.546
4.104857,0.1217,2.4988,-0.4741,2.546
4.118898,1.1785,2.4978,-0.3513,2.784
4.120384,1.1785,2.4978,-0.3513,2.784
4.139618,1.6273,2.5335,0.5622,3.063
4.141398,1.6273,2.5335,0.5622,3.063
4.159946,2.0165,2.5323,1.7995,3.704
4.161954,2.0165,2.5323,1.7995,3.704
4.179133,3.0721,1.4647,2.1371,4.019
4.181067,3.0721,1.4647,2.1371,4.019
4.202562,5.4211,0.7771,-1.5613,5.695
4.205124,5.4211,0.7771,-1.5613,5.695
4.219524,0.3810,1.0481,-2.6716,2.895
4.220913,0.3810,1.0481,-2.6716,2.895
4.239887,-4.6301,0.9578,-3.7682,6.046
4.242070,-4.6301,0.9578,-3.7682,6.046
4.262461,-2.2787,-0.2391,-4.8085,5.326
4.264118,-2.2787,-0.2391,-4.8085,5.326
4.279487,3.6246,-1.1866,-1.8124,4.223
4.280843,3.6246,-1.1866,-1.8124,4.223
4.298899,4.2103,-0.3547,0.4452,4.249
4.301148,4.2103,-0.3547,0.4452,4.249
4.319490,1.2517,1.1895,-1.3001,2.162
4.320661,1.2517,1.1895,-1.3001,2.162
4.339045,-1.5856,2.2566,-0.6687,2.838
4.340543,-1.5856,2.2566,-0.6687,2.838
4.359148,-2.5500,1.3212,0.3584,2.894
4.361141,-2.5500,1.3212,0.3584,2.894
4.379870,-1.2040,-0.8427,0.3908,1.521
4.381360,-1.2040,-0.8427,0.3908,1.521
4.398588,0.2247,-2.7530,0.9592,2.924
4.400902,0.2247,-2.7530,0.9592,2.924
4.421252,1.3432,-3.5285,0.4001,3.797
4.423169,1.3432,-3.5285,0.4001,3.797
4.438320,1.9681,-3.6475,1.4622,4.395
4.439779,1.9681,-3.6475,1.4622,4.395
4.459401,1.1567,-2.8596,1.5293,3.443
4.461659,1.1567,-2.8596,1.5293,3.443
4.478118,0.3418,-2.0518,1.1980,2.400
4.479598,0.3418,-2.0518,1.1980,2.400
4.498201,0.3436,-1.2836,0.8181,1.560
4.499569,0.3436,-1.2836,0.8181,1.560
4.518573,1.2028,-0.8867,1.3310,2.001
4.520018,1.2028,-0.8867,1.3310,2.001
4.539577,1.5177,-0.9656,2.3190,2.935
4.540947,1.5177,-0.9656,2.3190,2.935
4.567377,0.6086,-0.6743,2.1956,2.376
4.570811,0.6086,-0.6743,2.1956,2.376
4.578443,-0.0505,0.1258,1.4189,1.425
4.579321,-0.0505,0.1258,1.4189,1.425
4.598570,0.3961,0.9865,0.8410,1.356
4.599945,0.3961,0.9865,0.8410,1.356
4.618512,1.2413,1.9916,1.1503,2.614
4.620366,1.2413,1.9916,1.1503,2.614
4.638903,1.4761,2.3820,1.6484,3.251
4.640505,1.4761,2.3820,1.6484,3.251
4.663253,-0.6651,2.3981,1.5108,2.911
4.665259,-0.6651,2.3981,1.5108,2.911
4.678296,-1.0442,2.0157,0.0259,2.270
4.679216,-1.0442,2.0157,0.0259,2.270
4.698798,2.4162,1.7658,-1.7960,3.490
4.700753,2.4162,1.7658,-1.7960,3.490
4.718874,3.4219,1.6863,-1.6586,4.160
4.720582,3.4219,1.6863,-1.6586,4.160
4.738946,-4.5370,2.4227,-0.7247,5.194
4.741281,-4.5370,2.4227,-0.7247,5.194
4.758802,-7.5264,1.7346,-3.1171,8.329
4.760918,-7.5264,1.7346,-3.1171,8.329
4.778865,-3.1496,0.0564,-4.8721,5.802
4.780412,-3.1496,0.0564,-4.8721,5.802
4.798556,2.1681,-0.6843,-1.0192,2.492
4.800360,2.1681,-0.6843,-1.0192,2.492
4.818133,2.3030,0.1517,-0.3338,2.332
4.820556,2.3030,0.1517,-0.3338,2.332
4.838069,1.0940,0.9899,-1.0273,1.798
4.839466,1.0940,0.9899,-1.0273,1.798
4.858161,-1.2979,2.1226,-0.7817,2.608
4.861365,-1.2979,2.1226,-0.7817,2.608
4.878920,-1.9249,0.7461,-0.5673,2.141
4.880522,-1.9249,0.7461,-0.5673,2.141
4.898671,-0.0170,-1.8106,-0.0565,1.812
4.900470,-0.0170,-1.8106,-0.0565,1.812
4.918203,1.0618,-3.8877,0.5589,4.069
4.919593,1.0618,-3.8877,0.5589,4.069
4.937996,0.4046,-4.5075,0.5911,4.564
4.939985,0.4046,-4.5075,0.5911,4.564
4.958712,-0.5487,-3.5488,0.6497,3.649
4.960651,-0.5487,-3.5488,0.6497,3.649
4.983092,-1.1147,-1.6996,1.0861,2.304
4.985225,-1.1147,-1.6996,1.0861,2.304
4.998676,-1.1074,-0.4845,0.4468,1.289
5.000276,-1.1074,-0.4845,0.4468,1.289
5.018509,-0.9312,-0.2503,0.0037,0.964
5.019830,-0.9312,-0.2503,0.0037,0.964
5.038054,-0.2778,-0.7050,0.6620,1.006
5.039736,-0.2778,-0.7050,0.6620,1.006
5.058616,-0.1657,-0.9599,1.3668,1.678
5.060617,-0.1657,-0.9599,1.3668,1.678
5.079690,-0.2974,-0.6832,1.6357,1.797
5.081302,-0.2974,-0.6832,1.6357,1.797
5.098795,-0.2265,0.1356,0.0543,0.270
5.100590,-0.2265,0.1356,0.0543,0.270
5.119933,-0.4451,1.2698,-0.1991,1.360
5.121984,-0.4451,1.2698,-0.1991,1.360
5.137934,-0.6954,1.9509,0.0583,2.072
5.139477,-0.6954,1.9509,0.0583,2.072
5.157782,-0.7264,1.9057,0.3689,2.073
5.160558,-0.7264,1.9057,0.3689,2.073
5.178454,0.0503,1.6001,0.2087,1.614
5.179841,0.0503,1.6001,0.2087,1.614
5.199504,0.7611,0.9315,0.1716,1.215
5.201634,0.7611,0.9315,0.1716,1.215
5.218180,0.8601,0.7493,1.4020,1.807
5.219909,0.8601,0.7493,1.4020,1.807
5.238024,3.3420,1.9376,-0.8209,3.949
5.239472,3.3420,1.9376,-0.8209,3.949
5.257676,2.6583,3.0707,-2.2231,4.630
5.261888,2.6583,3.0707,-2.2231,4.630
5.285976,-2.2510,2.0216,-1.0134,3.191
5.288544,-2.2510,2.0216,-1.0134,3.191
5.298767,-0.9719,-0.9383,-1.0989,1.741
5.300202,-0.9719,-0.9383,-1.0989,1.741
5.318466,1.2937,-2.9366,-3.1116,4.470
5.320562,1.2937,-2.9366,-3.1116,4.470
5.338593,2.4736,-1.6925,-2.0153,3.612
5.340833,2.4736,-1.6925,-2.0153,3.612
5.357617,1.6587,1.3245,0.4095,2.162
5.360523,1.6587,1.3245,0.4095,2.162
5.378174,0.3433,3.9660,0.4401,4.005
5.380169,0.3433,3.9660,0.4401,4.005
5.399763,-1.6675,2.8207,0.1815,3.282
5.402128,-1.6675,2.8207,0.1815,3.282
5.418652,-2.1473,-0.3882,-0.5077,2.240
5.420605,-2.1473,-0.3882,-0.5077,2.240
5.437547,-0.6756,-2.6978,0.4676,2.820
5.438891,-0.6756,-2.6978,0.4676,2.820
5.457786,0.4881,-3.8124,1.8076,4.247
5.459898,0.4881,-3.8124,1.8076,4.247
5.479104,1.4056,-3.8810,1.5335,4.403
