time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.029482,-0.0940,0.0593,0.0869,0.141
1.042342,0.0079,0.1185,-0.1827,0.218
1.044019,0.0079,0.1185,-0.1827,0.218
1.062794,0.1432,0.0775,-0.1846,0.246
1.064619,0.1432,0.0775,-0.1846,0.246
1.082394,0.1093,-0.0105,-0.0941,0.145
1.084551,0.1093,-0.0105,-0.0941,0.145
1.102284,-0.1159,0.0520,0.1195,0.174
1.103059,-0.1159,0.0520,0.1195,0.174
1.126129,-0.2466,0.1947,0.0224,0.315
1.128210,-0.2466,0.1947,0.0224,0.315
1.142127,-0.1756,0.2282,0.0296,0.289
1.143914,-0.1756,0.2282,0.0296,0.289
1.163653,-0.0133,0.0475,-0.0156,0.052
1.165621,-0.0133,0.0475,-0.0156,0.052
1.182556,0.0668,-0.1200,-0.0073,0.138
1.184329,0.0668,-0.1200,-0.0073,0.138
1.202323,-0.0149,-0.0134,-0.0678,0.071
1.203467,-0.0149,-0.0134,-0.0678,0.071
1.226256,-0.1541,0.1011,0.0411,0.189
1.230978,-0.1541,0.1011,0.0411,0.189
1.242518,-0.0972,0.1634,-0.0991,0.214
1.244218,-0.0972,0.1634,-0.0991,0.214
1.262338,0.0546,0.0718,-0.0103,0.091
1.264529,0.0546,0.0718,-0.0103,0.091
1.282118,0.0508,-0.0080,-0.0583,0.078
1.283886,0.0508,-0.0080,-0.0583,0.078
1.301711,-0.0011,0.0143,0.0581,0.060
1.302437,-0.0011,0.0143,0.0581,0.060
1.326509,0.0590,0.1095,-0.1570,0.200
1.332350,0.0590,0.1095,-0.1570,0.200
1.342136,0.0751,0.1331,0.0504,0.161
1.343928,0.0751,0.1331,0.0504,0.161
1.362458,0.0225,-0.0320,-0.0480,0.062
1.365444,0.0225,-0.0320,-0.0480,0.062
1.382890,0.0092,0.0612,0.0045,0.062
1.384711,0.0092,0.0612,0.0045,0.062
1.401931,-0.0267,0.0182,0.0995,0.105
1.402880,-0.0267,0.0182,0.0995,0.105
1.426814,-0.1055,0.1120,-0.0030,0.154
1.432883,-0.1055,0.1120,-0.0030,0.154
1.443781,-0.0055,0.1037,-0.0561,0.118
1.445340,-0.0055,0.1037,-0.0561,0.118
1.462282,0.0410,0.0485,0.0051,0.064
1.464209,0.0410,0.0485,0.0051,0.064
1.482679,-0.0034,0.0892,0.0258,0.093
1.484151,-0.0034,0.0892,0.0258,0.093
1.501864,-0.0536,0.0701,0.1331,0.160
1.502804,-0.0536,0.0701,0.1331,0.160
1.527205,-0.1149,-0.0257,0.0803,0.143
1.532281,-0.1149,-0.0257,0.0803,0.143
1.544481,-0.1125,0.0175,-0.0891,0.145
1.545908,-0.1125,0.0175,-0.0891,0.145
1.562631,-0.0753,0.1664,-0.0479,0.189
1.564694,-0.0753,0.1664,-0.0479,0.189
1.582094,-0.0101,0.1510,-0.0005,0.151
1.584053,-0.0101,0.1510,-0.0005,0.151
1.601795,0.0214,0.0627,0.0718,0.098
1.602734,0.0214,0.0627,0.0718,0.098
1.626142,0.0232,0.0149,0.0829,0.087
1.630958,0.0232,0.0149,0.0829,0.087
1.642087,0.0118,0.0772,-0.0382,0.087
1.643919,0.0118,0.0772,-0.0382,0.087
1.662463,0.0615,0.0244,-0.0804,0.104
1.664525,0.0615,0.0244,-0.0804,0.104
1.682137,0.0638,0.0291,-0.0565,0.090
1.683990,0.0638,0.0291,-0.0565,0.090
1.701667,0.0247,0.0048,0.0377,0.045
1.703519,0.0247,0.0048,0.0377,0.045
1.722765,0.0653,0.0405,-0.0921,0.120
1.724155,0.0653,0.0405,-0.0921,0.120
1.743611,0.0460,0.0577,0.2130,0.225
1.745632,0.0460,0.0577,0.2130,0.225
1.762030,0.0285,0.0481,-0.1099,0.123
1.763608,0.0285,0.0481,-0.1099,0.123
1.782230,-0.0481,0.0960,-0.1738,0.204
1.783938,-0.0481,0.0960,-0.1738,0.204
1.801900,-0.0407,0.0952,-0.0182,0.105
1.803815,-0.0407,0.0952,-0.0182,0.105
1.821690,0.0804,-0.0016,0.0812,0.114
1.823577,0.0804,-0.0016,0.0812,0.114
1.842988,0.0104,0.0373,0.0175,0.042
1.848636,0.0104,0.0373,0.0175,0.042
1.861453,-0.0580,0.1216,-0.0097,0.135
1.863530,-0.0580,0.1216,-0.0097,0.135
1.881581,-0.0443,0.0900,0.0088,0.101
1.882999,-0.0443,0.0900,0.0088,0.101
1.901325,0.0546,0.0779,-0.0874,0.129
1.902904,0.0546,0.0779,-0.0874,0.129
1.921855,0.0818,-0.0516,-0.0150,0.098
1.923028,0.0818,-0.0516,-0.0150,0.098
1.942632,0.0167,-0.0638,0.1347,0.150
1.944979,0.0167,-0.0638,0.1347,0.150
1.961944,-0.1667,0.1234,0.1063,0.233
1.963374,-0.1667,0.1234,0.1063,0.233
1.981989,-0.1224,0.3037,0.0022,0.327
1.983607,-0.1224,0.3037,0.0022,0.327
2.001501,0.0571,0.1576,-0.0767,0.184
2.003390,0.0571,0.1576,-0.0767,0.184
2.022210,0.1504,-0.0964,0.1043,0.207
2.023390,0.1504,-0.0964,0.1043,0.207
2.043286,0.1257,-0.0774,0.0204,0.149
2.045268,0.1257,-0.0774,0.0204,0.149
2.061840,-0.0743,0.0619,0.1108,0.147
2.063058,-0.0743,0.0619,0.1108,0.147
2.082125,-0.1187,0.2153,0.0069,0.246
2.083941,-0.1187,0.2153,0.0069,0.246
2.101991,0.0271,0.1299,-0.0337,0.137
2.103613,0.0271,0.1299,-0.0337,0.137
2.121981,0.1619,-0.0396,0.0600,0.177
2.123063,0.1619,-0.0396,0.0600,0.177
2.144923,0.1274,-0.0582,0.0702,0.157
2.147605,0.1274,-0.0582,0.0702,0.157
2.161853,-0.0788,0.0302,-0.0061,0.085
2.163064,-0.0788,0.0302,-0.0061,0.085
2.181914,-0.1523,0.1245,-0.0491,0.203
2.183584,-0.1523,0.1245,-0.0491,0.203
2.201546,-0.0036,0.0885,-0.0426,0.098
2.203319,-0.0036,0.0885,-0.0426,0.098
2.223412,0.1782,-0.1362,0.0882,0.241
2.224706,0.1782,-0.1362,0.0882,0.241
2.244650,0.1890,-0.0136,0.1144,0.221
2.246340,0.1890,-0.0136,0.1144,0.221
2.261869,-0.0811,0.1879,-0.0338,0.207
2.264389,-0.0811,0.1879,-0.0338,0.207
2.282418,-0.2456,0.3578,-0.1083,0.447
2.285330,-0.2456,0.3578,-0.1083,0.447
2.302313,-0.1975,-0.0084,0.0606,0.207
2.304854,-0.1975,-0.0084,0.0606,0.207
2.321999,0.1255,-0.0377,-0.0638,0.146
2.323266,0.1255,-0.0377,-0.0638,0.146
2.343773,0.1262,0.0120,-0.0445,0.134
2.345804,0.1262,0.0120,-0.0445,0.134
2.363351,-0.0942,0.1555,0.0414,0.187
2.365379,-0.0942,0.1555,0.0414,0.187
2.381679,-0.1986,0.2503,0.0435,0.322
2.383337,-0.1986,0.2503,0.0435,0.322
2.402298,-0.0748,0.0763,0.0511,0.118
2.403657,-0.0748,0.0763,0.0511,0.118
2.422262,0.1141,-0.0776,0.0508,0.147
2.423615,0.1141,-0.0776,0.0508,0.147
2.442425,0.1044,-0.1565,0.0383,0.192
2.444444,0.1044,-0.1565,0.0383,0.192
2.461575,-0.0561,0.1454,-0.0102,0.156
2.463348,-0.0561,0.1454,-0.0102,0.156
2.481618,-0.1151,0.1916,0.0769,0.236
2.483271,-0.1151,0.1916,0.0769,0.236
2.501846,0.0426,0.1011,0.0436,0.118
2.503677,0.0426,0.1011,0.0436,0.118
2.522090,0.1183,-0.1147,-0.0709,0.179
2.523359,0.1183,-0.1147,-0.0709,0.179
2.543666,0.0098,-0.1507,0.2026,0.253
2.545574,0.0098,-0.1507,0.2026,0.253
2.562194,-0.0813,0.1289,-0.0885,0.176
2.564677,-0.0813,0.1289,-0.0885,0.176
2.582275,-0.0588,0.2849,-0.0878,0.304
2.583791,-0.0588,0.2849,-0.0878,0.304
2.601748,0.0735,0.1321,0.0105,0.151
2.603671,0.0735,0.1321,0.0105,0.151
2.622424,0.0200,-0.0716,0.0519,0.091
2.623824,0.0200,-0.0716,0.0519,0.091
2.642544,-0.1202,-0.0233,0.0019,0.122
2.644855,-0.1202,-0.0233,0.0019,0.122
2.661561,-0.0645,0.1347,-0.0334,0.153
2.663523,-0.0645,0.1347,-0.0334,0.153
2.681557,0.0134,0.1926,-0.0456,0.198
2.683506,0.0134,0.1926,-0.0456,0.198
2.701744,0.0080,0.0506,0.0785,0.094
2.703640,0.0080,0.0506,0.0785,0.094
2.722458,0.0099,-0.0661,0.1577,0.171
2.724036,0.0099,-0.0661,0.1577,0.171
2.742893,0.0261,0.0082,0.0104,0.029
2.744966,0.0261,0.0082,0.0104,0.029
2.763795,-0.0430,0.1594,0.0032,0.165
2.765432,-0.0430,0.1594,0.0032,0.165
2.782465,0.0182,0.1524,0.0097,0.154
2.783660,0.0182,0.1524,0.0097,0.154
2.801472,0.0760,-0.0316,-0.0049,0.082
2.804091,0.0760,-0.0316,-0.0049,0.082
2.822054,0.1725,-0.0824,0.0420,0.196
2.823154,0.1725,-0.0824,0.0420,0.196
2.843685,0.1799,0.0185,-0.0825,0.199
2.845627,0.1799,0.0185,-0.0825,0.199
2.862021,-0.0826,0.1426,0.0457,0.171
2.863223,-0.0826,0.1426,0.0457,0.171
2.881570,-0.2515,0.1976,0.0436,0.323
2.883414,-0.2515,0.1976,0.0436,0.323
2.901498,-0.0456,0.1030,-0.0094,0.113
2.903845,-0.0456,0.1030,-0.0094,0.113
2.922171,0.1667,-0.0096,0.1092,0.200
2.923610,0.1667,-0.0096,0.1092,0.200
2.945862,0.1607,0.0678,0.0183,0.175
2.948071,0.1607,0.0678,0.0183,0.175
2.961930,0.0187,0.1015,-0.0106,0.104
2.962884,0.0187,0.1015,-0.0106,0.104
2.982959,-0.0586,0.1293,0.0591,0.154
2.984921,-0.0586,0.1293,0.0591,0.154
3.001711,-0.0626,0.0099,0.0872,0.108
3.003521,-0.0626,0.0099,0.0872,0.108
3.022108,0.0291,-0.0257,0.1004,0.108
3.023608,0.0291,-0.0257,0.1004,0.108
3.045109,0.0663,0.0155,0.0383,0.078
3.047899,0.0663,0.0155,0.0383,0.078
3.062573,0.0708,0.0948,-0.0553,0.131
3.063870,0.0708,0.0948,-0.0553,0.131
3.082196,0.0525,0.0922,0.0390,0.113
3.084056,0.0525,0.0922,0.0390,0.113
3.101556,-0.1341,0.0187,0.1044,0.171
3.103903,-0.1341,0.0187,0.1044,0.171
3.122532,-0.1490,0.0501,0.1242,0.200
3.124024,-0.1490,0.0501,0.1242,0.200
3.142722,0.0419,0.0936,0.0535,0.116
3.143893,0.0419,0.0936,0.0535,0.116
3.172581,0.0970,0.0561,-0.0157,0.113
3.174003,0.0970,0.0561,-0.0157,0.113
3.188079,0.0067,0.0857,-0.0816,0.119
3.189266,0.0067,0.0857,-0.0816,0.119
3.206853,0.0385,-0.0197,-0.0256,0.050
3.208400,0.0385,-0.0197,-0.0256,0.050
3.221923,0.0985,-0.0214,0.0434,0.110
3.222971,0.0985,-0.0214,0.0434,0.110
3.244596,-0.0715,0.0600,0.1171,0.150
3.247051,-0.0715,0.0600,0.1171,0.150
3.261973,-0.1623,0.2214,0.1089,0.295
3.264230,-0.1623,0.2214,0.1089,0.295
3.282501,-0.0344,0.1667,-0.1003,0.198
3.284030,-0.0344,0.1667,-0.1003,0.198
3.303423,0.1789,-0.1042,-0.0228,0.208
3.304716,0.1789,-0.1042,-0.0228,0.208
3.322118,0.1075,-0.1449,0.1900,0.262
3.323344,0.1075,-0.1449,0.1900,0.262
3.344353,0.0197,0.0065,-0.0483,0.053
3.348671,0.0197,0.0065,-0.0483,0.053
3.363226,-0.1305,0.1679,-0.0132,0.213
3.364913,-0.1305,0.1679,-0.0132,0.213
3.382224,-0.0637,0.1959,0.0036,0.206
3.384380,-0.0637,0.1959,0.0036,0.206
3.401717,-0.1753,0.0578,0.0734,0.199
3.403289,-0.1753,0.0578,0.0734,0.199
3.422960,0.0971,-0.0362,0.0033,0.104
3.424486,0.0971,-0.0362,0.0033,0.104
3.448929,0.1372,-0.0770,0.0494,0.165
3.450764,0.1372,-0.0770,0.0494,0.165
3.463614,-0.1599,0.0552,0.0431,0.175
3.464486,-0.1599,0.0552,0.0431,0.175
3.481692,-0.2027,0.1494,-0.0802,0.264
3.483697,-0.2027,0.1494,-0.0802,0.264
3.501460,-0.0710,0.0967,0.1388,0.183
3.502763,-0.0710,0.0967,0.1388,0.183
3.523666,0.0700,0.0920,0.0687,0.134
3.524772,0.0700,0.0920,0.0687,0.134
3.544866,0.0603,0.0973,-0.0192,0.116
3.548016,0.0603,0.0973,-0.0192,0.116
3.560951,-0.0036,0.0234,0.0831,0.086
3.562058,-0.0036,0.0234,0.0831,0.086
3.581601,-0.0485,0.0138,0.0164,0.053
3.583782,-0.0485,0.0138,0.0164,0.053
3.600893,-0.0588,0.0603,0.0450,0.096
3.601996,-0.0588,0.0603,0.0450,0.096
3.622538,0.1314,0.0744,-0.0412,0.156
3.623858,0.1314,0.0744,-0.0412,0.156
3.644155,0.1092,0.0124,0.1173,0.161
3.646498,0.1092,0.0124,0.1173,0.161
3.661442,-0.0209,0.0125,-0.0109,0.027
3.663002,-0.0209,0.0125,-0.0109,0.027
3.681466,-0.0961,0.0702,0.0311,0.123
3.682950,-0.0961,0.0702,0.0311,0.123
3.702163,-0.1275,0.1309,0.0999,0.208
3.703639,-0.1275,0.1309,0.0999,0.208
3.722355,-0.0585,0.1241,-0.0611,0.150
3.724031,-0.0585,0.1241,-0.0611,0.150
3.741292,0.1002,-0.0171,-0.0728,0.125
3.742799,0.1002,-0.0171,-0.0728,0.125
3.761430,0.0624,0.0394,-0.0410,0.084
3.763399,0.0624,0.0394,-0.0410,0.084
3.781176,0.0391,0.1163,-0.0602,0.137
3.782770,0.0391,0.1163,-0.0602,0.137
3.801417,0.0535,0.0444,-0.0271,0.075
3.802928,0.0535,0.0444,-0.0271,0.075
3.822523,0.0629,0.0275,0.0386,0.079
3.823497,0.0629,0.0275,0.0386,0.079
3.842726,-0.0400,-0.0176,0.0141,0.046
3.844637,-0.0400,-0.0176,0.0141,0.046
3.861569,-0.1056,0.0893,0.0429,0.145
3.863702,-0.1056,0.0893,0.0429,0.145
3.881542,-0.0647,0.1992,0.0251,0.211
3.883049,-0.0647,0.1992,0.0251,0.211
3.901633,0.1014,0.1059,-0.0855,0.170
3.903368,0.1014,0.1059,-0.0855,0.170
3.923380,0.1588,-0.0594,-0.0674,0.182
3.924779,0.1588,-0.0594,-0.0674,0.182
3.942339,-0.0584,-0.0600,-0.0567,0.101
3.944380,-0.0584,-0.0600,-0.0567,0.101
3.962603,-0.1286,0.2022,-0.0538,0.246
3.964562,-0.1286,0.2022,-0.0538,0.246
3.980997,-0.0662,0.1962,-0.0111,0.207
3.981995,-0.0662,0.1962,-0.0111,0.207
4.000620,0.1264,-0.0024,0.0239,0.129
4.001816,0.1264,-0.0024,0.0239,0.129
4.022050,0.2053,-0.0338,-0.1351,0.248
4.022820,0.2053,-0.0338,-0.1351,0.248
4.041977,0.1068,0.0852,0.0084,0.137
4.043832,0.1068,0.0852,0.0084,0.137
4.061047,0.0313,0.0472,0.0127,0.058
4.062770,0.0313,0.0472,0.0127,0.058
4.081328,-0.0071,0.1074,0.0428,0.116
4.082622,-0.0071,0.1074,0.0428,0.116
4.101177,-0.0914,0.0524,-0.0672,0.125
4.102688,-0.0914,0.0524,-0.0672,0.125
4.121201,-0.0422,0.0209,-0.0288,0.055
4.122292,-0.0422,0.0209,-0.0288,0.055
4.144993,0.0586,0.1730,-0.1431,0.232
4.146281,0.0586,0.1730,-0.1431,0.232
4.160663,0.0914,0.1529,-0.0702,0.191
4.161997,0.0914,0.1529,-0.0702,0.191
4.180949,0.0071,-0.0467,0.1492,0.156
4.182200,0.0071,-0.0467,0.1492,0.156
4.201482,0.0043,0.0132,0.0298,0.033
4.203185,0.0043,0.0132,0.0298,0.033
4.220974,-0.0542,0.0253,-0.0383,0.071
4.221844,-0.0542,0.0253,-0.0383,0.071
4.240896,0.0462,0.0991,-0.0811,0.136
4.242194,0.0462,0.0991,-0.0811,0.136
4.261077,0.0372,0.0866,-0.1280,0.159
4.263288,0.0372,0.0866,-0.1280,0.159
4.281131,0.0203,0.1563,-0.0049,0.158
4.282398,0.0203,0.1563,-0.0049,0.158
4.300889,-0.0176,0.1080,0.0060,0.110
4.302297,-0.0176,0.1080,0.0060,0.110
4.321863,-0.0238,0.0499,0.1266,0.138
4.322923,-0.0238,0.0499,0.1266,0.138
4.341319,-0.0405,0.0525,-0.1097,0.128
4.342979,-0.0405,0.0525,-0.1097,0.128
4.360893,0.0945,0.0830,-0.1050,0.164
4.362580,0.0945,0.0830,-0.1050,0.164
4.381133,0.1486,-0.0018,0.0500,0.157
4.382381,0.1486,-0.0018,0.0500,0.157
4.400633,0.1092,0.0340,-0.0063,0.114
4.401955,0.1092,0.0340,-0.0063,0.114
4.421696,0.0529,0.0962,0.0152,0.111
4.422736,0.0529,0.0962,0.0152,0.111
4.440985,0.0485,0.0676,-0.0180,0.085
4.442254,0.0485,0.0676,-0.0180,0.085
4.461361,-0.1199,-0.0322,-0.0430,0.131
4.462927,-0.1199,-0.0322,-0.0430,0.131
4.480666,-0.2032,0.1033,-0.0710,0.239
4.481908,-0.2032,0.1033,-0.0710,0.239
4.500816,0.0490,0.1143,0.0236,0.127
4.502185,0.0490,0.1143,0.0236,0.127
4.521351,0.1398,0.0344,-0.0470,0.151
4.522621,0.1398,0.0344,-0.0470,0.151
4.541651,-0.0178,0.0011,-0.0897,0.091
4.547643,-0.0178,0.0011,-0.0897,0.091
4.561082,-0.2078,0.0049,-0.0482,0.213
4.562637,-0.2078,0.0049,-0.0482,0.213
4.581389,-0.1550,0.1004,-0.0371,0.188
4.582818,-0.1550,0.1004,-0.0371,0.188
4.600554,0.1732,0.1170,0.0316,0.211
4.602368,0.1732,0.1170,0.0316,0.211
4.621492,0.1773,0.0875,-0.0573,0.206
4.622518,0.1773,0.0875,-0.0573,0.206
4.640752,0.0103,0.1141,-0.0942,0.148
4.642114,0.0103,0.1141,-0.0942,0.148
4.661270,-0.1699,0.1256,-0.0062,0.211
4.662554,-0.1699,0.1256,-0.0062,0.211
4.680813,-0.0141,-0.0477,0.1242,0.134
4.682111,-0.0141,-0.0477,0.1242,0.134
4.700952,0.1390,-0.0310,-0.0237,0.144
4.702289,0.1390,-0.0310,-0.0237,0.144
4.720982,0.1410,0.1005,-0.1209,0.211
4.722125,0.1410,0.1005,-0.1209,0.211
4.740607,0.0335,0.1259,-0.0164,0.131
4.742431,0.0335,0.1259,-0.0164,0.131
4.761341,-0.0499,0.0723,-0.0215,0.090
4.762692,-0.0499,0.0723,-0.0215,0.090
4.780944,-0.0416,-0.0210,-0.1210,0.130
4.782165,-0.0416,-0.0210,-0.1210,0.130
4.800725,-0.0005,-0.0070,0.2275,0.228
4.802111,-0.0005,-0.0070,0.2275,0.228
4.820715,0.0606,0.0770,-0.0451,0.108
4.822077,0.0606,0.0770,-0.0451,0.108
4.841780,0.0511,0.1700,-0.0953,0.201
4.843706,0.0511,0.1700,-0.0953,0.201
4.860168,0.0521,0.0387,-0.1269,0.143
4.861562,0.0521,0.0387,-0.1269,0.143
4.880646,0.0858,-0.0212,0.0375,0.096
4.881946,0.0858,-0.0212,0.0375,0.096
4.900874,0.0441,0.0937,-0.0740,0.127
4.902226,0.0441,0.0937,-0.0740,0.127
4.921597,0.0235,0.1775,-0.0406,0.184
4.922805,0.0235,0.1775,-0.0406,0.184
4.940590,0.0307,0.0261,0.0552,0.068
4.942240,0.0307,0.0261,0.0552,0.068
4.961076,0.0218,-0.0267,0.0574,0.067
4.962278,0.0218,-0.0267,0.0574,0.067
4.980547,-0.0370,0.0095,0.0115,0.040
4.981758,-0.0370,0.0095,0.0115,0.040
5.000783,-0.1249,0.0763,-0.0282,0.149
5.002153,-0.1249,0.0763,-0.0282,0.149
5.020844,0.0522,0.2027,-0.0427,0.214
5.021937,0.0522,0.2027,-0.0427,0.214
5.041820,0.1061,0.0753,0.0045,0.130
5.043769,0.1061,0.0753,0.0045,0.130
5.061164,0.0485,0.0343,-0.0157,0.061
5.062598,0.0485,0.0343,-0.0157,0.061
5.080980,-0.0130,-0.0081,0.1720,0.173
5.082604,-0.0130,-0.0081,0.1720,0.173
5.100495,-0.0000,0.0621,-0.0881,0.108
5.101689,-0.0000,0.0621,-0.0881,0.108
5.120787,0.1072,0.1812,0.0432,0.215
5.122581,0.1072,0.1812,0.0432,0.215
5.141989,0.1847,0.0781,-0.0547,0.208
5.143957,0.1847,0.0781,-0.0547,0.208
5.160657,0.1191,-0.0144,0.0179,0.121
5.162409,0.1191,-0.0144,0.0179,0.121
5.180639,-0.2037,-0.0827,0.1914,0.291
5.182559,-0.2037,-0.0827,0.1914,0.291
5.200436,-0.1518,0.0800,0.1471,0.226
5.202243,-0.1518,0.0800,0.1471,0.226
5.223459,0.2048,0.3204,-0.1662,0.415
5.225031,0.2048,0.3204,-0.1662,0.415
5.244229,0.1761,0.0927,-0.0187,0.200
5.246649,0.1761,0.0927,-0.0187,0.200
5.260987,-0.0823,-0.0481,0.1834,0.207
5.262634,-0.0823,-0.0481,0.1834,0.207
5.280762,-0.1959,0.0342,0.1090,0.227
5.283176,-0.1959,0.0342,0.1090,0.227
5.300488,0.1472,0.0507,-0.1296,0.203
5.302726,0.1472,0.0507,-0.1296,0.203
5.320967,0.1550,0.0851,-0.0661,0.189
5.322040,0.1550,0.0851,-0.0661,0.189
5.344515,-0.0911,0.1884,0.0204,0.210
5.349720,-0.0911,0.1884,0.0204,0.210
5.360726,-0.2261,0.1626,0.0850,0.291
5.362008,-0.2261,0.1626,0.0850,0.291
5.380574,-0.0064,0.0304,0.0621,0.069
5.382565,-0.0064,0.0304,0.0621,0.069
5.400549,0.2025,-0.0673,0.0198,0.214
5.402377,0.2025,-0.0673,0.0198,0.214
5.420672,0.1069,0.0332,0.0055,0.112
5.421910,0.1069,0.0332,0.0055,0.112
5.440801,-0.0166,0.1968,-0.0128,0.198
5.442142,-0.0166,0.1968,-0.0128,0.198
5.460621,-0.1613,0.1420,0.1379,0.255
5.462968,-0.1613,0.1420,0.1379,0.255
5.480357,-0.1101,0.0081,0.1558,0.191
5.481877,-0.1101,0.0081,0.1558,0.191
5.500412,-0.0096,-0.0658,0.0074,0.067
5.501564,-0.0096,-0.0658,0.0074,0.067
