time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.932366,0.1211,0.1435,0.0002,0.188
0.951054,0.0604,-0.0334,0.0529,0.087
0.952663,0.0604,-0.0334,0.0529,0.087
0.971406,-0.0269,0.0680,-0.0806,0.109
0.973091,-0.0269,0.0680,-0.0806,0.109
0.991651,0.0027,0.0646,-0.1615,0.174
0.993060,0.0027,0.0646,-0.1615,0.174
1.011382,0.1605,0.1187,-0.1337,0.240
1.013046,0.1605,0.1187,-0.1337,0.240
1.030702,0.1410,0.0891,-0.0458,0.173
1.031817,0.1410,0.0891,-0.0458,0.173
1.051310,0.0116,0.0508,0.0192,0.056
1.053319,0.0116,0.0508,0.0192,0.056
1.071379,-0.2032,-0.0026,0.0202,0.204
1.072699,-0.2032,-0.0026,0.0202,0.204
1.092324,-0.1895,0.0862,0.0483,0.214
1.093981,-0.1895,0.0862,0.0483,0.214
1.110865,0.0449,0.1315,-0.0194,0.140
1.113368,0.0449,0.1315,-0.0194,0.140
1.131042,0.0498,0.0903,-0.0373,0.110
1.132149,0.0498,0.0903,-0.0373,0.110
1.153895,-0.0408,0.0730,-0.0627,0.104
1.155659,-0.0408,0.0730,-0.0627,0.104
1.171523,0.0021,0.0314,0.0338,0.046
1.173276,0.0021,0.0314,0.0338,0.046
1.192286,0.0879,0.0150,0.0433,0.099
1.193689,0.0879,0.0150,0.0433,0.099
1.211009,0.0935,0.0308,-0.0992,0.140
1.213701,0.0935,0.0308,-0.0992,0.140
1.230822,-0.0849,0.1176,-0.0817,0.166
1.232535,-0.0849,0.1176,-0.0817,0.166
1.250879,-0.1542,0.1713,-0.0918,0.248
1.254840,-0.1542,0.1713,-0.0918,0.248
1.271976,-0.0605,0.0814,0.0876,0.134
1.273525,-0.0605,0.0814,0.0876,0.134
1.291884,-0.0171,0.0811,0.0780,0.114
1.293262,-0.0171,0.0811,0.0780,0.114
1.311748,0.0177,0.0713,-0.1552,0.172
1.313828,0.0177,0.0713,-0.1552,0.172
1.331141,-0.0308,-0.0461,-0.1476,0.158
1.332450,-0.0308,-0.0461,-0.1476,0.158
1.350993,0.0057,-0.0178,0.0796,0.082
1.352374,0.0057,-0.0178,0.0796,0.082
1.371464,0.0485,0.0198,0.0172,0.055
1.373090,0.0485,0.0198,0.0172,0.055
1.392215,-0.0729,0.1655,-0.0809,0.198
1.393509,-0.0729,0.1655,-0.0809,0.198
1.410608,-0.1848,0.1601,0.1070,0.267
1.412803,-0.1848,0.1601,0.1070,0.267
1.431731,-0.0579,0.0976,0.0265,0.117
1.432780,-0.0579,0.0976,0.0265,0.117
1.451147,0.0247,0.0784,0.0391,0.091
1.453177,0.0247,0.0784,0.0391,0.091
1.471100,-0.0994,0.0162,0.0286,0.105
1.473081,-0.0994,0.0162,0.0286,0.105
1.490848,-0.1433,0.0417,0.0042,0.149
1.492103,-0.1433,0.0417,0.0042,0.149
1.510937,0.0117,0.0172,0.0157,0.026
1.512803,0.0117,0.0172,0.0157,0.026
1.530656,0.2005,0.0480,0.0169,0.207
1.532279,0.2005,0.0480,0.0169,0.207
1.550312,0.1022,0.0996,0.0695,0.159
1.551446,0.1022,0.0996,0.0695,0.159
1.570966,-0.0919,-0.0026,0.1422,0.169
1.572436,-0.0919,-0.0026,0.1422,0.169
1.591091,-0.2302,-0.0242,0.0742,0.243
1.593037,-0.2302,-0.0242,0.0742,0.243
1.610275,-0.1113,0.0379,0.0476,0.127
1.611673,-0.1113,0.0379,0.0476,0.127
1.630769,0.1247,0.0467,0.1131,0.175
1.632181,0.1247,0.0467,0.1131,0.175
1.650276,0.0942,-0.0076,0.4976,0.506
1.651632,0.0942,-0.0076,0.4976,0.506
1.671620,-0.1044,0.1141,0.0313,0.158
1.673091,-0.1044,0.1141,0.0313,0.158
1.691597,-0.1558,0.0170,-0.2600,0.304
1.693028,-0.1558,0.0170,-0.2600,0.304
1.711763,0.0801,-0.1038,-0.5526,0.568
1.713297,0.0801,-0.1038,-0.5526,0.568
1.731452,0.4076,-0.0114,-0.3583,0.543
1.733930,0.4076,-0.0114,-0.3583,0.543
1.750608,0.2825,0.1538,-0.3680,0.489
1.751616,0.2825,0.1538,-0.3680,0.489
1.771053,0.0653,0.2201,-0.1262,0.262
1.772500,0.0653,0.2201,-0.1262,0.262
1.791605,-0.2750,0.0995,-0.0565,0.298
1.793038,-0.2750,0.0995,-0.0565,0.298
1.811553,-0.2287,-0.1035,-0.0990,0.270
1.813154,-0.2287,-0.1035,-0.0990,0.270
1.833564,-0.2047,-0.0465,-0.0331,0.213
1.834660,-0.2047,-0.0465,-0.0331,0.213
1.850533,-0.1640,0.1243,0.0580,0.214
1.851685,-0.1640,0.1243,0.0580,0.214
1.872105,-0.1178,0.1742,0.0240,0.212
1.873304,-0.1178,0.1742,0.0240,0.212
1.891743,0.0364,0.1134,-0.0092,0.119
1.893160,0.0364,0.1134,-0.0092,0.119
1.910966,0.0389,0.0763,-0.2038,0.221
1.912577,0.0389,0.0763,-0.2038,0.221
1.931913,0.0263,0.0200,-0.0864,0.092
1.933876,0.0263,0.0200,-0.0864,0.092
1.950683,0.1373,0.0537,-0.1269,0.195
1.951893,0.1373,0.0537,-0.1269,0.195
1.971709,0.2544,-0.0254,0.0195,0.256
1.973000,0.2544,-0.0254,0.0195,0.256
1.991521,0.3092,-0.0073,0.2375,0.390
1.992790,0.3092,-0.0073,0.2375,0.390
2.010979,0.2256,0.3148,0.1676,0.422
2.012584,0.2256,0.3148,0.1676,0.422
2.030249,0.1273,0.2606,-0.1504,0.327
2.032030,0.1273,0.2606,-0.1504,0.327
2.050697,0.2532,0.0615,-0.1598,0.306
2.051805,0.2532,0.0615,-0.1598,0.306
2.070795,0.3666,-0.2572,-0.0889,0.457
2.072360,0.3666,-0.2572,-0.0889,0.457
2.091051,-0.1083,-0.0841,-0.3217,0.350
2.092647,-0.1083,-0.0841,-0.3217,0.350
2.110325,-0.2266,0.1045,-0.1817,0.309
2.112508,-0.2266,0.1045,-0.1817,0.309
2.130433,-0.1456,0.1639,0.0309,0.221
2.132569,-0.1456,0.1639,0.0309,0.221
2.150705,-0.0350,0.1104,0.0141,0.117
2.151808,-0.0350,0.1104,0.0141,0.117
2.170611,-0.1918,0.0412,0.0858,0.214
2.171996,-0.1918,0.0412,0.0858,0.214
2.190673,-0.1796,0.1081,0.1755,0.273
2.192286,-0.1796,0.1081,0.1755,0.273
2.210675,0.0283,0.0740,-0.0522,0.095
2.212257,0.0283,0.0740,-0.0522,0.095
2.230324,0.1302,0.0482,-0.0957,0.169
2.232430,0.1302,0.0482,-0.0957,0.169
2.249958,0.1995,0.0486,0.0097,0.206
2.251234,0.1995,0.0486,0.0097,0.206
2.272849,0.0280,0.0538,0.0615,0.086
2.274684,0.0280,0.0538,0.0615,0.086
2.291788,-0.1732,0.0623,-0.0089,0.184
2.293232,-0.1732,0.0623,-0.0089,0.184
2.310834,-0.3297,0.0759,0.2396,0.415
2.312495,-0.3297,0.0759,0.2396,0.415
2.330130,-0.2146,0.0993,0.1644,0.288
2.331753,-0.2146,0.0993,0.1644,0.288
2.350684,-0.0827,-0.0127,0.0648,0.106
2.351997,-0.0827,-0.0127,0.0648,0.106
2.370285,-0.1051,-0.0251,0.0343,0.113
2.371819,-0.1051,-0.0251,0.0343,0.113
2.390757,0.0214,0.0278,0.0690,0.077
2.392342,0.0214,0.0278,0.0690,0.077
2.409495,0.0956,0.0192,0.0405,0.106
2.411088,0.0956,0.0192,0.0405,0.106
2.431779,0.1350,0.0279,0.0043,0.138
2.433738,0.1350,0.0279,0.0043,0.138
2.450545,0.0767,0.1164,0.0406,0.145
2.451578,0.0767,0.1164,0.0406,0.145
2.470534,-0.0346,0.0601,0.0520,0.087
2.472548,-0.0346,0.0601,0.0520,0.087
2.489981,-0.1481,0.0313,0.0519,0.160
2.491587,-0.1481,0.0313,0.0519,0.160
2.510789,-0.0257,0.1825,0.0483,0.191
2.514235,-0.0257,0.1825,0.0483,0.191
2.530863,0.1350,0.1226,0.0714,0.196
2.532279,0.1350,0.1226,0.0714,0.196
2.549796,0.0613,0.0509,-0.0227,0.083
2.552125,0.0613,0.0509,-0.0227,0.083
2.570563,-0.1260,0.0779,-0.0056,0.148
2.571742,-0.1260,0.0779,-0.0056,0.148
2.591051,-0.1007,0.0175,-0.0677,0.123
2.593116,-0.1007,0.0175,-0.0677,0.123
2.610242,-0.1089,0.0983,-0.0242,0.149
2.611753,-0.1089,0.0983,-0.0242,0.149
2.630245,0.0232,0.2303,0.1591,0.281
2.632452,0.0232,0.2303,0.1591,0.281
2.649763,-0.0481,0.0623,-0.0421,0.089
2.651296,-0.0481,0.0623,-0.0421,0.089
2.670147,-0.0989,-0.0015,0.0607,0.116
2.671985,-0.0989,-0.0015,0.0607,0.116
2.690998,-0.1908,0.0109,0.2296,0.299
2.692745,-0.1908,0.0109,0.2296,0.299
2.710180,-0.0633,0.0491,-0.0283,0.085
2.711765,-0.0633,0.0491,-0.0283,0.085
2.729971,-0.0136,-0.0278,-0.1312,0.135
2.733246,-0.0136,-0.0278,-0.1312,0.135
2.750307,0.0876,0.0178,-0.1367,0.163
2.751520,0.0876,0.0178,-0.1367,0.163
2.770007,0.0061,0.0173,0.0389,0.043
2.771553,0.0061,0.0173,0.0389,0.043
2.790741,0.1590,0.0292,0.0621,0.173
2.792653,0.1590,0.0292,0.0621,0.173
2.810168,0.1231,0.0199,0.3825,0.402
2.812037,0.1231,0.0199,0.3825,0.402
2.830953,-0.0458,0.0192,0.2395,0.245
2.832864,-0.0458,0.0192,0.2395,0.245
2.849937,-0.0794,-0.0856,0.0695,0.136
2.851094,-0.0794,-0.0856,0.0695,0.136
2.870779,-0.0637,-0.0211,0.1449,0.160
2.872456,-0.0637,-0.0211,0.1449,0.160
2.890324,0.1128,0.0104,0.0846,0.141
2.892366,0.1128,0.0104,0.0846,0.141
2.910058,0.0624,0.1168,0.0622,0.146
2.911551,0.0624,0.1168,0.0622,0.146
2.930032,-0.0048,0.0970,0.0828,0.128
2.932463,-0.0048,0.0970,0.0828,0.128
2.949544,0.0748,0.0452,0.1596,0.182
2.950914,0.0748,0.0452,0.1596,0.182
2.969655,0.0531,0.0462,-0.0324,0.077
2.971238,0.0531,0.0462,-0.0324,0.077
2.990276,-0.0288,0.0489,-0.0405,0.070
2.992245,-0.0288,0.0489,-0.0405,0.070
3.009618,-0.1235,0.0922,0.0898,0.178
3.011390,-0.1235,0.0922,0.0898,0.178
3.029925,-0.1225,0.2005,0.0002,0.235
3.031971,-0.1225,0.2005,0.0002,0.235
3.049444,-0.1423,0.1633,0.0079,0.217
3.051302,-0.1423,0.1633,0.0079,0.217
3.073650,-0.1622,0.0801,-0.1469,0.233
3.075450,-0.1622,0.0801,-0.1469,0.233
3.092814,-0.1099,-0.0088,-0.1101,0.156
3.096077,-0.1099,-0.0088,-0.1101,0.156
3.109259,0.0591,0.0656,0.0408,0.097
3.110075,0.0591,0.0656,0.0408,0.097
3.129271,0.1401,0.0336,-0.0833,0.166
3.130607,0.1401,0.0336,-0.0833,0.166
3.150019,-0.0697,0.0677,-0.0569,0.113
3.151395,-0.0697,0.0677,-0.0569,0.113
3.169850,-0.2400,0.0914,0.2742,0.376
3.171136,-0.2400,0.0914,0.2742,0.376
3.191955,-0.2512,0.0520,0.2538,0.361
3.193276,-0.2512,0.0520,0.2538,0.361
3.209516,-0.1508,-0.0316,0.2226,0.271
3.210693,-0.1508,-0.0316,0.2226,0.271
3.230200,0.1280,-0.0251,0.1708,0.215
3.231551,0.1280,-0.0251,0.1708,0.215
3.250111,0.1444,-0.0221,0.1635,0.219
3.251695,0.1444,-0.0221,0.1635,0.219
3.271294,-0.0011,0.0764,0.1179,0.140
3.273901,-0.0011,0.0764,0.1179,0.140
3.291570,-0.0314,0.1045,0.1247,0.166
3.292663,-0.0314,0.1045,0.1247,0.166
3.309325,-0.0545,0.1126,0.0646,0.141
3.310273,-0.0545,0.1126,0.0646,0.141
3.329543,0.1176,0.0707,0.1407,0.197
3.330713,0.1176,0.0707,0.1407,0.197
3.349214,0.0736,-0.0238,0.2279,0.241
3.350787,0.0736,-0.0238,0.2279,0.241
3.369348,-0.0301,-0.0477,0.0729,0.092
3.373055,-0.0301,-0.0477,0.0729,0.092
3.390869,-0.0224,-0.0074,0.0844,0.088
3.392874,-0.0224,-0.0074,0.0844,0.088
3.409366,0.0340,0.0236,0.0111,0.043
3.410636,0.0340,0.0236,0.0111,0.043
3.429839,0.0291,0.0288,-0.2209,0.225
3.431525,0.0291,0.0288,-0.2209,0.225
3.449030,-0.0468,0.1117,-0.0048,0.121
3.450079,-0.0468,0.1117,-0.0048,0.121
3.469659,-0.1502,0.1262,0.0612,0.206
3.471366,-0.1502,0.1262,0.0612,0.206
3.489806,-0.0791,0.0407,0.0262,0.093
3.491552,-0.0791,0.0407,0.0262,0.093
3.509788,0.0007,0.0645,-0.1030,0.122
3.511415,0.0007,0.0645,-0.1030,0.122
3.529585,0.1123,0.0260,-0.0608,0.130
3.531273,0.1123,0.0260,-0.0608,0.130
3.549302,-0.0447,0.0702,-0.0447,0.094
3.550322,-0.0447,0.0702,-0.0447,0.094
3.569627,-0.1251,0.1033,-0.0781,0.180
3.572111,-0.1251,0.1033,-0.0781,0.180
3.589938,-0.1198,0.0547,0.0500,0.141
3.591904,-0.1198,0.0547,0.0500,0.141
3.609449,0.0720,-0.0225,0.0506,0.091
3.610935,0.0720,-0.0225,0.0506,0.091
3.630216,0.0929,0.0064,-0.0902,0.130
3.631916,0.0929,0.0064,-0.0902,0.130
3.649454,0.1456,0.1209,-0.0945,0.212
3.650460,0.1456,0.1209,-0.0945,0.212
3.669469,0.0239,0.1717,-0.0851,0.193
3.670969,0.0239,0.1717,-0.0851,0.193
3.690214,-0.1642,0.0965,0.0884,0.210
3.692286,-0.1642,0.0965,0.0884,0.210
3.709561,-0.0803,-0.0351,0.0386,0.096
3.711278,-0.0803,-0.0351,0.0386,0.096
3.728960,0.0553,-0.0089,0.0497,0.075
3.731322,0.0553,-0.0089,0.0497,0.075
3.750239,0.0885,0.0754,-0.0589,0.130
3.752194,0.0885,0.0754,-0.0589,0.130
3.769321,0.0390,0.1427,0.0422,0.154
3.770993,0.0390,0.1427,0.0422,0.154
3.789042,-0.0397,0.1236,0.0728,0.149
3.790175,-0.0397,0.1236,0.0728,0.149
3.809430,-0.0182,0.0246,0.0662,0.073
3.810785,-0.0182,0.0246,0.0662,0.073
3.830899,0.0021,-0.0682,0.0088,0.069
3.832371,0.0021,-0.0682,0.0088,0.069
3.849176,0.0601,0.0610,-0.0775,0.115
3.851736,0.0601,0.0610,-0.0775,0.115
3.871129,-0.0055,0.1619,-0.1005,0.191
3.875087,-0.0055,0.1619,-0.1005,0.191
3.889918,-0.1306,0.1667,0.0536,0.218
3.891327,-0.1306,0.1667,0.0536,0.218
3.908710,-0.1720,0.0794,0.0714,0.202
3.909975,-0.1720,0.0794,0.0714,0.202
3.929015,0.0350,-0.0209,-0.0503,0.065
3.930433,0.0350,-0.0209,-0.0503,0.065
3.949932,0.1282,-0.0621,-0.0968,0.172
3.952102,0.1282,-0.0621,-0.0968,0.172
3.968962,0.0542,0.0957,-0.1279,0.169
3.970464,0.0542,0.0957,-0.1279,0.169
3.988958,-0.1109,0.1244,-0.0217,0.168
3.990076,-0.1109,0.1244,-0.0217,0.168
4.008820,-0.0965,0.0710,0.0354,0.125
4.010156,-0.0965,0.0710,0.0354,0.125
4.029965,0.0091,0.0686,0.0531,0.087
4.031925,0.0091,0.0686,0.0531,0.087
4.049282,0.1811,0.0273,-0.1349,0.227
4.051289,0.1811,0.0273,-0.1349,0.227
4.084154,0.0984,0.0577,-0.1509,0.189
4.085525,0.0984,0.0577,-0.1509,0.189
4.089048,0.0363,0.0670,0.0772,0.109
4.090120,0.0363,0.0670,0.0772,0.109
4.109312,0.0135,0.0324,0.0429,0.055
4.111336,0.0135,0.0324,0.0429,0.055
4.129134,0.0377,0.0919,-0.1159,0.153
4.130708,0.0377,0.0919,-0.1159,0.153
4.149151,0.0169,0.1102,-0.0812,0.138
4.151369,0.0169,0.1102,-0.0812,0.138
4.168704,-0.0020,0.0477,-0.0110,0.049
4.171176,-0.0020,0.0477,-0.0110,0.049
4.188701,0.0035,0.0452,-0.0971,0.107
4.189785,0.0035,0.0452,-0.0971,0.107
4.208926,-0.0444,0.0206,-0.0915,0.104
4.211134,-0.0444,0.0206,-0.0915,0.104
4.229251,0.0384,0.0628,0.0346,0.081
4.230728,0.0384,0.0628,0.0346,0.081
4.250034,-0.0491,0.0792,-0.0073,0.093
4.252514,-0.0491,0.0792,-0.0073,0.093
4.269236,-0.0455,0.0642,0.0238,0.082
4.270720,-0.0455,0.0642,0.0238,0.082
4.288566,0.0141,0.0432,0.0109,0.047
4.289703,0.0141,0.0432,0.0109,0.047
4.308342,0.1970,0.0242,-0.0277,0.200
4.309544,0.1970,0.0242,-0.0277,0.200
4.328681,0.0547,0.1028,-0.0809,0.142
4.330473,0.0547,0.1028,-0.0809,0.142
4.349709,0.0130,0.0470,-0.1721,0.179
4.352093,0.0130,0.0470,-0.1721,0.179
4.368764,-0.1377,0.0265,0.1277,0.190
4.370177,-0.1377,0.0265,0.1277,0.190
4.389449,-0.1122,0.0981,0.0047,0.149
4.391426,-0.1122,0.0981,0.0047,0.149
4.408592,0.0682,0.1288,-0.0006,0.146
4.410034,0.0682,0.1288,-0.0006,0.146
4.429506,0.0862,-0.0126,-0.0419,0.097
4.431771,0.0862,-0.0126,-0.0419,0.097
4.449116,0.1483,-0.0247,0.0511,0.159
4.451237,0.1483,-0.0247,0.0511,0.159
4.468819,0.0203,0.2055,0.0175,0.207
4.470046,0.0203,0.2055,0.0175,0.207
4.488694,-0.0392,0.1557,-0.0077,0.161
4.489966,-0.0392,0.1557,-0.0077,0.161
4.508600,-0.1395,-0.1082,-0.0016,0.177
4.509899,-0.1395,-0.1082,-0.0016,0.177
4.531384,-0.0654,-0.0292,0.0520,0.089
4.533459,-0.0654,-0.0292,0.0520,0.089
4.548869,-0.0215,0.0690,0.0720,0.102
4.550795,-0.0215,0.0690,0.0720,0.102
4.568453,0.1347,0.2278,-0.1153,0.289
4.569533,0.1347,0.2278,-0.1153,0.289
4.588349,0.0718,0.0854,-0.1246,0.167
4.589615,0.0718,0.0854,-0.1246,0.167
4.608165,-0.0793,-0.0441,0.0502,0.104
4.609467,-0.0793,-0.0441,0.0502,0.104
4.628611,-0.0696,-0.0065,0.0188,0.072
4.630048,-0.0696,-0.0065,0.0188,0.072
4.648844,-0.0348,0.0756,-0.0327,0.089
4.651143,-0.0348,0.0756,-0.0327,0.089
4.668662,0.0074,0.0567,-0.0498,0.076
4.670280,0.0074,0.0567,-0.0498,0.076
4.688155,0.0724,0.0875,-0.0502,0.124
4.689418,0.0724,0.0875,-0.0502,0.124
4.708170,0.0990,0.0961,-0.0577,0.150
4.709445,0.0990,0.0961,-0.0577,0.150
4.728329,-0.0203,-0.0120,0.0907,0.094
4.729481,-0.0203,-0.0120,0.0907,0.094
4.748561,-0.0748,0.0028,-0.0231,0.078
4.751576,-0.0748,0.0028,-0.0231,0.078
4.768309,-0.0247,0.0692,-0.2062,0.219
4.770678,-0.0247,0.0692,-0.2062,0.219
4.788540,0.0335,0.0946,0.0449,0.110
4.789870,0.0335,0.0946,0.0449,0.110
4.808130,0.0858,0.0729,-0.1457,0.184
4.809366,0.0858,0.0729,-0.1457,0.184
4.829093,0.0678,0.0093,-0.0707,0.098
4.831419,0.0678,0.0093,-0.0707,0.098
4.848541,0.0190,0.0286,-0.0525,0.063
4.850968,0.0190,0.0286,-0.0525,0.063
4.868404,-0.0535,0.0300,0.0476,0.078
4.870897,-0.0535,0.0300,0.0476,0.078
4.888356,-0.0192,0.1226,-0.0922,0.155
4.889871,-0.0192,0.1226,-0.0922,0.155
4.907851,0.0049,0.1084,-0.0097,0.109
4.908997,0.0049,0.1084,-0.0097,0.109
4.928472,-0.0070,-0.0189,0.0824,0.085
4.929817,-0.0070,-0.0189,0.0824,0.085
4.948598,0.0201,0.0429,-0.0216,0.052
4.951492,0.0201,0.0429,-0.0216,0.052
4.968211,0.0417,0.0617,-0.0407,0.085
4.969921,0.0417,0.0617,-0.0407,0.085
4.988453,-0.0340,0.0525,0.0061,0.063
4.989409,-0.0340,0.0525,0.0061,0.063
5.007879,-0.0417,0.0044,0.0690,0.081
5.009041,-0.0417,0.0044,0.0690,0.081
5.028063,-0.0458,0.1173,0.1071,0.165
5.029106,-0.0458,0.1173,0.1071,0.165
5.048285,0.1129,0.1001,-0.0867,0.174
5.050711,0.1129,0.1001,-0.0867,0.174
5.075347,0.1046,0.0611,-0.0060,0.121
5.076942,0.1046,0.0611,-0.0060,0.121
5.088552,-0.0026,-0.0181,-0.1575,0.159
5.089845,-0.0026,-0.0181,-0.1575,0.159
5.108019,-0.0106,0.0608,0.0496,0.079
5.109265,-0.0106,0.0608,0.0496,0.079
5.127889,-0.0935,0.0058,0.0904,0.130
5.129362,-0.0935,0.0058,0.0904,0.130
5.148373,-0.0360,0.0902,0.1169,0.152
5.149703,-0.0360,0.0902,0.1169,0.152
5.168118,0.0678,0.1627,0.0845,0.195
5.169377,0.0678,0.1627,0.0845,0.195
5.188381,0.0490,0.0462,0.0424,0.080
5.189390,0.0490,0.0462,0.0424,0.080
5.208346,0.0235,0.0587,-0.0332,0.071
5.209559,0.0235,0.0587,-0.0332,0.071
5.228684,-0.0018,0.0487,-0.0879,0.101
5.231055,-0.0018,0.0487,-0.0879,0.101
5.248744,-0.0081,0.0004,-0.0550,0.056
5.250972,-0.0081,0.0004,-0.0550,0.056
5.268574,0.0444,0.1560,-0.0335,0.166
5.269766,0.0444,0.1560,-0.0335,0.166
5.288041,0.0361,0.1487,-0.1748,0.232
5.289649,0.0361,0.1487,-0.1748,0.232
5.307796,0.0259,-0.0287,0.0096,0.040
5.308932,0.0259,-0.0287,0.0096,0.040
5.327752,-0.0756,-0.0250,0.1749,0.192
5.330165,-0.0756,-0.0250,0.1749,0.192
5.348649,-0.0170,0.1242,0.0940,0.157
5.351741,-0.0170,0.1242,0.0940,0.157
5.368042,0.0172,0.0977,0.1219,0.157
5.369534,0.0172,0.0977,0.1219,0.157
5.387798,0.0051,0.1584,-0.0096,0.159
5.389276,0.0051,0.1584,-0.0096,0.159
5.407634,0.0206,0.0678,-0.0887,0.114
5.408930,0.0206,0.0678,-0.0887,0.114
5.427648,0.0015,-0.0111,-0.0119,0.016
5.429169,0.0015,-0.0111,-0.0119,0.016
5.447955,0.0311,-0.0164,0.0424,0.055
5.450522,0.0311,-0.0164,0.0424,0.055
5.468051,0.0744,0.0555,0.1220,0.153
5.469519,0.0744,0.0555,0.1220,0.153
5.489486,0.0862,0.1275,0.0034,0.154
5.490977,0.0862,0.1275,0.0034,0.154
5.508278,-0.0061,0.1493,-0.1944,0.245
5.509520,-0.0061,0.1493,-0.1944,0.245
