time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.777185,0.4590,-0.0912,-0.1859,0.503
0.795371,-0.6493,0.1730,-0.7942,1.040
0.796660,-0.6493,0.1730,-0.7942,1.040
0.816756,-0.7248,0.3930,-1.0325,1.321
0.821314,-0.7248,0.3930,-1.0325,1.321
0.836881,0.2306,0.2310,-0.9246,0.981
0.838247,0.2306,0.2310,-0.9246,0.981
0.855120,0.0476,0.1452,0.1806,0.237
0.856398,0.0476,0.1452,0.1806,0.237
0.875225,-0.3969,0.1138,-0.4446,0.607
0.876442,-0.3969,0.1138,-0.4446,0.607
0.895550,-0.8170,0.4923,-1.0685,1.432
0.896681,-0.8170,0.4923,-1.0685,1.432
0.915605,-0.4544,0.7229,0.0024,0.854
0.917270,-0.4544,0.7229,0.0024,0.854
0.937427,-0.6942,1.3256,-0.5404,1.591
0.938540,-0.6942,1.3256,-0.5404,1.591
0.955278,-1.0869,3.4430,-0.7873,3.695
0.956873,-1.0869,3.4430,-0.7873,3.695
0.974982,-0.7008,4.8119,-1.7665,5.174
0.978601,-0.7008,4.8119,-1.7665,5.174
0.995367,-0.2586,6.2600,-3.3024,7.082
0.997828,-0.2586,6.2600,-3.3024,7.082
1.021370,-0.1742,5.6301,-2.6304,6.217
1.024128,-0.1742,5.6301,-2.6304,6.217
1.035028,0.4503,2.4016,-1.9889,3.151
1.036489,0.4503,2.4016,-1.9889,3.151
1.056324,1.2364,-0.6643,-1.8074,2.288
1.059804,1.2364,-0.6643,-1.8074,2.288
1.076647,1.1477,-2.2295,-1.8001,3.087
1.079054,1.1477,-2.2295,-1.8001,3.087
1.095324,0.9447,-1.5911,-2.0511,2.762
1.096886,0.9447,-1.5911,-2.0511,2.762
1.115786,1.2451,-0.4909,-1.7708,2.220
1.117730,1.2451,-0.4909,-1.7708,2.220
1.137282,1.7647,0.4449,-1.1858,2.172
1.140398,1.7647,0.4449,-1.1858,2.172
1.156264,3.1585,0.9539,-0.2152,3.306
1.158340,3.1585,0.9539,-0.2152,3.306
1.178711,2.8482,1.0467,1.2130,3.268
1.181278,2.8482,1.0467,1.2130,3.268
1.194578,0.2901,0.1326,0.8671,0.924
1.195549,0.2901,0.1326,0.8671,0.924
1.215112,-0.3833,-0.7961,0.3416,0.947
1.216381,-0.3833,-0.7961,0.3416,0.947
1.237077,0.0594,-1.6368,1.4269,2.172
1.238296,0.0594,-1.6368,1.4269,2.172
1.254584,0.7436,-2.5109,2.1020,3.358
1.256277,0.7436,-2.5109,2.1020,3.358
1.275265,-0.2164,-2.4586,2.3153,3.384
1.277248,-0.2164,-2.4586,2.3153,3.384
1.294825,-0.0024,-2.5607,0.6339,2.638
1.295815,-0.0024,-2.5607,0.6339,2.638
1.315146,0.1663,-2.3272,0.3911,2.366
1.317383,0.1663,-2.3272,0.3911,2.366
1.335163,-0.6329,-1.5326,0.4782,1.726
1.336101,-0.6329,-1.5326,0.4782,1.726
1.355021,-0.3181,-1.2219,0.6459,1.418
1.356682,-0.3181,-1.2219,0.6459,1.418
1.374973,-0.0289,-1.0459,1.1888,1.584
1.376457,-0.0289,-1.0459,1.1888,1.584
1.395308,-0.8582,-0.2939,0.7096,1.152
1.396702,-0.8582,-0.2939,0.7096,1.152
1.414709,-0.3850,0.4699,0.5328,0.808
1.416127,-0.3850,0.4699,0.5328,0.808
1.435099,0.0827,1.1407,0.9291,1.474
1.436060,0.0827,1.1407,0.9291,1.474
1.455945,0.7361,1.5854,0.0398,1.748
1.460769,0.7361,1.5854,0.0398,1.748
1.474548,1.2589,1.4118,0.1023,1.894
1.476200,1.2589,1.4118,0.1023,1.894
1.494234,0.3315,1.5284,0.2851,1.590
1.496023,0.3315,1.5284,0.2851,1.590
1.515727,0.1064,1.1448,-0.6643,1.328
1.518172,0.1064,1.1448,-0.6643,1.328
1.534338,0.3607,0.7135,-2.2521,2.390
1.536194,0.3607,0.7135,-2.2521,2.390
1.554525,-0.2757,1.9593,-1.6431,2.572
1.556117,-0.2757,1.9593,-1.6431,2.572
1.574745,-1.2225,3.1622,-0.2874,3.402
1.576061,-1.2225,3.1622,-0.2874,3.402
1.595093,-1.4059,2.4713,-2.2276,3.612
1.597904,-1.4059,2.4713,-2.2276,3.612
1.614291,-1.2648,0.4389,-4.1368,4.348
1.617074,-1.2648,0.4389,-4.1368,4.348
1.634560,-1.5272,-1.1808,-2.0535,2.818
1.636865,-1.5272,-1.1808,-2.0535,2.818
1.654885,-2.2558,-1.8598,-0.4473,2.958
1.656541,-2.2558,-1.8598,-0.4473,2.958
1.674293,-2.0796,-1.0606,-0.6663,2.428
1.675832,-2.0796,-1.0606,-0.6663,2.428
1.694139,-0.8056,0.2034,-0.0512,0.832
1.695720,-0.8056,0.2034,-0.0512,0.832
1.720656,-0.2201,1.1266,0.2269,1.170
1.726043,-0.2201,1.1266,0.2269,1.170
1.741854,-0.0715,1.0550,-0.1800,1.073
1.743643,-0.0715,1.0550,-0.1800,1.073
1.755023,-1.0770,0.4771,-0.0327,1.178
1.757360,-1.0770,0.4771,-0.0327,1.178
1.774069,-0.8313,-0.4872,1.1082,1.469
1.775942,-0.8313,-0.4872,1.1082,1.469
1.794057,-0.5313,-1.4335,1.9048,2.442
1.796265,-0.5313,-1.4335,1.9048,2.442
1.814040,-0.6098,-1.8447,1.1438,2.255
1.816097,-0.6098,-1.8447,1.1438,2.255
1.834219,-0.2347,-1.8868,0.8178,2.070
1.835710,-0.2347,-1.8868,0.8178,2.070
1.854819,0.2526,-1.6855,0.7114,1.847
1.855857,0.2526,-1.6855,0.7114,1.847
1.874528,0.4884,-1.1316,0.7322,1.434
1.875782,0.4884,-1.1316,0.7322,1.434
1.894814,1.6026,-0.1523,0.8235,1.808
1.896289,1.6026,-0.1523,0.8235,1.808
1.914364,1.9967,0.6055,0.8115,2.239
1.915666,1.9967,0.6055,0.8115,2.239
1.934391,1.9302,1.4031,1.0305,2.599
1.936028,1.9302,1.4031,1.0305,2.599
1.953864,1.4379,1.6363,0.3677,2.209
1.955713,1.4379,1.6363,0.3677,2.209
1.974278,0.2860,1.3699,-0.0480,1.400
1.975933,0.2860,1.3699,-0.0480,1.400
1.993993,-0.7477,0.6476,0.0752,0.992
1.995264,-0.7477,0.6476,0.0752,0.992
2.014062,-1.1140,-0.2495,0.2067,1.160
2.015725,-1.1140,-0.2495,0.2067,1.160
2.034021,-0.5958,-0.5699,-0.3110,0.881
2.035852,-0.5958,-0.5699,-0.3110,0.881
2.055060,0.2669,0.5769,-1.1746,1.336
2.057291,0.2669,0.5769,-1.1746,1.336
2.074712,0.9268,2.0523,0.5984,2.330
2.077895,0.9268,2.0523,0.5984,2.330
2.094433,0.9023,2.8689,-1.1676,3.226
2.098385,0.9023,2.8689,-1.1676,3.226
2.114360,1.6648,1.2274,-2.5065,3.250
2.116112,1.6648,1.2274,-2.5065,3.250
2.133943,1.5036,-0.6739,-1.8541,2.480
2.134639,1.5036,-0.6739,-1.8541,2.480
2.154738,1.0821,-1.6359,-0.2460,1.977
2.156787,1.0821,-1.6359,-0.2460,1.977
2.175968,0.7740,-1.1832,0.2521,1.436
2.177398,0.7740,-1.1832,0.2521,1.436
2.195049,0.8824,0.1160,-0.0395,0.891
2.196878,0.8824,0.1160,-0.0395,0.891
2.214309,0.8024,1.1439,0.4102,1.456
2.215503,0.8024,1.1439,0.4102,1.456
2.234017,0.6610,0.6654,0.8093,1.239
2.235449,0.6610,0.6654,0.8093,1.239
2.254237,-0.0857,-0.8219,1.3995,1.625
2.256039,-0.0857,-0.8219,1.3995,1.625
2.274213,-0.6371,-2.3911,1.8557,3.093
2.275610,-0.6371,-2.3911,1.8557,3.093
2.294598,-0.8115,-3.3644,1.2802,3.690
2.297359,-0.8115,-3.3644,1.2802,3.690
2.314101,-0.4882,-3.3528,1.3895,3.662
2.315836,-0.4882,-3.3528,1.3895,3.662
2.334305,-0.1127,-2.9682,0.7307,3.059
2.336153,-0.1127,-2.9682,0.7307,3.059
2.354316,0.0284,-2.4641,0.3737,2.492
2.356337,0.0284,-2.4641,0.3737,2.492
2.373787,-0.2468,-2.0530,0.3995,2.106
2.375401,-0.2468,-2.0530,0.3995,2.106
2.393989,-0.7498,-1.4112,0.6025,1.708
2.396068,-0.7498,-1.4112,0.6025,1.708
2.413826,-0.6420,-0.2678,0.4991,0.856
2.415014,-0.6420,-0.2678,0.4991,0.856
2.433809,0.4971,0.5053,-0.1243,0.720
2.435415,0.4971,0.5053,-0.1243,0.720
2.453859,1.0160,0.9047,0.1883,1.373
2.455205,1.0160,0.9047,0.1883,1.373
2.474041,0.5374,1.4443,1.6700,2.272
2.475803,0.5374,1.4443,1.6700,2.272
2.494043,0.0595,2.6722,1.2204,2.938
2.496585,0.0595,2.6722,1.2204,2.938
2.513800,-0.1200,3.8219,-0.4584,3.851
2.515868,-0.1200,3.8219,-0.4584,3.851
2.533367,0.5966,3.1224,-1.9894,3.750
2.535183,0.5966,3.1224,-1.9894,3.750
2.554945,1.4262,1.3790,-1.8335,2.701
2.556370,1.4262,1.3790,-1.8335,2.701
2.573977,-0.0649,1.9379,-2.3420,3.041
2.576096,-0.0649,1.9379,-2.3420,3.041
2.594103,-0.1129,3.4572,0.0058,3.459
2.596150,-0.1129,3.4572,0.0058,3.459
2.613551,-0.9494,3.0969,-3.1214,4.498
2.615115,-0.9494,3.0969,-3.1214,4.498
2.634563,-0.7847,0.8885,-4.6233,4.773
2.636614,-0.7847,0.8885,-4.6233,4.773
2.654733,-1.2430,-0.9849,-1.1982,1.988
2.657212,-1.2430,-0.9849,-1.1982,1.988
2.673767,-2.4379,-1.8985,0.5895,3.146
2.675742,-2.4379,-1.8985,0.5895,3.146
2.693479,-2.3362,-1.7703,-1.4614,3.275
2.695655,-2.3362,-1.7703,-1.4614,3.275
2.713456,-0.9571,-0.6583,-0.4205,1.235
2.714560,-0.9571,-0.6583,-0.4205,1.235
2.733043,0.1347,0.3226,1.0249,1.083
2.734592,0.1347,0.3226,1.0249,1.083
2.753904,0.4181,-0.1205,0.7708,0.885
2.756702,0.4181,-0.1205,0.7708,0.885
2.773597,-0.4223,-1.3068,1.1953,1.821
2.776428,-0.4223,-1.3068,1.1953,1.821
2.793525,-0.8710,-2.4808,1.5415,3.048
2.796189,-0.8710,-2.4808,1.5415,3.048
2.813299,-1.5541,-2.9718,1.1815,3.556
2.815570,-1.5541,-2.9718,1.1815,3.556
2.833282,-1.0231,-3.0814,1.2768,3.489
2.834465,-1.0231,-3.0814,1.2768,3.489
2.854208,0.2153,-2.7757,1.1561,3.015
2.856253,0.2153,-2.7757,1.1561,3.015
2.873428,0.7053,-2.4355,0.4995,2.584
2.875356,0.7053,-2.4355,0.4995,2.584
2.893208,0.3052,-1.8573,0.4309,1.931
2.896235,0.3052,-1.8573,0.4309,1.931
2.913812,0.7361,-1.1340,1.0547,1.715
2.915112,0.7361,-1.1340,1.0547,1.715
2.932786,0.7029,-0.5408,0.7391,1.154
2.933953,0.7029,-0.5408,0.7391,1.154
2.954128,0.4311,-0.1006,0.2870,0.528
2.956221,0.4311,-0.1006,0.2870,0.528
2.973799,0.0291,0.5406,0.0062,0.541
2.974789,0.0291,0.5406,0.0062,0.541
2.993970,-0.8384,2.0185,-0.8856,2.358
2.995774,-0.8384,2.0185,-0.8856,2.358
3.013538,-0.7626,3.2624,-0.5900,3.402
3.014937,-0.7626,3.2624,-0.5900,3.402
3.033488,-0.0788,3.4721,-0.6268,3.529
3.035306,-0.0788,3.4721,-0.6268,3.529
3.053490,-0.0217,3.0642,-0.8170,3.171
3.054756,-0.0217,3.0642,-0.8170,3.171
3.073193,0.2269,3.1403,-2.1918,3.836
3.075575,0.2269,3.1403,-2.1918,3.836
3.094083,-0.3028,3.4984,-0.3680,3.531
3.095666,-0.3028,3.4984,-0.3680,3.531
3.113088,0.4663,3.2517,-0.9853,3.430
3.114891,0.4663,3.2517,-0.9853,3.430
3.142842,1.9130,0.9049,-1.8719,2.825
3.144209,1.9130,0.9049,-1.8719,2.825
3.153887,1.6361,-1.2361,-2.2518,3.046
3.155218,1.6361,-1.2361,-2.2518,3.046
3.172859,0.8111,-2.0256,-0.7164,2.297
3.175850,0.8111,-2.0256,-0.7164,2.297
3.193230,0.2767,-0.6435,-0.5988,0.922
3.195049,0.2767,-0.6435,-0.5988,0.922
3.212724,0.3174,0.7696,-0.8841,1.214
3.214841,0.3174,0.7696,-0.8841,1.214
3.232676,1.0470,1.0456,-0.2702,1.504
3.233831,1.0470,1.0456,-0.2702,1.504
3.252645,1.0540,0.2170,1.5230,1.865
3.254468,1.0540,0.2170,1.5230,1.865
3.275469,0.3345,-0.7546,2.2155,2.364
3.277182,0.3345,-0.7546,2.2155,2.364
3.292578,-0.4229,-1.6680,1.8344,2.515
3.294356,-0.4229,-1.6680,1.8344,2.515
3.313371,-0.8738,-2.2746,1.6026,2.916
3.315080,-0.8738,-2.2746,1.6026,2.916
3.332236,-0.1716,-2.7281,1.2031,2.987
3.333549,-0.1716,-2.7281,1.2031,2.987
3.352779,0.9233,-3.1497,1.2924,3.528
3.354759,0.9233,-3.1497,1.2924,3.528
3.373077,0.6033,-3.3961,1.6777,3.836
3.375219,0.6033,-3.3961,1.6777,3.836
3.393075,-0.4598,-3.1966,1.3440,3.498
3.394746,-0.4598,-3.1966,1.3440,3.498
3.412599,-0.8345,-2.4669,0.6075,2.674
3.414470,-0.8345,-2.4669,0.6075,2.674
3.432335,-0.9029,-0.8422,0.3349,1.279
3.433946,-0.9029,-0.8422,0.3349,1.279
3.453027,0.5010,0.7903,0.2999,0.983
3.454843,0.5010,0.7903,0.2999,0.983
3.472676,1.5822,1.6497,0.9973,2.494
3.474631,1.5822,1.6497,0.9973,2.494
3.492569,1.0980,1.8360,0.8328,2.296
3.494681,1.0980,1.8360,0.8328,2.296
3.513183,0.7642,2.2099,-0.4422,2.380
3.515202,0.7642,2.2099,-0.4422,2.380
3.532563,0.9304,2.6000,-0.7981,2.874
3.534421,0.9304,2.6000,-0.7981,2.874
3.554023,1.1142,2.4437,-0.8166,2.807
3.556092,1.1142,2.4437,-0.8166,2.807
3.573291,0.5645,1.6472,-1.8169,2.517
3.575131,0.5645,1.6472,-1.8169,2.517
3.592496,-0.0113,1.9309,-2.8945,3.479
3.595483,-0.0113,1.9309,-2.8945,3.479
3.612510,-2.2923,2.8609,-0.7183,3.736
3.614693,-2.2923,2.8609,-0.7183,3.736
3.633039,-2.8673,2.8949,-2.7068,4.892
3.635129,-2.8673,2.8949,-2.7068,4.892
3.652643,-1.8257,0.6487,-4.2385,4.660
3.654665,-1.8257,0.6487,-4.2385,4.660
3.672566,-1.2210,-1.5312,-1.8293,2.680
3.673738,-1.2210,-1.5312,-1.8293,2.680
3.694919,-1.6182,-1.6411,1.8403,2.949
3.697410,-1.6182,-1.6411,1.8403,2.949
3.712390,-0.7922,-0.9181,0.5154,1.318
3.713928,-0.7922,-0.9181,0.5154,1.318
3.739610,-0.2987,-0.0043,-0.4134,0.510
3.741917,-0.2987,-0.0043,-0.4134,0.510
3.753207,-0.4607,0.5797,-0.2222,0.773
3.755347,-0.4607,0.5797,-0.2222,0.773
3.772658,-0.2787,-0.1307,0.7008,0.765
3.774223,-0.2787,-0.1307,0.7008,0.765
3.792139,-0.4394,-1.2521,1.7104,2.165
3.796190,-0.4394,-1.2521,1.7104,2.165
3.812618,-0.5253,-2.1810,1.9307,2.960
3.814539,-0.5253,-2.1810,1.9307,2.960
3.831146,-0.5240,-2.6801,1.3397,3.042
3.832748,-0.5240,-2.6801,1.3397,3.042
3.851047,-0.7218,-2.4428,1.4804,2.946
3.852465,-0.7218,-2.4428,1.4804,2.946
3.871508,-0.3604,-2.2728,1.8569,2.957
3.873431,-0.3604,-2.2728,1.8569,2.957
3.891954,0.1432,-2.4540,1.5693,2.916
3.893361,0.1432,-2.4540,1.5693,2.916
3.911209,0.2445,-2.8322,0.8503,2.967
3.912850,0.2445,-2.8322,0.8503,2.967
3.931114,0.0110,-2.8064,0.8587,2.935
3.932761,0.0110,-2.8064,0.8587,2.935
3.950922,0.3453,-1.9318,0.7671,2.107
3.951836,0.3453,-1.9318,0.7671,2.107
3.971217,0.9277,-0.2970,0.6776,1.187
3.973087,0.9277,-0.2970,0.6776,1.187
3.991238,1.2318,1.0731,-0.5052,1.710
3.992650,1.2318,1.0731,-0.5052,1.710
4.011311,0.3134,1.8551,-1.2751,2.273
4.013162,0.3134,1.8551,-1.2751,2.273
4.031582,-0.8294,2.3974,-0.1640,2.542
4.033800,-0.8294,2.3974,-0.1640,2.542
4.050822,-0.9984,2.6827,0.4980,2.906
4.052082,-0.9984,2.6827,0.4980,2.906
4.072108,-0.3627,2.9498,-0.8771,3.099
4.074814,-0.3627,2.9498,-0.8771,3.099
4.091255,0.0710,2.7662,-1.1439,2.994
4.093142,0.0710,2.7662,-1.1439,2.994
4.112525,0.4505,2.9659,-1.8378,3.518
4.114627,0.4505,2.9659,-1.8378,3.518
4.132075,-0.1116,3.8301,-1.4682,4.103
4.134161,-0.1116,3.8301,-1.4682,4.103
4.151372,-0.4804,3.9647,-0.3765,4.011
4.153638,-0.4804,3.9647,-0.3765,4.011
4.170802,1.8585,1.3996,-1.3980,2.714
4.173284,1.8585,1.3996,-1.3980,2.714
4.191660,2.9776,-1.6947,-3.0893,4.613
4.193399,2.9776,-1.6947,-3.0893,4.613
4.211130,0.8952,-2.6970,-0.8998,2.981
4.213005,0.8952,-2.6970,-0.8998,2.981
4.236254,-0.0745,-1.2102,0.2841,1.245
4.238562,-0.0745,-1.2102,0.2841,1.245
4.259942,0.1866,1.0056,-0.8012,1.299
4.261226,0.1866,1.0056,-0.8012,1.299
4.271662,0.3139,2.6494,-0.3032,2.685
4.274024,0.3139,2.6494,-0.3032,2.685
4.290868,0.6736,1.4978,1.1771,2.021
4.292274,0.6736,1.4978,1.1771,2.021
4.311246,0.3064,-0.1677,1.8584,1.891
4.312506,0.3064,-0.1677,1.8584,1.891
4.331092,-0.2511,-1.5467,2.2436,2.737
4.332495,-0.2511,-1.5467,2.2436,2.737
4.351556,-0.2108,-2.4864,1.9671,3.177
4.352704,-0.2108,-2.4864,1.9671,3.177
4.371299,0.0192,-2.9074,1.4120,3.232
4.372869,0.0192,-2.9074,1.4120,3.232
4.391409,0.3614,-3.3908,1.0512,3.568
4.393366,0.3614,-3.3908,1.0512,3.568
4.410855,-0.1293,-3.3191,1.1568,3.517
4.412489,-0.1293,-3.3191,1.1568,3.517
4.430701,0.2489,-3.0575,0.5392,3.115
4.431846,0.2489,-3.0575,0.5392,3.115
4.451102,0.4311,-2.8600,0.4157,2.922
4.452874,0.4311,-2.8600,0.4157,2.922
4.471400,-0.5045,-2.0135,0.3563,2.106
4.472844,-0.5045,-2.0135,0.3563,2.106
4.491793,-0.6873,-0.4476,-0.2520,0.858
4.493741,-0.6873,-0.4476,-0.2520,0.858
4.511390,0.3484,0.8545,-0.2576,0.958
4.512362,0.3484,0.8545,-0.2576,0.958
4.531370,2.0482,1.2621,1.2970,2.733
4.533145,2.0482,1.2621,1.2970,2.733
4.550909,1.4226,1.4929,0.6946,2.176
4.552061,1.4226,1.4929,0.6946,2.176
4.571741,0.3653,1.7927,-0.3774,1.868
4.573634,0.3653,1.7927,-0.3774,1.868
4.591866,0.1630,2.7491,-1.2001,3.004
4.594520,0.1630,2.7491,-1.2001,3.004
4.610942,1.6316,2.6362,-1.3706,3.390
4.612872,1.6316,2.6362,-1.3706,3.390
4.631202,1.2309,3.2769,-2.2142,4.142
4.633668,1.2309,3.2769,-2.2142,4.142
4.650845,-0.8367,3.4477,0.1525,3.551
4.652326,-0.8367,3.4477,0.1525,3.551
4.671400,-4.2753,4.7465,-1.0795,6.479
4.673403,-4.2753,4.7465,-1.0795,6.479
4.690900,-2.8367,2.1885,-4.2758,5.578
4.692819,-2.8367,2.1885,-4.2758,5.578
4.711223,-1.1515,-0.8030,-2.7541,3.091
4.712795,-1.1515,-0.8030,-2.7541,3.091
4.731422,-0.6396,-2.8664,1.9683,3.535
4.733174,-0.6396,-2.8664,1.9683,3.535
4.751242,-1.3601,-3.1976,-0.3991,3.498
4.752663,-1.3601,-3.1976,-0.3991,3.498
4.771482,-1.3211,-2.1336,-1.1244,2.750
4.773211,-1.3211,-2.1336,-1.1244,2.750
4.791802,-1.0853,-0.6693,-0.5738,1.398
4.793488,-1.0853,-0.6693,-0.5738,1.398
4.811276,-0.2851,-0.0991,0.3821,0.487
4.812762,-0.2851,-0.0991,0.3821,0.487
4.831407,-0.1113,-0.4121,0.7370,0.852
4.833086,-0.1113,-0.4121,0.7370,0.852
4.850830,-0.7824,-1.3035,1.0618,1.854
4.852586,-0.7824,-1.3035,1.0618,1.854
4.871455,-0.6383,-2.1762,1.7192,2.846
4.873915,-0.6383,-2.1762,1.7192,2.846
4.890962,-0.4832,-2.7418,1.3481,3.093
4.892529,-0.4832,-2.7418,1.3481,3.093
4.911607,-0.5706,-2.8208,0.7748,2.980
4.913955,-0.5706,-2.8208,0.7748,2.980
4.940194,-0.2064,-2.3545,1.0910,2.603
4.942363,-0.2064,-2.3545,1.0910,2.603
4.963884,0.6857,-1.6537,0.7581,1.944
4.965769,0.6857,-1.6537,0.7581,1.944
4.971500,1.4829,-1.2329,0.2744,1.948
4.972452,1.4829,-1.2329,0.2744,1.948
4.991253,1.3516,-0.6754,0.3365,1.548
4.992760,1.3516,-0.6754,0.3365,1.548
5.012059,0.4896,-0.0589,0.4519,0.669
5.013967,0.4896,-0.0589,0.4519,0.669
5.031879,0.0935,0.9519,0.2546,0.990
5.033302,0.0935,0.9519,0.2546,0.990
5.051134,0.4347,1.7322,0.9517,2.024
5.052839,0.4347,1.7322,0.9517,2.024
5.071530,0.3303,2.2654,0.3303,2.313
5.073057,0.3303,2.2654,0.3303,2.313
5.091014,-0.7255,2.4468,-0.6922,2.644
5.096026,-0.7255,2.4468,-0.6922,2.644
5.111350,-1.3446,2.3498,-1.6021,3.146
5.113487,-1.3446,2.3498,-1.6021,3.146
5.130634,-0.4587,1.8398,-0.8680,2.085
5.131800,-0.4587,1.8398,-0.8680,2.085
5.151098,1.7290,1.6489,-0.8627,2.540
5.152731,1.7290,1.6489,-0.8627,2.540
5.171590,1.4941,2.3528,-0.4823,2.829
5.174262,1.4941,2.3528,-0.4823,2.829
5.190885,0.0441,3.2341,-1.9738,3.789
5.193091,0.0441,3.2341,-1.9738,3.789
5.210867,0.9876,1.4792,-3.4310,3.865
5.212227,0.9876,1.4792,-3.4310,3.865
5.231553,1.7035,-1.1899,-2.9184,3.583
5.233434,1.7035,-1.1899,-2.9184,3.583
5.250756,0.8870,-2.6034,0.6020,2.815
5.252122,0.8870,-2.6034,0.6020,2.815
5.272268,0.2190,-1.8389,0.0695,1.853
5.274733,0.2190,-1.8389,0.0695,1.853
5.291196,0.4710,-0.1554,-0.7173,0.872
5.292871,0.4710,-0.1554,-0.7173,0.872
5.311199,-0.4180,1.8505,-0.5455,1.974
5.313234,-0.4180,1.8505,-0.5455,1.974
5.330969,0.5384,1.6329,0.2879,1.743
5.332836,0.5384,1.6329,0.2879,1.743
5.350878,0.6512,0.4258,1.5273,1.714
5.352101,0.6512,0.4258,1.5273,1.714
5.370831,0.2210,-0.8250,1.8297,2.019
5.372504,0.2210,-0.8250,1.8297,2.019
5.395340,0.0249,-1.7071,1.8556,2.522
5.397126,0.0249,-1.7071,1.8556,2.522
5.411689,0.1042,-2.1515,1.3486,2.541
5.413430,0.1042,-2.1515,1.3486,2.541
5.430803,0.2713,-2.6280,0.7889,2.757
5.432668,0.2713,-2.6280,0.7889,2.757
