time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.651870,-0.0171,0.0335,0.1396,0.145
0.671038,0.0055,0.0823,0.1499,0.171
0.672702,0.0055,0.0823,0.1499,0.171
0.697158,0.0250,0.0787,0.1213,0.147
0.699196,0.0250,0.0787,0.1213,0.147
0.709611,0.0143,0.0780,0.1458,0.166
0.711111,0.0143,0.0780,0.1458,0.166
0.729371,0.0043,0.0594,0.1583,0.169
0.730911,0.0043,0.0594,0.1583,0.169
0.758312,0.0077,0.0484,0.1488,0.157
0.763850,0.0077,0.0484,0.1488,0.157
0.772642,0.0314,0.0411,0.1443,0.153
0.773994,0.0314,0.0411,0.1443,0.153
0.790564,0.0111,0.0320,0.1499,0.154
0.791962,0.0111,0.0320,0.1499,0.154
0.810692,-0.0076,0.0012,0.1314,0.132
0.812296,-0.0076,0.0012,0.1314,0.132
0.830040,-0.0123,0.0444,0.2037,0.209
0.831662,-0.0123,0.0444,0.2037,0.209
0.857638,-0.0110,0.0357,0.2108,0.214
0.863097,-0.0110,0.0357,0.2108,0.214
0.876856,-0.0115,0.0588,0.1851,0.195
0.878035,-0.0115,0.0588,0.1851,0.195
0.889820,-0.0137,0.0786,0.1375,0.159
0.890815,-0.0137,0.0786,0.1375,0.159
0.909577,-0.0090,0.0611,0.1381,0.151
0.911427,-0.0090,0.0611,0.1381,0.151
0.929975,-0.0390,0.0320,0.1557,0.164
0.932238,-0.0390,0.0320,0.1557,0.164
0.957688,-0.0305,0.0180,0.1171,0.122
0.960040,-0.0305,0.0180,0.1171,0.122
0.972470,-0.0116,0.0327,0.2013,0.204
0.973985,-0.0116,0.0327,0.2013,0.204
0.990027,0.0041,0.0530,0.2035,0.210
0.992271,0.0041,0.0530,0.2035,0.210
1.009129,-0.0151,0.0722,0.0366,0.082
1.010518,-0.0151,0.0722,0.0366,0.082
1.029359,0.0547,0.0300,0.1209,0.136
1.031724,0.0547,0.0300,0.1209,0.136
1.058838,-0.0589,0.0719,0.2402,0.258
1.060693,-0.0589,0.0719,0.2402,0.258
1.079060,-0.0748,0.0311,0.2074,0.223
1.080636,-0.0748,0.0311,0.2074,0.223
1.090388,0.0305,0.0162,0.0687,0.077
1.092359,0.0305,0.0162,0.0687,0.077
1.109245,0.0472,0.0390,0.2050,0.214
1.111216,0.0472,0.0390,0.2050,0.214
1.130103,0.0231,0.0662,0.1864,0.199
1.131592,0.0231,0.0662,0.1864,0.199
1.158651,0.0270,0.0565,0.1370,0.151
1.165930,0.0270,0.0565,0.1370,0.151
1.177171,0.0162,-0.0021,0.1834,0.184
1.178691,0.0162,-0.0021,0.1834,0.184
1.189764,-0.0238,-0.0171,0.1856,0.188
1.191683,-0.0238,-0.0171,0.1856,0.188
1.209220,-0.0111,-0.0155,0.2043,0.205
1.211399,-0.0111,-0.0155,0.2043,0.205
1.230047,0.0155,0.0596,0.1732,0.184
1.232264,0.0155,0.0596,0.1732,0.184
1.257015,0.0129,0.0703,0.1904,0.203
1.259210,0.0129,0.0703,0.1904,0.203
1.278131,0.0234,0.0458,0.1688,0.176
1.279621,0.0234,0.0458,0.1688,0.176
1.290104,0.0141,0.0375,0.1983,0.202
1.292066,0.0141,0.0375,0.1983,0.202
1.308791,0.0348,0.0525,0.1605,0.172
1.310572,0.0348,0.0525,0.1605,0.172
1.329690,0.0343,0.0815,0.1768,0.198
1.332132,0.0343,0.0815,0.1768,0.198
1.358321,0.0139,0.0642,0.2251,0.234
1.360204,0.0139,0.0642,0.2251,0.234
1.376664,-0.0006,0.0419,0.0536,0.068
1.378050,-0.0006,0.0419,0.0536,0.068
1.390386,-0.0407,0.0505,0.1450,0.159
1.392326,-0.0407,0.0505,0.1450,0.159
1.409487,-0.0432,0.0618,0.2265,0.239
1.411433,-0.0432,0.0618,0.2265,0.239
1.429577,0.0667,0.0388,0.1648,0.182
1.431752,0.0667,0.0388,0.1648,0.182
1.449012,0.0953,0.0536,0.1600,0.194
1.450154,0.0953,0.0536,0.1600,0.194
1.469797,0.0531,0.0511,0.1604,0.177
1.471592,0.0531,0.0511,0.1604,0.177
1.489707,-0.0005,0.0282,0.1370,0.140
1.491882,-0.0005,0.0282,0.1370,0.140
1.510171,0.0036,-0.0056,0.1327,0.133
1.511829,0.0036,-0.0056,0.1327,0.133
1.529377,0.0557,0.0334,0.1213,0.138
1.530990,0.0557,0.0334,0.1213,0.138
1.556169,0.0099,-0.0153,0.1625,0.164
1.558141,0.0099,-0.0153,0.1625,0.164
1.578315,0.0175,-0.0014,0.1146,0.116
1.580057,0.0175,-0.0014,0.1146,0.116
1.589940,-0.0108,0.0060,0.1696,0.170
1.593360,-0.0108,0.0060,0.1696,0.170
1.608733,-0.0081,0.0080,0.1436,0.144
1.610783,-0.0081,0.0080,0.1436,0.144
1.628697,0.0014,0.0065,0.1796,0.180
1.631153,0.0014,0.0065,0.1796,0.180
1.648974,0.0402,0.0126,0.1814,0.186
1.650290,0.0402,0.0126,0.1814,0.186
1.669718,0.0552,0.0043,0.1673,0.176
1.671846,0.0552,0.0043,0.1673,0.176
1.688937,0.0103,-0.0316,0.1291,0.133
1.691564,0.0103,-0.0316,0.1291,0.133
1.709505,0.0242,-0.0356,0.1119,0.120
1.711381,0.0242,-0.0356,0.1119,0.120
1.729808,-0.0458,-0.0651,0.1304,0.153
1.731403,-0.0458,-0.0651,0.1304,0.153
1.749108,-0.0095,-0.0662,0.1967,0.208
1.750218,-0.0095,-0.0662,0.1967,0.208
1.769130,0.0007,-0.0423,0.2218,0.226
1.770693,0.0007,-0.0423,0.2218,0.226
1.789745,0.0521,-0.0263,0.1879,0.197
1.791461,0.0521,-0.0263,0.1879,0.197
1.809133,0.0435,-0.0442,0.1172,0.133
1.810980,0.0435,-0.0442,0.1172,0.133
1.829265,0.0240,-0.0847,0.1195,0.148
1.830933,0.0240,-0.0847,0.1195,0.148
1.849166,0.0151,-0.0636,0.1547,0.168
1.850333,0.0151,-0.0636,0.1547,0.168
1.869032,-0.0162,-0.0152,0.1869,0.188
1.870708,-0.0162,-0.0152,0.1869,0.188
1.889183,-0.0539,-0.0210,0.0432,0.072
1.891267,-0.0539,-0.0210,0.0432,0.072
1.910178,0.0625,-0.0390,0.1495,0.167
1.911663,0.0625,-0.0390,0.1495,0.167
1.929089,-0.0314,-0.0371,0.2477,0.252
1.930382,-0.0314,-0.0371,0.2477,0.252
1.949118,-0.0132,-0.0881,0.2297,0.246
1.950324,-0.0132,-0.0881,0.2297,0.246
1.968908,0.1526,-0.1103,0.0225,0.190
1.970923,0.1526,-0.1103,0.0225,0.190
1.989157,0.1277,-0.0305,0.1454,0.196
1.991833,0.1277,-0.0305,0.1454,0.196
2.009101,0.0684,0.0585,0.1737,0.196
2.010921,0.0684,0.0585,0.1737,0.196
2.029220,0.0172,0.0248,0.1785,0.181
2.030889,0.0172,0.0248,0.1785,0.181
2.048901,0.0667,-0.0441,0.2283,0.242
2.050075,0.0667,-0.0441,0.2283,0.242
2.068982,0.0775,-0.1009,0.2039,0.240
2.070664,0.0775,-0.1009,0.2039,0.240
2.089335,0.0143,-0.1022,0.2492,0.270
2.091185,0.0143,-0.1022,0.2492,0.270
2.109300,0.0277,-0.0560,0.1812,0.192
2.111131,0.0277,-0.0560,0.1812,0.192
2.129284,0.0542,-0.0323,0.0583,0.086
2.131003,0.0542,-0.0323,0.0583,0.086
2.149147,-0.0085,-0.0262,0.1048,0.108
2.150364,-0.0085,-0.0262,0.1048,0.108
2.169149,-0.0146,-0.0238,0.1793,0.181
2.170497,-0.0146,-0.0238,0.1793,0.181
2.188511,-0.0151,-0.0076,0.2308,0.231
2.190087,-0.0151,-0.0076,0.2308,0.231
2.209083,0.0295,0.0060,0.1512,0.154
2.210866,0.0295,0.0060,0.1512,0.154
2.228923,0.0200,-0.0260,0.1178,0.122
2.230599,0.0200,-0.0260,0.1178,0.122
2.248900,0.0504,-0.0709,0.0864,0.123
2.250065,0.0504,-0.0709,0.0864,0.123
2.268747,0.0339,-0.0472,0.1431,0.154
2.270178,0.0339,-0.0472,0.1431,0.154
2.289058,0.0507,0.0274,0.0998,0.115
2.291289,0.0507,0.0274,0.0998,0.115
2.309082,0.1167,-0.0031,0.1184,0.166
2.310891,0.1167,-0.0031,0.1184,0.166
2.329016,0.0749,0.0046,0.1250,0.146
2.330667,0.0749,0.0046,0.1250,0.146
2.348904,0.0169,-0.0078,0.2185,0.219
2.350103,0.0169,-0.0078,0.2185,0.219
2.369079,-0.0168,0.0289,0.2152,0.218
2.370908,-0.0168,0.0289,0.2152,0.218
2.389077,-0.0504,0.0202,0.1682,0.177
2.391564,-0.0504,0.0202,0.1682,0.177
2.409885,-0.0182,0.0461,0.1514,0.159
2.411413,-0.0182,0.0461,0.1514,0.159
2.428772,0.0026,0.0489,0.0556,0.074
2.430425,0.0026,0.0489,0.0556,0.074
2.448833,-0.0293,0.0471,0.0797,0.097
2.450057,-0.0293,0.0471,0.0797,0.097
2.469193,-0.0858,0.0642,0.1399,0.176
2.470929,-0.0858,0.0642,0.1399,0.176
2.488679,-0.0443,0.0531,0.1921,0.204
2.490832,-0.0443,0.0531,0.1921,0.204
2.508940,-0.0576,0.0364,0.1882,0.200
2.510759,-0.0576,0.0364,0.1882,0.200
2.528468,-0.0314,0.0851,0.1373,0.165
2.530141,-0.0314,0.0851,0.1373,0.165
2.547936,0.0477,0.0927,0.1257,0.163
2.548880,0.0477,0.0927,0.1257,0.163
2.568444,0.0317,0.0450,0.1384,0.149
2.570478,0.0317,0.0450,0.1384,0.149
2.588709,-0.0034,0.0252,0.1729,0.175
2.591117,-0.0034,0.0252,0.1729,0.175
2.608606,0.0066,0.0404,0.1252,0.132
2.610543,0.0066,0.0404,0.1252,0.132
2.628038,-0.0071,0.0277,0.1133,0.117
2.630929,-0.0071,0.0277,0.1133,0.117
2.648332,0.0249,0.0624,0.2025,0.213
2.649664,0.0249,0.0624,0.2025,0.213
2.668455,-0.0383,0.0377,0.2149,0.222
2.670358,-0.0383,0.0377,0.2149,0.222
2.688240,-0.0833,0.0683,0.2104,0.236
2.689627,-0.0833,0.0683,0.2104,0.236
2.709320,0.0004,0.0235,-0.0482,0.054
2.711312,0.0004,0.0235,-0.0482,0.054
2.728398,-0.0443,0.0404,0.2131,0.221
2.731115,-0.0443,0.0404,0.2131,0.221
2.748070,-0.0695,0.0050,0.1942,0.206
2.749247,-0.0695,0.0050,0.1942,0.206
2.768527,-0.0389,-0.0011,0.0242,0.046
2.770263,-0.0389,-0.0011,0.0242,0.046
2.788606,0.0769,0.0073,0.1133,0.137
2.790121,0.0769,0.0073,0.1133,0.137
2.809784,0.0453,0.0656,0.2715,0.283
2.811333,0.0453,0.0656,0.2715,0.283
2.828863,0.0788,0.0610,0.1400,0.172
2.830536,0.0788,0.0610,0.1400,0.172
2.848520,0.0310,-0.0007,0.1402,0.144
2.849705,0.0310,-0.0007,0.1402,0.144
2.868611,-0.0100,-0.0264,0.1422,0.145
2.870622,-0.0100,-0.0264,0.1422,0.145
2.888491,0.0062,0.0074,0.1300,0.130
2.891018,0.0062,0.0074,0.1300,0.130
2.909138,0.0942,0.0618,0.1621,0.197
2.911086,0.0942,0.0618,0.1621,0.197
2.928759,0.1080,0.0690,0.1454,0.194
2.930383,0.1080,0.0690,0.1454,0.194
2.948409,0.0493,0.0300,0.1599,0.170
2.949710,0.0493,0.0300,0.1599,0.170
2.968432,-0.0277,-0.0196,0.2032,0.206
2.970489,-0.0277,-0.0196,0.2032,0.206
2.988090,-0.0504,0.0188,0.1942,0.202
2.989492,-0.0504,0.0188,0.1942,0.202
3.008865,-0.0792,0.0552,0.1462,0.175
3.010802,-0.0792,0.0552,0.1462,0.175
3.028035,-0.0493,0.0733,0.1942,0.213
3.030377,-0.0493,0.0733,0.1942,0.213
3.047969,-0.0228,0.0277,0.0525,0.064
3.049140,-0.0228,0.0277,0.0525,0.064
3.076435,0.0464,0.0087,0.0149,0.050
3.078459,0.0464,0.0087,0.0149,0.050
3.093869,-0.0179,0.0300,0.2043,0.207
3.095165,-0.0179,0.0300,0.2043,0.207
3.108182,0.0733,0.0629,0.1856,0.209
3.109693,0.0733,0.0629,0.1856,0.209
3.128995,0.0869,0.0541,0.1528,0.184
3.130822,0.0869,0.0541,0.1528,0.184
3.148770,0.0728,0.0165,0.1860,0.200
3.150104,0.0728,0.0165,0.1860,0.200
3.177004,0.0486,0.0026,0.1934,0.199
3.178232,0.0486,0.0026,0.1934,0.199
3.188388,-0.0400,-0.0034,0.1657,0.170
3.189837,-0.0400,-0.0034,0.1657,0.170
3.207764,-0.0494,0.0047,0.1658,0.173
3.209102,-0.0494,0.0047,0.1658,0.173
3.228396,-0.0750,0.0360,0.1315,0.156
3.229791,-0.0750,0.0360,0.1315,0.156
3.248574,-0.0599,0.0244,0.0762,0.100
3.249816,-0.0599,0.0244,0.0762,0.100
3.273011,-0.0480,0.0162,0.1361,0.145
3.274130,-0.0480,0.0162,0.1361,0.145
3.287831,-0.0541,0.0189,0.1652,0.175
3.289541,-0.0541,0.0189,0.1652,0.175
3.308163,-0.0382,0.0072,0.1144,0.121
3.309714,-0.0382,0.0072,0.1144,0.121
3.328977,-0.0080,0.0221,0.1314,0.133
3.330913,-0.0080,0.0221,0.1314,0.133
3.348694,0.0959,0.0297,0.1744,0.201
3.350080,0.0959,0.0297,0.1744,0.201
3.368004,0.0576,0.0484,0.1196,0.141
3.369996,0.0576,0.0484,0.1196,0.141
3.388049,0.0628,0.0251,0.1629,0.176
3.389289,0.0628,0.0251,0.1629,0.176
3.408854,0.0234,0.0319,0.1371,0.143
3.410709,0.0234,0.0319,0.1371,0.143
3.428174,-0.0538,-0.0018,0.1370,0.147
3.429882,-0.0538,-0.0018,0.1370,0.147
3.447647,-0.0594,0.0327,0.1747,0.187
3.448887,-0.0594,0.0327,0.1747,0.187
3.467773,-0.0840,0.0531,0.2294,0.250
3.469489,-0.0840,0.0531,0.2294,0.250
3.487761,-0.0585,0.0434,0.0814,0.109
3.489126,-0.0585,0.0434,0.0814,0.109
3.508781,0.0630,0.0142,0.1506,0.164
3.510674,0.0630,0.0142,0.1506,0.164
3.527786,-0.0954,0.0496,0.2059,0.232
3.529246,-0.0954,0.0496,0.2059,0.232
3.547802,-0.1178,0.0172,0.1540,0.195
3.548808,-0.1178,0.0172,0.1540,0.195
3.567981,-0.0021,-0.0075,0.0079,0.011
3.569529,-0.0021,-0.0075,0.0079,0.011
3.588474,0.0083,0.0210,0.2230,0.224
3.590240,0.0083,0.0210,0.2230,0.224
3.607917,0.0496,0.1306,0.2233,0.263
3.609559,0.0496,0.1306,0.2233,0.263
3.627590,0.0990,0.0951,0.1279,0.188
3.630700,0.0990,0.0951,0.1279,0.188
3.647519,0.0271,-0.0056,0.1455,0.148
3.648824,0.0271,-0.0056,0.1455,0.148
3.667463,-0.0351,-0.0097,0.1507,0.155
3.668783,-0.0351,-0.0097,0.1507,0.155
3.688099,-0.0525,0.0282,0.1695,0.180
3.690389,-0.0525,0.0282,0.1695,0.180
3.708740,0.0081,0.0586,0.1903,0.199
3.710528,0.0081,0.0586,0.1903,0.199
3.727684,0.0220,0.0912,0.1575,0.183
3.729207,0.0220,0.0912,0.1575,0.183
3.747611,0.0211,0.0555,0.1410,0.153
3.748630,0.0211,0.0555,0.1410,0.153
3.767656,-0.0096,0.0339,0.1706,0.174
3.769358,-0.0096,0.0339,0.1706,0.174
3.787747,-0.0236,0.0665,0.1521,0.168
3.789750,-0.0236,0.0665,0.1521,0.168
3.808091,-0.0400,0.0896,0.1405,0.171
3.809655,-0.0400,0.0896,0.1405,0.171
3.827894,-0.0423,0.0610,0.2530,0.264
3.829386,-0.0423,0.0610,0.2530,0.264
3.847502,-0.0040,0.0506,0.0246,0.056
3.848478,-0.0040,0.0506,0.0246,0.056
3.867641,0.0197,0.0100,0.1062,0.108
3.869372,0.0197,0.0100,0.1062,0.108
3.887762,-0.0202,0.0482,0.2338,0.240
3.889709,-0.0202,0.0482,0.2338,0.240
3.908092,0.0167,0.0786,0.1792,0.196
3.910078,0.0167,0.0786,0.1792,0.196
3.928318,0.0594,0.0562,0.1794,0.197
3.930107,0.0594,0.0562,0.1794,0.197
3.947207,0.0076,0.0418,0.1506,0.156
3.948394,0.0076,0.0418,0.1506,0.156
3.966735,-0.0158,0.0241,0.1650,0.167
3.968309,-0.0158,0.0241,0.1650,0.167
3.987845,-0.0167,0.0243,0.1945,0.197
3.989786,-0.0167,0.0243,0.1945,0.197
4.007611,-0.0004,0.0204,0.1540,0.155
4.009223,-0.0004,0.0204,0.1540,0.155
4.027714,-0.0116,0.0322,0.1572,0.161
4.029315,-0.0116,0.0322,0.1572,0.161
4.047508,-0.0187,0.0475,0.1093,0.121
4.048456,-0.0187,0.0475,0.1093,0.121
4.067807,0.0043,0.0402,0.1476,0.153
4.069747,0.0043,0.0402,0.1476,0.153
4.087758,0.0131,0.0491,0.1629,0.171
4.089632,0.0131,0.0491,0.1629,0.171
4.107689,0.0004,0.0278,0.1362,0.139
4.109523,0.0004,0.0278,0.1362,0.139
4.126700,-0.0209,0.0195,0.1344,0.137
4.128074,-0.0209,0.0195,0.1344,0.137
4.147443,-0.0116,0.0241,0.1755,0.178
4.148531,-0.0116,0.0241,0.1755,0.178
4.166575,0.0029,0.0269,0.1896,0.192
4.167658,0.0029,0.0269,0.1896,0.192
4.187357,0.0136,0.0135,0.1347,0.136
4.188677,0.0136,0.0135,0.1347,0.136
4.207001,-0.0074,0.0274,0.1489,0.152
4.208603,-0.0074,0.0274,0.1489,0.152
4.228148,0.0022,0.0083,0.1278,0.128
4.229815,0.0022,0.0083,0.1278,0.128
4.247997,-0.0287,-0.0081,0.0987,0.103
4.249033,-0.0287,-0.0081,0.0987,0.103
4.266549,0.0049,-0.0006,0.1365,0.137
4.268226,0.0049,-0.0006,0.1365,0.137
4.287038,-0.0245,0.0135,0.2065,0.208
4.288447,-0.0245,0.0135,0.2065,0.208
4.307721,-0.0252,0.0585,0.1605,0.173
4.309865,-0.0252,0.0585,0.1605,0.173
4.327823,-0.0028,0.0158,0.0177,0.024
4.329365,-0.0028,0.0158,0.0177,0.024
4.347038,0.0553,-0.0088,0.2568,0.263
4.348310,0.0553,-0.0088,0.2568,0.263
4.371801,-0.0594,0.0112,0.1947,0.204
4.373359,-0.0594,0.0112,0.1947,0.204
4.386659,-0.0674,-0.0212,0.1273,0.146
4.387858,-0.0674,-0.0212,0.1273,0.146
4.407279,0.0082,-0.0265,0.0328,0.043
4.408728,0.0082,-0.0265,0.0328,0.043
4.426717,-0.0179,0.0152,0.2574,0.259
4.428987,-0.0179,0.0152,0.2574,0.259
4.446882,0.0192,0.0948,0.1833,0.207
4.447974,0.0192,0.0948,0.1833,0.207
4.476370,0.0856,0.0575,0.1385,0.173
4.478434,0.0856,0.0575,0.1385,0.173
4.496489,0.0342,-0.0090,0.1767,0.180
4.498115,0.0342,-0.0090,0.1767,0.180
4.506983,-0.0501,-0.0697,0.1546,0.177
4.508639,-0.0501,-0.0697,0.1546,0.177
4.527046,-0.0076,-0.0164,0.1641,0.165
4.528498,-0.0076,-0.0164,0.1641,0.165
4.546444,0.0318,0.0532,0.1708,0.182
4.547737,0.0318,0.0532,0.1708,0.182
4.574989,0.0887,0.0393,0.1398,0.170
4.578682,0.0887,0.0393,0.1398,0.170
4.593305,0.0563,0.0327,0.1471,0.161
4.594859,0.0563,0.0327,0.1471,0.161
4.607427,-0.0024,0.0222,0.1503,0.152
4.608777,-0.0024,0.0222,0.1503,0.152
4.626559,-0.0077,0.0379,0.1972,0.201
4.628329,-0.0077,0.0379,0.1972,0.201
4.647879,-0.0141,0.0433,0.2092,0.214
4.649977,-0.0141,0.0433,0.2092,0.214
4.667116,-0.0014,0.0702,0.2653,0.274
4.668762,-0.0014,0.0702,0.2653,0.274
4.693653,0.0076,0.0344,-0.0073,0.036
4.698623,0.0076,0.0344,-0.0073,0.036
4.707645,0.0100,0.0145,0.1961,0.197
4.708598,0.0100,0.0145,0.1961,0.197
4.727304,-0.0076,0.0262,0.2444,0.246
4.728757,-0.0076,0.0262,0.2444,0.246
4.746456,0.0269,0.0191,0.1605,0.164
4.748025,0.0269,0.0191,0.1605,0.164
4.772142,0.1190,0.0373,0.1394,0.187
4.773856,0.1190,0.0373,0.1394,0.187
4.792050,0.0604,0.0196,0.1983,0.208
4.793639,0.0604,0.0196,0.1983,0.208
4.807533,-0.0049,0.0085,0.1656,0.166
4.809210,-0.0049,0.0085,0.1656,0.166
4.826701,-0.0149,-0.0149,0.1639,0.165
4.828087,-0.0149,-0.0149,0.1639,0.165
4.847594,0.0492,-0.0073,0.1112,0.122
4.849285,0.0492,-0.0073,0.1112,0.122
4.867221,0.0072,-0.0183,0.1711,0.172
4.868809,0.0072,-0.0183,0.1711,0.172
4.891401,-0.0162,-0.0040,0.1198,0.121
4.893391,-0.0162,-0.0040,0.1198,0.121
4.908086,0.0327,0.0198,0.1396,0.145
4.909238,0.0327,0.0198,0.1396,0.145
4.927191,0.0229,0.0136,0.1105,0.114
4.929210,0.0229,0.0136,0.1105,0.114
4.946972,0.0128,-0.0194,0.1225,0.125
4.948664,0.0128,-0.0194,0.1225,0.125
4.967652,0.0183,-0.0121,0.1343,0.136
4.969248,0.0183,-0.0121,0.1343,0.136
4.986665,-0.0036,-0.0016,0.1720,0.172
4.988102,-0.0036,-0.0016,0.1720,0.172
5.007725,0.0908,-0.0072,0.1477,0.174
5.009362,0.0908,-0.0072,0.1477,0.174
5.026547,0.0267,-0.0259,0.1904,0.194
5.028400,0.0267,-0.0259,0.1904,0.194
5.046660,0.0132,-0.0058,0.1662,0.167
5.048051,0.0132,-0.0058,0.1662,0.167
5.073320,0.0305,-0.0003,0.1498,0.153
5.075119,0.0305,-0.0003,0.1498,0.153
5.093185,0.0091,0.0059,0.1564,0.157
5.094577,0.0091,0.0059,0.1564,0.157
5.106681,0.0285,0.0086,0.1581,0.161
5.108553,0.0285,0.0086,0.1581,0.161
5.126243,-0.0176,-0.0280,0.1559,0.159
5.127627,-0.0176,-0.0280,0.1559,0.159
5.146527,-0.0118,-0.0391,0.1126,0.120
5.148190,-0.0118,-0.0391,0.1126,0.120
5.174385,-0.0257,-0.0473,0.2361,0.242
5.176391,-0.0257,-0.0473,0.2361,0.242
5.192971,-0.0397,0.0050,0.2596,0.263
5.194585,-0.0397,0.0050,0.2596,0.263
5.207441,0.0510,-0.0553,-0.0350,0.083
5.209545,0.0510,-0.0553,-0.0350,0.083
5.226062,-0.0186,-0.0240,0.2324,0.234
5.227742,-0.0186,-0.0240,0.2324,0.234
5.246960,-0.0593,-0.0577,0.1927,0.210
5.248366,-0.0593,-0.0577,0.1927,0.210
5.267249,-0.0423,-0.0681,0.0369,0.088
5.268476,-0.0423,-0.0681,0.0369,0.088
5.286488,0.0734,-0.0445,0.1081,0.138
5.288032,0.0734,-0.0445,0.1081,0.138
5.310630,0.0886,0.0252,0.2655,0.281
5.312399,0.0886,0.0252,0.2655,0.281
5.325938,0.1142,0.0104,0.2141,0.243
5.327083,0.1142,0.0104,0.2141,0.243
5.346461,0.0980,-0.0525,0.1428,0.181
5.347992,0.0980,-0.0525,0.1428,0.181
5.372360,0.0601,-0.1202,0.0913,0.162
5.374182,0.0601,-0.1202,0.0913,0.162
5.392439,-0.0389,-0.0968,0.1173,0.157
5.393602,-0.0389,-0.0968,0.1173,0.157
5.407081,-0.0221,-0.0658,0.2091,0.220
5.408961,-0.0221,-0.0658,0.2091,0.220
5.426809,0.0302,-0.0230,0.2030,0.207
5.428240,0.0302,-0.0230,0.2030,0.207
5.447508,0.0673,-0.0271,0.1112,0.133
5.449083,0.0673,-0.0271,0.1112,0.133
5.467167,0.0662,-0.0195,0.0968,0.119
5.468790,0.0662,-0.0195,0.0968,0.119
5.486438,-0.0392,-0.0091,0.2164,0.220
5.487521,-0.0392,-0.0091,0.2164,0.220
5.512313,-0.0230,0.0031,0.2130,0.214
5.519728,-0.0230,0.0031,0.2130,0.214
5.526504,-0.0166,0.0251,0.2605,0.262
5.527453,-0.0166,0.0251,0.2605,0.262
5.546934,0.0485,-0.0277,0.1241,0.136
5.548499,0.0485,-0.0277,0.1241,0.136
5.567442,0.0224,-0.0574,0.0328,0.070
5.568987,0.0224,-0.0574,0.0328,0.070
5.586317,0.0495,-0.0286,0.1686,0.178
