time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.108440,-0.1092,0.0656,0.1782,0.219
1.126734,-0.0710,0.0068,0.1374,0.155
1.127931,-0.0710,0.0068,0.1374,0.155
1.150075,-0.0746,-0.0004,0.1117,0.134
1.157522,-0.0746,-0.0004,0.1117,0.134
1.174508,-0.0819,-0.0033,0.1357,0.159
1.176298,-0.0819,-0.0033,0.1357,0.159
1.188449,-0.0869,-0.0144,0.2265,0.243
1.189698,-0.0869,-0.0144,0.2265,0.243
1.207138,-0.0390,0.0080,0.2043,0.208
1.208750,-0.0390,0.0080,0.2043,0.208
1.226764,-0.0023,0.0019,0.1181,0.118
1.228373,-0.0023,0.0019,0.1181,0.118
1.247053,0.0184,-0.0265,0.1559,0.159
1.248778,0.0184,-0.0265,0.1559,0.159
1.267085,-0.0127,-0.0380,0.1536,0.159
1.268483,-0.0127,-0.0380,0.1536,0.159
1.287337,-0.0062,-0.0044,0.1859,0.186
1.289227,-0.0062,-0.0044,0.1859,0.186
1.309833,-0.0263,0.0061,0.2281,0.230
1.311287,-0.0263,0.0061,0.2281,0.230
1.326923,0.0010,-0.0139,0.0195,0.024
1.328944,0.0010,-0.0139,0.0195,0.024
1.346863,0.0105,-0.0228,0.1721,0.174
1.348905,0.0105,-0.0228,0.1721,0.174
1.367349,-0.0263,0.0077,0.1887,0.191
1.369317,-0.0263,0.0077,0.1887,0.191
1.386649,-0.0180,0.0439,0.1074,0.117
1.389270,-0.0180,0.0439,0.1074,0.117
1.406622,-0.0114,0.0271,0.1931,0.195
1.408120,-0.0114,0.0271,0.1931,0.195
1.427311,-0.0157,0.0105,0.1708,0.172
1.428980,-0.0157,0.0105,0.1708,0.172
1.446549,-0.0529,-0.0066,0.1394,0.149
1.447956,-0.0529,-0.0066,0.1394,0.149
1.467628,-0.0764,-0.0432,0.1919,0.211
1.469845,-0.0764,-0.0432,0.1919,0.211
1.486982,-0.0593,-0.0510,0.2053,0.220
1.490121,-0.0593,-0.0510,0.2053,0.220
1.506751,-0.0115,-0.0367,0.1886,0.192
1.508695,-0.0115,-0.0367,0.1886,0.192
1.526899,-0.0266,-0.0007,0.1659,0.168
1.528473,-0.0266,-0.0007,0.1659,0.168
1.547162,-0.0636,0.0114,0.1086,0.126
1.548667,-0.0636,0.0114,0.1086,0.126
1.566997,-0.0317,0.0286,0.1342,0.141
1.573252,-0.0317,0.0286,0.1342,0.141
1.591773,-0.0261,-0.0085,0.1671,0.169
1.593318,-0.0261,-0.0085,0.1671,0.169
1.607875,-0.0307,-0.0218,0.1790,0.183
1.608932,-0.0307,-0.0218,0.1790,0.183
1.626781,0.0072,-0.0250,0.1403,0.143
1.628923,0.0072,-0.0250,0.1403,0.143
1.647107,-0.0278,-0.0250,0.1448,0.150
1.648907,-0.0278,-0.0250,0.1448,0.150
1.667196,-0.0213,-0.0349,0.1295,0.136
1.669041,-0.0213,-0.0349,0.1295,0.136
1.687032,-0.0146,-0.0209,0.1126,0.115
1.688992,-0.0146,-0.0209,0.1126,0.115
1.710568,-0.0541,-0.0458,0.0568,0.091
1.711640,-0.0541,-0.0458,0.0568,0.091
1.735157,-0.0615,-0.0133,0.0870,0.107
1.736909,-0.0615,-0.0133,0.0870,0.107
1.747069,-0.0798,-0.0076,0.2202,0.234
1.749797,-0.0798,-0.0076,0.2202,0.234
1.766484,-0.0035,-0.0365,-0.0633,0.073
1.768288,-0.0035,-0.0365,-0.0633,0.073
1.786952,0.0635,-0.0484,0.0633,0.102
1.789925,0.0635,-0.0484,0.0633,0.102
1.807041,-0.1201,-0.0406,0.1540,0.199
1.808901,-0.1201,-0.0406,0.1540,0.199
1.826400,-0.1234,-0.0202,0.1535,0.198
1.828316,-0.1234,-0.0202,0.1535,0.198
1.847756,-0.0439,0.0129,0.0771,0.090
1.849100,-0.0439,0.0129,0.0771,0.090
1.869969,0.0099,0.0717,0.3056,0.314
1.872857,0.0099,0.0717,0.3056,0.314
1.898125,0.0335,0.0732,0.2464,0.259
1.900210,0.0335,0.0732,0.2464,0.259
1.908293,0.0591,-0.0166,0.1879,0.198
1.912462,0.0591,-0.0166,0.1879,0.198
1.928142,0.0102,-0.0135,0.1665,0.167
1.930112,0.0102,-0.0135,0.1665,0.167
1.949258,-0.0177,0.0540,0.1302,0.142
1.951137,-0.0177,0.0540,0.1302,0.142
1.967044,-0.0525,0.0478,0.1701,0.184
1.968378,-0.0525,0.0478,0.1701,0.184
1.986999,0.0098,0.0374,0.1662,0.171
1.988834,0.0098,0.0374,0.1662,0.171
2.007205,0.0553,0.0484,0.1513,0.168
2.008809,0.0553,0.0484,0.1513,0.168
2.026980,0.0747,0.0718,0.1684,0.198
2.028942,0.0747,0.0718,0.1684,0.198
2.047402,0.0206,0.0965,0.1469,0.177
2.049654,0.0206,0.0965,0.1469,0.177
2.066936,0.0604,0.0943,0.1742,0.207
2.068898,0.0604,0.0943,0.1742,0.207
2.087532,0.0794,0.0516,0.2230,0.242
2.089379,0.0794,0.0516,0.2230,0.242
2.106403,0.1221,0.0726,0.0966,0.172
2.107475,0.1221,0.0726,0.0966,0.172
2.126899,0.0331,0.0738,0.1493,0.170
2.128843,0.0331,0.0738,0.1493,0.170
2.146453,0.0045,0.0942,0.1361,0.166
2.147946,0.0045,0.0942,0.1361,0.166
2.166873,0.0197,0.0619,0.1588,0.172
2.168670,0.0197,0.0619,0.1588,0.172
2.186207,0.0409,0.0274,0.1993,0.205
2.187430,0.0409,0.0274,0.1993,0.205
2.206626,0.0180,0.0427,0.1667,0.173
2.208812,0.0180,0.0427,0.1667,0.173
2.226661,-0.0063,0.0713,0.1005,0.123
2.228457,-0.0063,0.0713,0.1005,0.123
2.249463,-0.0038,0.1020,0.1534,0.184
2.250750,-0.0038,0.1020,0.1534,0.184
2.266526,-0.0209,0.0354,0.1713,0.176
2.268889,-0.0209,0.0354,0.1713,0.176
2.290750,-0.0293,-0.0190,0.1529,0.157
2.292620,-0.0293,-0.0190,0.1529,0.157
2.306745,-0.0264,0.0331,0.1343,0.141
2.308151,-0.0264,0.0331,0.1343,0.141
2.327205,-0.0096,0.0643,0.1366,0.151
2.329709,-0.0096,0.0643,0.1366,0.151
2.346746,-0.0027,0.0562,0.1131,0.126
2.348202,-0.0027,0.0562,0.1131,0.126
2.366707,-0.0048,0.0308,0.1353,0.139
2.368375,-0.0048,0.0308,0.1353,0.139
2.386962,-0.0161,0.0152,0.1357,0.138
2.388941,-0.0161,0.0152,0.1357,0.138
2.408261,-0.0130,0.0185,0.2010,0.202
2.409418,-0.0130,0.0185,0.2010,0.202
2.426021,0.0291,0.0361,0.1932,0.199
2.427467,0.0291,0.0361,0.1932,0.199
2.453284,0.0077,0.0218,0.1412,0.143
2.454987,0.0077,0.0218,0.1412,0.143
2.466854,0.0211,0.0237,0.1332,0.137
2.469769,0.0211,0.0237,0.1332,0.137
2.487010,-0.0119,0.0091,0.1453,0.146
2.489675,-0.0119,0.0091,0.1453,0.146
2.506692,0.0148,0.0081,0.2294,0.230
2.508679,0.0148,0.0081,0.2294,0.230
2.526617,-0.0269,0.0332,0.0836,0.094
2.527512,-0.0269,0.0332,0.0836,0.094
2.551368,-0.0111,0.0234,-0.0045,0.026
2.553925,-0.0111,0.0234,-0.0045,0.026
2.572418,-0.0017,0.0575,0.3155,0.321
2.574258,-0.0017,0.0575,0.3155,0.321
2.586893,0.0010,-0.0129,0.1936,0.194
2.589145,0.0010,-0.0129,0.1936,0.194
2.606621,-0.0354,0.0060,-0.0283,0.046
2.609394,-0.0354,0.0060,-0.0283,0.046
2.626546,-0.0212,0.0570,0.1389,0.152
2.628073,-0.0212,0.0570,0.1389,0.152
2.647315,-0.0593,0.0800,0.2250,0.246
2.649498,-0.0593,0.0800,0.2250,0.246
2.667525,0.0392,-0.0063,0.2230,0.227
2.668852,0.0392,-0.0063,0.2230,0.227
2.697125,0.0364,-0.0600,0.1779,0.191
2.699054,0.0364,-0.0600,0.1779,0.191
2.706723,0.0099,-0.0167,0.0716,0.074
2.708222,0.0099,-0.0167,0.0716,0.074
2.727070,0.0182,0.0293,0.0744,0.082
2.729023,0.0182,0.0293,0.0744,0.082
2.748854,0.0311,0.0122,0.1482,0.152
2.750547,0.0311,0.0122,0.1482,0.152
2.767540,0.0855,-0.0611,0.1601,0.191
2.769945,0.0855,-0.0611,0.1601,0.191
2.786511,0.0349,-0.0381,0.1835,0.191
2.788781,0.0349,-0.0381,0.1835,0.191
2.807033,-0.1002,0.0838,0.1853,0.227
2.808633,-0.1002,0.0838,0.1853,0.227
2.826785,-0.0789,0.1207,0.1254,0.191
2.828667,-0.0789,0.1207,0.1254,0.191
2.846731,0.0347,0.0371,0.1188,0.129
2.848132,0.0347,0.0371,0.1188,0.129
2.867021,0.1274,-0.0315,0.1788,0.222
2.868837,0.1274,-0.0315,0.1788,0.222
2.886950,0.1543,-0.0877,0.2145,0.278
2.889291,0.1543,-0.0877,0.2145,0.278
2.906844,0.0127,-0.0284,-0.0111,0.033
2.908752,0.0127,-0.0284,-0.0111,0.033
2.927487,-0.1598,0.1084,0.1225,0.229
2.929236,-0.1598,0.1084,0.1225,0.229
2.948227,-0.0990,0.0585,0.0483,0.125
2.949689,-0.0990,0.0585,0.0483,0.125
2.967968,-0.0381,0.0789,0.0576,0.105
2.971121,-0.0381,0.0789,0.0576,0.105
2.991321,0.0165,0.0614,0.1610,0.173
2.992954,0.0165,0.0614,0.1610,0.173
3.007167,0.1378,-0.0145,0.1886,0.234
3.008374,0.1378,-0.0145,0.1886,0.234
3.026834,0.1597,-0.0651,0.2146,0.275
3.028634,0.1597,-0.0651,0.2146,0.275
3.046433,-0.0132,0.0232,0.2503,0.252
3.047290,-0.0132,0.0232,0.2503,0.252
3.067474,-0.1190,0.0669,0.1782,0.225
3.069168,-0.1190,0.0669,0.1782,0.225
3.087495,-0.0320,0.0259,0.0636,0.076
3.089408,-0.0320,0.0259,0.0636,0.076
3.107329,0.0766,-0.0298,0.0430,0.093
3.108801,0.0766,-0.0298,0.0430,0.093
3.133677,0.1237,0.0242,0.0759,0.147
3.135194,0.1237,0.0242,0.0759,0.147
3.146890,-0.0119,0.0720,0.1375,0.156
3.148813,-0.0119,0.0720,0.1375,0.156
3.166933,-0.0836,0.1006,0.1806,0.223
3.168365,-0.0836,0.1006,0.1806,0.223
3.186355,-0.0133,0.1034,0.1894,0.216
3.189002,-0.0133,0.1034,0.1894,0.216
3.206761,0.1652,-0.0041,0.2234,0.278
3.208593,0.1652,-0.0041,0.2234,0.278
3.235016,0.2006,-0.0767,0.1758,0.278
3.236495,0.2006,-0.0767,0.1758,0.278
3.256991,-0.0250,-0.0439,0.1423,0.151
3.257879,-0.0250,-0.0439,0.1423,0.151
3.266791,-0.1284,0.0205,0.1004,0.164
3.268093,-0.1284,0.0205,0.1004,0.164
3.286695,-0.0757,0.0555,0.1979,0.219
3.287942,-0.0757,0.0555,0.1979,0.219
3.306423,0.0004,0.1218,0.0950,0.154
3.307407,0.0004,0.1218,0.0950,0.154
3.326133,0.1288,0.0705,0.1457,0.207
3.328042,0.1288,0.0705,0.1457,0.207
3.346269,0.1706,0.0001,0.2886,0.335
3.348190,0.1706,0.0001,0.2886,0.335
3.367211,0.1239,-0.0531,0.1829,0.227
3.368989,0.1239,-0.0531,0.1829,0.227
3.386074,0.0155,-0.0151,0.0207,0.030
3.387289,0.0155,-0.0151,0.0207,0.030
3.406830,-0.1315,0.0819,0.1686,0.229
3.408761,-0.1315,0.0819,0.1686,0.229
3.426448,-0.0727,0.1200,0.1450,0.202
3.428292,-0.0727,0.1200,0.1450,0.202
3.448070,0.1232,0.0221,0.1025,0.162
3.450068,0.1232,0.0221,0.1025,0.162
3.466373,0.1950,-0.0165,0.2076,0.285
3.468386,0.1950,-0.0165,0.2076,0.285
3.486502,0.0931,-0.0245,0.2192,0.239
3.488309,0.0931,-0.0245,0.2192,0.239
3.509148,-0.0584,0.0239,0.2239,0.233
3.510677,-0.0584,0.0239,0.2239,0.233
3.526466,-0.0921,0.0521,0.2216,0.246
3.528411,-0.0921,0.0521,0.2216,0.246
3.546490,-0.0174,0.0783,0.1572,0.176
3.548365,-0.0174,0.0783,0.1572,0.176
3.566912,0.0556,0.0314,0.1480,0.161
3.569014,0.0556,0.0314,0.1480,0.161
3.586226,0.0972,0.0304,0.1256,0.162
3.587483,0.0972,0.0304,0.1256,0.162
3.606620,0.0948,0.0066,0.1327,0.163
3.608420,0.0948,0.0066,0.1327,0.163
3.625997,0.0347,0.0286,0.1806,0.186
3.627170,0.0347,0.0286,0.1806,0.186
3.648159,-0.0029,0.0899,0.2565,0.272
3.649520,-0.0029,0.0899,0.2565,0.272
3.680265,0.0339,0.0364,0.0869,0.100
3.681461,0.0339,0.0364,0.0869,0.100
3.686436,0.0261,0.0278,0.1187,0.125
3.687425,0.0261,0.0278,0.1187,0.125
3.706555,0.0228,0.0362,0.1912,0.196
3.708200,0.0228,0.0362,0.1912,0.196
3.726371,0.0417,0.0085,0.1583,0.164
3.728057,0.0417,0.0085,0.1583,0.164
3.746239,0.0103,0.0416,0.2461,0.250
3.747742,0.0103,0.0416,0.2461,0.250
3.766648,-0.0079,0.0825,0.1861,0.204
3.768813,-0.0079,0.0825,0.1861,0.204
3.787026,-0.0135,0.0308,0.1626,0.166
3.788746,-0.0135,0.0308,0.1626,0.166
3.807260,-0.0141,0.0514,0.1373,0.147
3.809268,-0.0141,0.0514,0.1373,0.147
3.826350,0.0098,0.0372,0.1309,0.136
3.828398,0.0098,0.0372,0.1309,0.136
3.846705,0.0089,0.0399,0.1503,0.156
3.848980,0.0089,0.0399,0.1503,0.156
3.866574,-0.0130,0.0315,0.1385,0.143
3.868263,-0.0130,0.0315,0.1385,0.143
3.886218,-0.0325,0.0658,0.1648,0.180
3.888831,-0.0325,0.0658,0.1648,0.180
3.906261,-0.0241,0.0577,0.1612,0.173
3.908318,-0.0241,0.0577,0.1612,0.173
3.925993,0.0108,0.0470,0.1617,0.169
3.927644,0.0108,0.0470,0.1617,0.169
3.949776,-0.0091,0.0186,0.1570,0.158
3.951969,-0.0091,0.0186,0.1570,0.158
3.974848,0.0131,0.0335,0.1591,0.163
3.976699,0.0131,0.0335,0.1591,0.163
3.986638,0.0267,0.0074,0.1951,0.197
3.987867,0.0267,0.0074,0.1951,0.197
4.006464,0.0026,0.0474,0.2053,0.211
4.008930,0.0026,0.0474,0.2053,0.211
4.026491,-0.0176,0.0404,0.1406,0.147
4.027753,-0.0176,0.0404,0.1406,0.147
4.046873,-0.0268,0.0510,0.1718,0.181
4.049010,-0.0268,0.0510,0.1718,0.181
4.066673,-0.0232,0.0404,0.3182,0.322
4.068082,-0.0232,0.0404,0.3182,0.322
4.089690,-0.0212,0.0360,0.1704,0.175
4.091939,-0.0212,0.0360,0.1704,0.175
4.106477,-0.0013,0.0113,-0.0305,0.033
4.109008,-0.0013,0.0113,-0.0305,0.033
4.127104,0.0022,0.0185,0.3046,0.305
4.128778,0.0022,0.0185,0.3046,0.305
4.146744,-0.0258,0.0036,0.1636,0.166
4.148788,-0.0258,0.0036,0.1636,0.166
4.167526,-0.0476,0.0188,0.0575,0.077
4.169574,-0.0476,0.0188,0.0575,0.077
4.186441,-0.0211,0.0327,0.0845,0.093
4.189367,-0.0211,0.0327,0.0845,0.093
4.206081,-0.0172,0.0562,0.2666,0.273
4.207361,-0.0172,0.0562,0.2666,0.273
4.226693,0.0386,0.0489,0.2066,0.216
4.228788,0.0386,0.0489,0.2066,0.216
4.246383,0.0265,-0.0110,0.2016,0.204
4.247806,0.0265,-0.0110,0.2016,0.204
4.266406,0.0339,-0.0557,0.0844,0.107
4.269046,0.0339,-0.0557,0.0844,0.107
4.286166,-0.0521,-0.0434,0.0571,0.089
4.289210,-0.0521,-0.0434,0.0571,0.089
4.306224,-0.0796,-0.0214,0.1576,0.178
4.307613,-0.0796,-0.0214,0.1576,0.178
4.326055,-0.0317,0.0168,0.0082,0.037
4.327775,-0.0317,0.0168,0.0082,0.037
4.346654,0.0264,-0.0148,0.1309,0.134
4.348098,0.0264,-0.0148,0.1309,0.134
4.367477,0.0180,-0.0162,0.3195,0.320
4.369729,0.0180,-0.0162,0.3195,0.320
4.394288,-0.0067,-0.0106,0.2160,0.216
4.396070,-0.0067,-0.0106,0.2160,0.216
4.407237,-0.0115,0.0409,0.1845,0.189
4.408408,-0.0115,0.0409,0.1845,0.189
4.426332,-0.0239,0.0715,0.2273,0.239
4.427928,-0.0239,0.0715,0.2273,0.239
4.446903,0.0155,0.0115,0.1092,0.111
4.449130,0.0155,0.0115,0.1092,0.111
4.466681,0.0255,-0.0524,0.1381,0.150
4.468544,0.0255,-0.0524,0.1381,0.150
4.485957,-0.0265,-0.0176,0.2456,0.248
4.487228,-0.0265,-0.0176,0.2456,0.248
4.506972,-0.0052,-0.0039,0.1678,0.168
4.508806,-0.0052,-0.0039,0.1678,0.168
4.526032,0.0501,0.0323,0.1191,0.133
4.527644,0.0501,0.0323,0.1191,0.133
4.546664,0.0078,0.0372,0.1146,0.121
4.549086,0.0078,0.0372,0.1146,0.121
4.566570,0.0023,0.0425,0.2026,0.207
4.569005,0.0023,0.0425,0.2026,0.207
4.586100,-0.0139,0.0041,0.1786,0.179
4.588702,-0.0139,0.0041,0.1786,0.179
4.606561,-0.0085,0.0116,0.1718,0.172
4.608489,-0.0085,0.0116,0.1718,0.172
4.625825,0.0203,0.0144,0.1527,0.155
4.626991,0.0203,0.0144,0.1527,0.155
4.649121,0.0082,0.0019,0.1266,0.127
4.651118,0.0082,0.0019,0.1266,0.127
4.674488,-0.0279,-0.0107,0.1354,0.139
4.676007,-0.0279,-0.0107,0.1354,0.139
4.687124,-0.0235,0.0177,0.1333,0.136
4.688605,-0.0235,0.0177,0.1333,0.136
4.706038,-0.0198,0.0466,0.1063,0.118
4.708241,-0.0198,0.0466,0.1063,0.118
4.726508,-0.0475,0.0115,0.1262,0.135
4.728389,-0.0475,0.0115,0.1262,0.135
4.746154,-0.0426,-0.0071,0.1688,0.174
4.747378,-0.0426,-0.0071,0.1688,0.174
4.766305,-0.0226,-0.0195,0.2044,0.207
4.767395,-0.0226,-0.0195,0.2044,0.207
4.788078,-0.0159,-0.0079,0.1512,0.152
4.789594,-0.0159,-0.0079,0.1512,0.152
4.810650,-0.0603,-0.0122,0.1131,0.129
4.812750,-0.0603,-0.0122,0.1131,0.129
4.826658,-0.0191,0.0011,0.1799,0.181
4.828991,-0.0191,0.0011,0.1799,0.181
4.846090,-0.0248,0.0157,0.2625,0.264
4.847460,-0.0248,0.0157,0.2625,0.264
4.866018,0.0030,0.0184,0.0371,0.042
4.867591,0.0030,0.0184,0.0371,0.042
4.886140,0.0101,-0.0357,0.1617,0.166
4.889210,0.0101,-0.0357,0.1617,0.166
4.906164,-0.1060,-0.0068,0.2163,0.241
4.907251,-0.1060,-0.0068,0.2163,0.241
4.926277,-0.1026,-0.0342,0.0937,0.143
4.927931,-0.1026,-0.0342,0.0937,0.143
4.946244,-0.0517,-0.0216,0.0312,0.064
4.947575,-0.0517,-0.0216,0.0312,0.064
4.966843,-0.0547,0.0090,0.2650,0.271
4.968679,-0.0547,0.0090,0.2650,0.271
4.986210,0.0275,0.0408,0.1666,0.174
4.987834,0.0275,0.0408,0.1666,0.174
5.006651,0.0369,-0.0050,0.1443,0.149
5.008361,0.0369,-0.0050,0.1443,0.149
5.025940,-0.0039,-0.0700,0.0887,0.113
5.027577,-0.0039,-0.0700,0.0887,0.113
5.046872,-0.0380,-0.0571,0.1289,0.146
5.048357,-0.0380,-0.0571,0.1289,0.146
5.066639,-0.0338,-0.0392,0.2001,0.207
5.069525,-0.0338,-0.0392,0.2001,0.207
5.088933,0.0661,-0.0036,0.1615,0.175
5.090805,0.0661,-0.0036,0.1615,0.175
5.107108,0.0677,0.0049,0.1801,0.192
5.108301,0.0677,0.0049,0.1801,0.192
5.126263,0.0275,-0.0040,0.1486,0.151
5.127583,0.0275,-0.0040,0.1486,0.151
5.146346,-0.0131,0.0199,0.1603,0.162
5.148374,-0.0131,0.0199,0.1603,0.162
5.165922,-0.0094,0.0655,0.1999,0.211
5.167773,-0.0094,0.0655,0.1999,0.211
5.185587,-0.0084,0.0622,0.1638,0.175
5.186319,-0.0084,0.0622,0.1638,0.175
5.206723,0.0423,0.0002,0.0377,0.057
5.208443,0.0423,0.0002,0.0377,0.057
5.225859,0.0001,0.0392,0.1757,0.180
5.227092,0.0001,0.0392,0.1757,0.180
5.247083,-0.0136,0.0360,0.1518,0.157
5.249387,-0.0136,0.0360,0.1518,0.157
5.266573,0.0083,0.0528,0.1358,0.146
5.268223,0.0083,0.0528,0.1358,0.146
5.286093,0.0364,0.0575,0.1258,0.143
5.287773,0.0364,0.0575,0.1258,0.143
5.306177,0.0062,0.0408,0.1168,0.124
5.307858,0.0062,0.0408,0.1168,0.124
5.325555,0.0226,0.0287,0.1068,0.113
5.327173,0.0226,0.0287,0.1068,0.113
5.346773,0.0217,0.0460,0.1720,0.179
5.348268,0.0217,0.0460,0.1720,0.179
5.365947,0.0377,0.0542,0.1916,0.203
5.372810,0.0377,0.0542,0.1916,0.203
5.388087,-0.0021,0.0659,0.1653,0.178
5.389929,-0.0021,0.0659,0.1653,0.178
5.407108,-0.0156,0.0469,0.0869,0.100
5.408287,-0.0156,0.0469,0.0869,0.100
5.425931,-0.0162,0.0425,0.1525,0.159
5.427491,-0.0162,0.0425,0.1525,0.159
5.446272,0.0170,0.0390,0.1483,0.154
5.448326,0.0170,0.0390,0.1483,0.154
5.466067,-0.0192,0.0445,0.1245,0.134
5.467116,-0.0192,0.0445,0.1245,0.134
5.485993,-0.0087,0.0373,0.1638,0.168
5.487617,-0.0087,0.0373,0.1638,0.168
5.506120,0.0003,0.0286,0.1660,0.168
5.507961,0.0003,0.0286,0.1660,0.168
5.527100,-0.0259,0.0289,0.1664,0.171
5.529145,-0.0259,0.0289,0.1664,0.171
5.555479,0.0084,0.0416,0.1325,0.139
5.558133,0.0084,0.0416,0.1325,0.139
5.566065,0.0033,0.0159,0.2698,0.270
5.566896,0.0033,0.0159,0.2698,0.270
