time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.251925,0.0003,0.0189,0.1558,0.157
1.278851,0.0054,-0.0057,0.1366,0.137
1.279966,0.0054,-0.0057,0.1366,0.137
1.288564,0.0165,-0.0035,0.1583,0.159
1.289590,0.0165,-0.0035,0.1583,0.159
1.308132,0.0224,0.0122,0.1532,0.155
1.309472,0.0224,0.0122,0.1532,0.155
1.327756,-0.0221,0.0357,0.1242,0.131
1.329087,-0.0221,0.0357,0.1242,0.131
1.350667,-0.0190,0.0054,0.1243,0.126
1.352240,-0.0190,0.0054,0.1243,0.126
1.375288,-0.0129,0.0021,0.1004,0.101
1.376903,-0.0129,0.0021,0.1004,0.101
1.388324,-0.0432,-0.0134,0.1195,0.128
1.389395,-0.0432,-0.0134,0.1195,0.128
1.408193,-0.0195,-0.0121,0.1536,0.155
1.409690,-0.0195,-0.0121,0.1536,0.155
1.427799,-0.0243,0.0150,0.1346,0.138
1.428679,-0.0243,0.0150,0.1346,0.138
1.448105,0.0171,0.0189,0.0955,0.099
1.449263,0.0171,0.0189,0.0955,0.099
1.474644,0.0130,0.0148,0.1073,0.109
1.475779,0.0130,0.0148,0.1073,0.109
1.487818,-0.0225,-0.0100,0.2302,0.232
1.488774,-0.0225,-0.0100,0.2302,0.232
1.507995,-0.0622,0.0132,0.2013,0.211
1.509393,-0.0622,0.0132,0.2013,0.211
1.527724,-0.0246,-0.0199,-0.3116,0.313
1.529067,-0.0246,-0.0199,-0.3116,0.313
1.548196,0.0471,-0.0407,0.2184,0.227
1.549213,0.0471,-0.0407,0.2184,0.227
1.567741,0.0234,0.0069,0.1603,0.162
1.569109,0.0234,0.0069,0.1603,0.162
1.595893,-0.0679,0.0076,0.1553,0.170
1.597656,-0.0679,0.0076,0.1553,0.170
1.608167,0.0094,-0.0616,0.1274,0.142
1.608924,0.0094,-0.0616,0.1274,0.142
1.631475,0.0139,0.0376,0.1415,0.147
1.632997,0.0139,0.0376,0.1415,0.147
1.661143,0.0036,0.1026,0.1585,0.189
1.662468,0.0036,0.1026,0.1585,0.189
1.668260,0.0161,0.0472,0.1054,0.117
1.669171,0.0161,0.0472,0.1054,0.117
1.687964,-0.0099,0.0079,0.1583,0.159
1.689547,-0.0099,0.0079,0.1583,0.159
1.707807,-0.0323,-0.0082,0.1122,0.117
1.709090,-0.0323,-0.0082,0.1122,0.117
1.727748,-0.0242,-0.0208,0.1122,0.117
1.729264,-0.0242,-0.0208,0.1122,0.117
1.748489,-0.0375,0.0037,0.1482,0.153
1.749566,-0.0375,0.0037,0.1482,0.153
1.767844,-0.0378,0.0351,0.1653,0.173
1.769059,-0.0378,0.0351,0.1653,0.173
1.789544,-0.0217,0.0204,0.1365,0.140
1.791052,-0.0217,0.0204,0.1365,0.140
1.807941,-0.0424,0.0259,0.1157,0.126
1.809618,-0.0424,0.0259,0.1157,0.126
1.828210,-0.0769,0.0052,0.1158,0.139
