time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.095609,0.0913,0.1037,0.1985,0.242
1.113794,0.0019,0.0384,0.0824,0.091
1.115579,0.0019,0.0384,0.0824,0.091
1.134241,-0.0385,0.0505,0.0595,0.087
1.135829,-0.0385,0.0505,0.0595,0.087
1.154251,-0.0810,-0.0115,0.1178,0.143
1.157174,-0.0810,-0.0115,0.1178,0.143
1.173488,-0.0297,0.0278,0.0889,0.098
1.174918,-0.0297,0.0278,0.0889,0.098
1.193843,-0.0613,0.0104,0.0705,0.094
1.195625,-0.0613,0.0104,0.0705,0.094
1.213829,-0.1500,-0.0028,0.0451,0.157
1.215336,-0.1500,-0.0028,0.0451,0.157
1.234680,-0.0601,0.0654,0.1419,0.167
1.236300,-0.0601,0.0654,0.1419,0.167
1.253380,0.0972,0.0474,0.1242,0.165
1.256177,0.0972,0.0474,0.1242,0.165
1.274052,-0.0484,0.0615,-0.0058,0.078
1.275314,-0.0484,0.0615,-0.0058,0.078
1.293986,-0.0824,0.0585,-0.0687,0.122
1.295345,-0.0824,0.0585,-0.0687,0.122
1.313851,-0.1599,0.0829,-0.0700,0.193
1.315475,-0.1599,0.0829,-0.0700,0.193
1.333488,-0.2202,0.2438,0.0326,0.330
1.335022,-0.2202,0.2438,0.0326,0.330
1.354479,0.0262,0.1836,-0.0408,0.190
1.356892,0.0262,0.1836,-0.0408,0.190
1.373793,0.1201,0.1662,-0.0529,0.212
1.375147,0.1201,0.1662,-0.0529,0.212
1.393991,0.1124,0.1171,-0.0193,0.163
1.395394,0.1124,0.1171,-0.0193,0.163
1.413861,-0.0647,0.0078,-0.0039,0.065
1.415363,-0.0647,0.0078,-0.0039,0.065
1.435067,-0.2568,0.2467,0.1548,0.388
1.436598,-0.2568,0.2467,0.1548,0.388
1.453978,0.0366,0.0689,0.0074,0.078
1.455650,0.0366,0.0689,0.0074,0.078
1.474042,0.2647,0.0104,-0.0880,0.279
1.475190,0.2647,0.0104,-0.0880,0.279
1.493627,0.1640,0.1162,0.0122,0.201
1.495505,0.1640,0.1162,0.0122,0.201
1.513852,-0.0379,0.1346,-0.2165,0.258
1.515396,-0.0379,0.1346,-0.2165,0.258
1.533961,-0.2144,0.1573,-0.0061,0.266
1.535923,-0.2144,0.1573,-0.0061,0.266
1.554177,-0.0590,0.1283,0.1083,0.178
1.556046,-0.0590,0.1283,0.1083,0.178
1.573818,0.1883,0.1800,0.0610,0.268
1.575166,0.1883,0.1800,0.0610,0.268
1.593907,0.3575,0.0992,-0.0409,0.373
1.595431,0.3575,0.0992,-0.0409,0.373
1.614484,0.1507,0.0837,0.0507,0.180
1.616271,0.1507,0.0837,0.0507,0.180
1.634186,-0.0577,0.1663,0.0051,0.176
1.636133,-0.0577,0.1663,0.0051,0.176
1.653800,0.1232,0.0677,0.0320,0.144
1.657141,0.1232,0.0677,0.0320,0.144
1.673954,0.1171,-0.0292,0.0880,0.149
1.675271,0.1171,-0.0292,0.0880,0.149
1.693845,0.0276,-0.0569,0.1726,0.184
1.695243,0.0276,-0.0569,0.1726,0.184
1.714180,-0.1441,0.0734,0.1397,0.214
1.715879,-0.1441,0.0734,0.1397,0.214
1.734114,-0.0329,0.1634,0.0128,0.167
1.736105,-0.0329,0.1634,0.0128,0.167
1.753764,0.1299,0.1952,0.0502,0.240
1.757643,0.1299,0.1952,0.0502,0.240
1.774171,0.1672,0.0636,-0.1050,0.207
1.775426,0.1672,0.0636,-0.1050,0.207
1.793521,0.0414,0.0157,-0.0123,0.046
1.795100,0.0414,0.0157,-0.0123,0.046
1.813855,0.0559,0.0431,-0.0874,0.112
1.815591,0.0559,0.0431,-0.0874,0.112
1.834646,0.0659,0.1277,0.1259,0.191
1.836661,0.0659,0.1277,0.1259,0.191
1.854552,-0.0061,0.1827,-0.0321,0.186
1.856873,-0.0061,0.1827,-0.0321,0.186
1.873726,0.0096,0.2148,-0.0224,0.216
1.874734,0.0096,0.2148,-0.0224,0.216
1.893436,0.0399,0.1185,-0.0320,0.129
1.894611,0.0399,0.1185,-0.0320,0.129
1.913908,0.0823,0.0732,0.1253,0.167
1.915805,0.0823,0.0732,0.1253,0.167
1.933908,0.2737,0.1960,0.0021,0.337
1.936019,0.2737,0.1960,0.0021,0.337
1.953628,0.0286,0.1682,0.0142,0.171
1.956680,0.0286,0.1682,0.0142,0.171
1.973639,-0.3024,-0.0683,0.0392,0.312
1.975852,-0.3024,-0.0683,0.0392,0.312
1.994029,-0.1961,-0.1214,0.0358,0.233
1.995874,-0.1961,-0.1214,0.0358,0.233
2.013611,-0.0672,0.1350,-0.0332,0.154
2.014936,-0.0672,0.1350,-0.0332,0.154
2.035864,0.0176,0.1410,0.0343,0.146
2.037473,0.0176,0.1410,0.0343,0.146
2.053933,0.0500,0.1558,0.0362,0.168
2.056955,0.0500,0.1558,0.0362,0.168
2.074219,0.0510,0.0530,0.0041,0.074
2.075567,0.0510,0.0530,0.0041,0.074
2.094250,-0.1031,0.0890,0.0086,0.137
2.096023,-0.1031,0.0890,0.0086,0.137
2.113898,-0.1247,0.2180,0.0303,0.253
2.115180,-0.1247,0.2180,0.0303,0.253
2.135927,-0.1451,0.2102,0.0624,0.263
2.137329,-0.1451,0.2102,0.0624,0.263
2.154207,0.0269,0.0947,0.0432,0.108
2.156362,0.0269,0.0947,0.0432,0.108
2.173881,0.3548,-0.0391,-0.0489,0.360
2.175270,0.3548,-0.0391,-0.0489,0.360
2.195009,0.2590,-0.0048,-0.0370,0.262
2.196583,0.2590,-0.0048,-0.0370,0.262
2.214234,-0.1468,0.1738,0.0000,0.227
2.215870,-0.1468,0.1738,0.0000,0.227
2.235088,-0.2911,0.1915,-0.0046,0.348
2.237355,-0.2911,0.1915,-0.0046,0.348
2.254074,-0.0537,0.1463,0.0200,0.157
2.256045,-0.0537,0.1463,0.0200,0.157
2.274097,0.0637,0.0701,0.1110,0.146
2.275316,0.0637,0.0701,0.1110,0.146
2.294040,0.1413,0.0468,0.1045,0.182
2.295347,0.1413,0.0468,0.1045,0.182
2.314035,0.0515,0.1131,-0.0686,0.142
2.316192,0.0515,0.1131,-0.0686,0.142
2.334512,-0.0916,0.0810,0.0713,0.142
2.335824,-0.0916,0.0810,0.0713,0.142
2.354257,-0.1651,0.2042,-0.2126,0.338
2.355890,-0.1651,0.2042,-0.2126,0.338
2.373972,0.1152,0.0494,-0.1864,0.225
2.375148,0.1152,0.0494,-0.1864,0.225
2.393843,0.1886,0.0810,0.0846,0.222
2.395387,0.1886,0.0810,0.0846,0.222
2.413981,0.1574,0.1004,0.0739,0.201
2.415650,0.1574,0.1004,0.0739,0.201
2.435326,-0.1698,0.2312,-0.0855,0.299
2.437271,-0.1698,0.2312,-0.0855,0.299
2.454078,-0.1802,0.2329,-0.0183,0.295
2.456879,-0.1802,0.2329,-0.0183,0.295
2.473796,0.0485,0.0783,0.0319,0.097
2.475208,0.0485,0.0783,0.0319,0.097
2.494158,0.1175,-0.0405,-0.0253,0.127
2.495905,0.1175,-0.0405,-0.0253,0.127
2.513612,-0.0276,0.0225,0.0012,0.036
2.514963,-0.0276,0.0225,0.0012,0.036
2.535895,-0.1465,0.1683,0.0219,0.224
2.537367,-0.1465,0.1683,0.0219,0.224
2.553659,-0.0659,0.1923,-0.0034,0.203
2.556179,-0.0659,0.1923,-0.0034,0.203
2.573807,0.1126,0.0680,-0.0229,0.134
2.575508,0.1126,0.0680,-0.0229,0.134
2.593789,0.1744,0.0070,-0.0387,0.179
2.595302,0.1744,0.0070,-0.0387,0.179
2.613451,-0.0363,0.0679,0.0129,0.078
2.614903,-0.0363,0.0679,0.0129,0.078
2.634971,-0.1405,0.1795,-0.0898,0.245
2.636583,-0.1405,0.1795,-0.0898,0.245
2.653581,0.0160,0.1796,0.2729,0.327
2.656056,0.0160,0.1796,0.2729,0.327
2.673557,0.0368,0.0795,-0.0415,0.097
2.674649,0.0368,0.0795,-0.0415,0.097
2.693921,0.0263,0.1478,0.1454,0.209
2.695597,0.0263,0.1478,0.1454,0.209
2.713715,0.0689,0.1508,0.0693,0.180
2.715244,0.0689,0.1508,0.0693,0.180
2.734993,0.0465,0.0760,0.1139,0.145
2.736444,0.0465,0.0760,0.1139,0.145
2.754239,0.0098,0.0371,0.0539,0.066
2.756088,0.0098,0.0371,0.0539,0.066
2.773955,-0.0319,0.0716,0.0377,0.087
2.775580,-0.0319,0.0716,0.0377,0.087
2.793758,-0.0130,0.1273,0.0811,0.151
2.795512,-0.0130,0.1273,0.0811,0.151
2.814093,-0.0421,0.1223,0.0349,0.134
2.815682,-0.0421,0.1223,0.0349,0.134
2.834465,-0.0552,0.1275,0.0180,0.140
2.836008,-0.0552,0.1275,0.0180,0.140
2.853723,-0.1062,0.1278,0.0127,0.167
2.856589,-0.1062,0.1278,0.0127,0.167
2.873422,-0.0021,0.1110,-0.0104,0.112
2.874827,-0.0021,0.1110,-0.0104,0.112
2.893810,0.0259,0.0440,0.0310,0.060
2.895293,0.0259,0.0440,0.0310,0.060
2.913971,-0.0555,0.0759,-0.0254,0.097
2.915416,-0.0555,0.0759,-0.0254,0.097
2.933631,-0.0935,0.0952,-0.0135,0.134
2.936173,-0.0935,0.0952,-0.0135,0.134
2.954046,0.0892,0.1433,0.0007,0.169
2.955795,0.0892,0.1433,0.0007,0.169
2.973929,0.2429,0.0666,-0.0757,0.263
2.975162,0.2429,0.0666,-0.0757,0.263
2.994003,0.0956,0.0323,-0.0484,0.112
2.995342,0.0956,0.0323,-0.0484,0.112
3.014189,0.0001,0.0800,-0.0516,0.095
3.015803,0.0001,0.0800,-0.0516,0.095
3.034712,0.0237,0.1541,-0.0143,0.157
3.035923,0.0237,0.1541,-0.0143,0.157
3.054105,0.1170,0.1192,0.0182,0.168
3.056000,0.1170,0.1192,0.0182,0.168
3.073810,0.1611,0.0970,0.0577,0.197
3.075560,0.1611,0.0970,0.0577,0.197
3.102747,-0.0028,0.1314,0.0966,0.163
3.103842,-0.0028,0.1314,0.0966,0.163
3.114444,-0.1074,0.1388,0.0157,0.176
3.116291,-0.1074,0.1388,0.0157,0.176
3.134238,-0.0918,0.1126,0.0161,0.146
3.135577,-0.0918,0.1126,0.0161,0.146
3.154243,-0.0038,0.0455,-0.0068,0.046
3.155568,-0.0038,0.0455,-0.0068,0.046
3.174108,0.0229,0.0426,0.0216,0.053
3.175376,0.0229,0.0426,0.0216,0.053
3.198492,0.0195,0.1271,0.1148,0.172
3.199673,0.0195,0.1271,0.1148,0.172
3.214256,-0.0211,0.2015,-0.0202,0.204
3.215818,-0.0211,0.2015,-0.0202,0.204
3.234094,0.0858,0.0565,0.1962,0.222
3.235300,0.0858,0.0565,0.1962,0.222
3.253681,-0.0172,0.1750,-0.1918,0.260
3.255424,-0.0172,0.1750,-0.1918,0.260
3.274173,0.0248,0.0569,-0.0707,0.094
3.275583,0.0248,0.0569,-0.0707,0.094
3.303635,-0.0011,0.0969,-0.0098,0.097
3.305099,-0.0011,0.0969,-0.0098,0.097
3.314110,0.0847,0.0654,0.0266,0.110
3.316116,0.0847,0.0654,0.0266,0.110
3.333919,0.0549,0.1016,-0.0462,0.124
3.335468,0.0549,0.1016,-0.0462,0.124
3.354608,0.0168,0.1089,0.0251,0.113
3.356159,0.0168,0.1089,0.0251,0.113
3.374495,-0.0355,0.1547,0.0851,0.180
3.375723,-0.0355,0.1547,0.0851,0.180
3.393712,-0.1127,0.0770,0.0592,0.149
3.395037,-0.1127,0.0770,0.0592,0.149
3.413870,-0.0945,0.0715,0.0418,0.126
3.415538,-0.0945,0.0715,0.0418,0.126
3.434121,0.1483,0.0576,0.0125,0.160
3.435842,0.1483,0.0576,0.0125,0.160
3.453815,0.1457,0.1064,-0.0119,0.181
3.456830,0.1457,0.1064,-0.0119,0.181
3.474138,-0.0793,0.1761,0.0362,0.196
3.475699,-0.0793,0.1761,0.0362,0.196
3.494182,0.0005,0.0972,0.0967,0.137
3.495923,0.0005,0.0972,0.0967,0.137
3.513924,0.0526,0.1143,0.0271,0.129
3.515502,0.0526,0.1143,0.0271,0.129
3.535617,-0.0584,0.0843,-0.2210,0.244
3.537150,-0.0584,0.0843,-0.2210,0.244
3.553582,-0.0752,0.1145,0.0649,0.152
3.556409,-0.0752,0.1145,0.0649,0.152
3.573859,0.0662,0.0735,-0.1265,0.161
3.575479,0.0662,0.0735,-0.1265,0.161
3.593676,-0.0886,0.2146,0.1075,0.256
3.594799,-0.0886,0.2146,0.1075,0.256
3.617862,0.0179,0.1786,0.0528,0.187
3.620661,0.0179,0.1786,0.0528,0.187
3.636069,0.2205,0.1379,0.0734,0.270
3.637550,0.2205,0.1379,0.0734,0.270
3.653921,0.0848,0.1314,-0.0117,0.157
3.657068,0.0848,0.1314,-0.0117,0.157
3.674172,-0.1425,0.0647,0.0424,0.162
3.676020,-0.1425,0.0647,0.0424,0.162
3.693750,-0.0336,0.0717,0.0625,0.101
3.695073,-0.0336,0.0717,0.0625,0.101
3.715240,0.0649,0.1316,-0.0243,0.149
3.716700,0.0649,0.1316,-0.0243,0.149
3.736347,0.0732,0.0888,0.0748,0.137
3.738419,0.0732,0.0888,0.0748,0.137
3.754781,0.0598,0.0600,0.0741,0.113
3.756350,0.0598,0.0600,0.0741,0.113
3.774053,0.0497,0.0845,0.0621,0.116
3.775562,0.0497,0.0845,0.0621,0.116
3.794259,-0.0149,0.1569,0.0668,0.171
3.795935,-0.0149,0.1569,0.0668,0.171
3.813558,-0.0768,0.1229,0.0304,0.148
3.815225,-0.0768,0.1229,0.0304,0.148
3.834002,-0.0719,0.0804,0.0997,0.147
3.835918,-0.0719,0.0804,0.0997,0.147
3.853922,-0.0498,0.0694,0.1372,0.162
3.856715,-0.0498,0.0694,0.1372,0.162
3.874601,-0.0048,0.1313,0.0968,0.163
3.876234,-0.0048,0.1313,0.0968,0.163
3.894199,0.0639,0.1190,0.0867,0.160
3.895860,0.0639,0.1190,0.0867,0.160
3.915394,0.0414,0.0895,0.0714,0.122
3.916974,0.0414,0.0895,0.0714,0.122
3.934679,-0.0632,0.0611,0.0072,0.088
3.936222,-0.0632,0.0611,0.0072,0.088
3.953793,-0.0452,0.0301,-0.0102,0.055
3.956352,-0.0452,0.0301,-0.0102,0.055
3.974059,0.1050,0.0369,-0.0685,0.131
3.975758,0.1050,0.0369,-0.0685,0.131
3.993486,0.1370,0.1162,-0.0490,0.186
3.995078,0.1370,0.1162,-0.0490,0.186
4.014017,0.0244,0.1667,-0.0504,0.176
4.015462,0.0244,0.1667,-0.0504,0.176
4.033934,-0.0211,0.1266,-0.0433,0.135
4.036143,-0.0211,0.1266,-0.0433,0.135
4.053882,0.0481,0.0918,-0.1169,0.156
4.055790,0.0481,0.0918,-0.1169,0.156
4.073650,0.0695,0.0837,-0.0751,0.132
4.075036,0.0695,0.0837,-0.0751,0.132
4.094100,0.0499,0.1040,0.0755,0.138
4.095770,0.0499,0.1040,0.0755,0.138
4.113963,0.0294,0.0882,0.0364,0.100
4.115149,0.0294,0.0882,0.0364,0.100
4.133567,-0.0097,0.0543,-0.1861,0.194
4.135389,-0.0097,0.0543,-0.1861,0.194
4.154459,-0.0659,0.1994,-0.1157,0.240
4.156167,-0.0659,0.1994,-0.1157,0.240
4.173884,0.0428,0.0901,-0.2668,0.285
4.175403,0.0428,0.0901,-0.2668,0.285
4.194202,0.0174,0.0918,0.0683,0.116
4.195978,0.0174,0.0918,0.0683,0.116
4.214186,0.0193,0.0642,0.0850,0.108
4.215260,0.0193,0.0642,0.0850,0.108
4.233797,0.0878,0.1356,0.0442,0.167
4.235578,0.0878,0.1356,0.0442,0.167
4.253718,0.0563,0.1254,-0.0824,0.160
4.255542,0.0563,0.1254,-0.0824,0.160
4.273575,-0.1120,0.1080,0.0494,0.163
4.275106,-0.1120,0.1080,0.0494,0.163
4.293843,-0.1484,0.1431,0.0765,0.220
4.295624,-0.1484,0.1431,0.0765,0.220
4.313891,0.0400,0.1184,0.0826,0.150
4.315066,0.0400,0.1184,0.0826,0.150
4.333655,0.1075,0.0184,0.0760,0.133
4.335323,0.1075,0.0184,0.0760,0.133
4.354021,-0.0369,0.0381,0.0316,0.062
4.355932,-0.0369,0.0381,0.0316,0.062
4.373408,-0.2044,0.1053,0.0282,0.232
4.374749,-0.2044,0.1053,0.0282,0.232
4.393849,-0.0248,0.1288,0.0461,0.139
4.395504,-0.0248,0.1288,0.0461,0.139
4.413913,0.1156,0.1039,0.0598,0.167
4.415663,0.1156,0.1039,0.0598,0.167
4.433764,0.1435,0.0053,-0.2493,0.288
4.435643,0.1435,0.0053,-0.2493,0.288
4.453997,-0.0366,0.0776,0.1110,0.140
4.456076,-0.0366,0.0776,0.1110,0.140
4.473614,-0.0630,0.1382,-0.1117,0.189
4.474994,-0.0630,0.1382,-0.1117,0.189
4.493116,-0.0651,0.1168,0.0956,0.164
4.494741,-0.0651,0.1168,0.0956,0.164
4.513458,0.0385,0.0737,0.0213,0.086
4.515050,0.0385,0.0737,0.0213,0.086
4.534867,0.1339,0.0495,0.0842,0.166
4.536286,0.1339,0.0495,0.0842,0.166
4.553511,0.1142,0.0599,0.0580,0.141
4.554858,0.1142,0.0599,0.0580,0.141
4.573350,-0.0388,0.1036,-0.0076,0.111
4.574788,-0.0388,0.1036,-0.0076,0.111
4.594085,-0.0439,0.2112,0.0026,0.216
4.595799,-0.0439,0.2112,0.0026,0.216
4.614477,-0.0568,0.2139,0.0396,0.225
4.615730,-0.0568,0.2139,0.0396,0.225
4.638642,0.0098,0.1073,0.0641,0.125
4.640559,0.0098,0.1073,0.0641,0.125
4.653961,0.0210,0.0808,0.0629,0.105
4.655770,0.0210,0.0808,0.0629,0.105
4.673498,-0.0262,0.0950,0.0688,0.120
4.674928,-0.0262,0.0950,0.0688,0.120
4.694137,-0.0347,0.1056,0.0548,0.124
4.695803,-0.0347,0.1056,0.0548,0.124
4.713692,-0.1017,0.1059,0.0549,0.157
4.715096,-0.1017,0.1059,0.0549,0.157
4.733340,-0.0393,0.1233,0.1386,0.190
4.734932,-0.0393,0.1233,0.1386,0.190
4.754142,0.0263,0.0860,0.1338,0.161
4.755950,0.0263,0.0860,0.1338,0.161
4.773702,0.0043,0.0537,0.0820,0.098
4.775497,0.0043,0.0537,0.0820,0.098
4.793658,-0.0110,0.1361,0.0256,0.139
4.795411,-0.0110,0.1361,0.0256,0.139
4.814814,0.0021,0.2021,0.0080,0.202
4.819892,0.0021,0.2021,0.0080,0.202
4.833898,-0.0116,0.1538,-0.0025,0.154
4.835559,-0.0116,0.1538,-0.0025,0.154
4.854510,-0.0131,0.0840,-0.0204,0.087
4.856189,-0.0131,0.0840,-0.0204,0.087
4.873728,-0.0016,0.1621,-0.0006,0.162
4.875593,-0.0016,0.1621,-0.0006,0.162
4.893853,0.1422,0.0832,0.0250,0.167
4.895700,0.1422,0.0832,0.0250,0.167
4.915784,0.0356,0.0431,0.0402,0.069
4.917310,0.0356,0.0431,0.0402,0.069
4.933771,-0.0519,0.0374,0.1411,0.155
4.935416,-0.0519,0.0374,0.1411,0.155
4.953622,-0.0723,0.1365,0.1622,0.224
4.955626,-0.0723,0.1365,0.1622,0.224
4.973844,0.0395,0.1145,-0.2853,0.310
4.976509,0.0395,0.1145,-0.2853,0.310
4.992979,0.2489,0.0820,0.2346,0.352
4.993755,0.2489,0.0820,0.2346,0.352
5.015899,0.0640,0.0512,-0.2409,0.254
5.017702,0.0640,0.0512,-0.2409,0.254
5.033942,-0.0220,0.1089,0.0978,0.148
5.035328,-0.0220,0.1089,0.0978,0.148
5.053487,0.0537,0.1036,-0.0202,0.118
5.055822,0.0537,0.1036,-0.0202,0.118
5.074126,0.0965,0.1372,-0.0313,0.171
5.075879,0.0965,0.1372,-0.0313,0.171
5.093590,0.0120,0.1174,-0.1205,0.169
5.094699,0.0120,0.1174,-0.1205,0.169
5.115697,-0.0035,0.1259,0.0072,0.126
5.117556,-0.0035,0.1259,0.0072,0.126
5.133542,-0.0175,0.1216,0.0291,0.126
5.135225,-0.0175,0.1216,0.0291,0.126
5.153579,-0.0524,0.0569,0.0470,0.090
5.155724,-0.0524,0.0569,0.0470,0.090
5.174254,-0.0949,0.0792,-0.0121,0.124
5.176005,-0.0949,0.0792,-0.0121,0.124
5.193935,-0.0688,0.1309,0.0008,0.148
5.195430,-0.0688,0.1309,0.0008,0.148
5.215899,-0.0249,0.1732,0.0239,0.177
5.217493,-0.0249,0.1732,0.0239,0.177
5.236824,0.0151,0.1911,-0.0025,0.192
5.238603,0.0151,0.1911,-0.0025,0.192
5.255631,0.0934,0.0952,0.0243,0.136
5.257231,0.0934,0.0952,0.0243,0.136
5.274185,0.0344,0.0422,-0.0009,0.054
5.275775,0.0344,0.0422,-0.0009,0.054
5.293602,-0.0190,0.0253,0.1934,0.196
5.295367,-0.0190,0.0253,0.1934,0.196
5.313927,0.0110,0.0687,-0.0442,0.082
5.315765,0.0110,0.0687,-0.0442,0.082
5.333600,0.2254,0.0261,0.1127,0.253
5.335544,0.2254,0.0261,0.1127,0.253
5.353540,0.1766,0.1131,0.0215,0.211
5.354898,0.1766,0.1131,0.0215,0.211
5.373714,0.0252,0.1650,-0.0037,0.167
5.375215,0.0252,0.1650,-0.0037,0.167
5.394127,-0.1186,0.2343,-0.0480,0.267
5.395327,-0.1186,0.2343,-0.0480,0.267
5.415896,-0.1201,0.2338,-0.0324,0.265
5.417445,-0.1201,0.2338,-0.0324,0.265
5.440165,-0.0141,0.1451,-0.0214,0.147
5.441462,-0.0141,0.1451,-0.0214,0.147
5.454150,0.2454,-0.0575,-0.1198,0.279
5.456182,0.2454,-0.0575,-0.1198,0.279
5.473374,0.1189,0.0098,0.0472,0.128
5.475547,0.1189,0.0098,0.0472,0.128
5.493455,-0.1780,0.1835,0.0680,0.265
5.495195,-0.1780,0.1835,0.0680,0.265
5.515627,-0.2276,0.1240,0.0778,0.271
5.517602,-0.2276,0.1240,0.0778,0.271
5.535608,-0.0485,0.0739,-0.0206,0.091
5.537172,-0.0485,0.0739,-0.0206,0.091
5.554822,0.0882,0.0785,-0.0498,0.128
5.557826,0.0882,0.0785,-0.0498,0.128
5.573989,0.0677,0.1110,-0.0753,0.150
