time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.229312,-0.0947,0.0014,0.1349,0.165
1.230558,-0.0947,0.0014,0.1349,0.165
1.249731,0.0872,-0.0053,0.1382,0.164
1.251378,0.0872,-0.0053,0.1382,0.164
1.269132,0.0016,-0.0567,0.1284,0.140
1.271113,0.0016,-0.0567,0.1284,0.140
1.288901,-0.0273,-0.0234,-0.0053,0.036
1.290643,-0.0273,-0.0234,-0.0053,0.036
1.310032,-0.0307,0.1155,0.0054,0.120
1.312110,-0.0307,0.1155,0.0054,0.120
1.329340,-0.0602,0.1083,0.2275,0.259
1.330959,-0.0602,0.1083,0.2275,0.259
1.349489,-0.0856,0.0124,0.0093,0.087
1.351238,-0.0856,0.0124,0.0093,0.087
1.374042,-0.1029,0.0414,-0.2183,0.245
1.375496,-0.1029,0.0414,-0.2183,0.245
1.391945,0.1165,0.0552,-0.2134,0.249
1.393656,0.1165,0.0552,-0.2134,0.249
1.410178,0.2190,0.1529,-0.2180,0.345
1.412203,0.2190,0.1529,-0.2180,0.345
1.429144,0.1224,0.1338,-0.0862,0.201
1.430621,0.1224,0.1338,-0.0862,0.201
1.448624,-0.1123,0.0499,-0.2363,0.266
1.450648,-0.1123,0.0499,-0.2363,0.266
1.469112,-0.2766,-0.0056,-0.2621,0.381
1.470779,-0.2766,-0.0056,-0.2621,0.381
1.489130,0.1691,-0.0615,-0.4962,0.528
1.490846,0.1691,-0.0615,-0.4962,0.528
1.510497,0.1601,0.1418,-0.0827,0.229
1.511682,0.1601,0.1418,-0.0827,0.229
1.529243,-0.0261,0.0576,0.1463,0.159
1.531528,-0.0261,0.0576,0.1463,0.159
1.549338,-0.0878,0.0334,-0.2023,0.223
1.551675,-0.0878,0.0334,-0.2023,0.223
1.569056,-0.1472,0.1209,-0.2782,0.337
1.570852,-0.1472,0.1209,-0.2782,0.337
1.588844,0.1519,0.0733,-0.0190,0.170
1.590383,0.1519,0.0733,-0.0190,0.170
1.609037,0.2146,-0.0299,0.1697,0.275
1.610820,0.2146,-0.0299,0.1697,0.275
1.630189,-0.0664,-0.0778,0.2132,0.236
1.632581,-0.0664,-0.0778,0.2132,0.236
1.649224,-0.3677,0.1561,-0.1475,0.426
1.650851,-0.3677,0.1561,-0.1475,0.426
1.669481,-0.0158,0.0888,-0.2071,0.226
1.671000,-0.0158,0.0888,-0.2071,0.226
1.688865,0.2606,0.0056,0.0296,0.262
1.690718,0.2606,0.0056,0.0296,0.262
1.709303,0.0442,-0.0853,0.2845,0.300
1.711625,0.0442,-0.0853,0.2845,0.300
1.729165,-0.0358,-0.2203,0.0287,0.225
1.731466,-0.0358,-0.2203,0.0287,0.225
1.749919,-0.2285,0.0624,-0.2641,0.355
1.751699,-0.2285,0.0624,-0.2641,0.355
1.768925,-0.0662,0.1582,-0.1486,0.227
1.770651,-0.0662,0.1582,-0.1486,0.227
1.788968,0.0066,0.1342,0.2469,0.281
1.790270,0.0066,0.1342,0.2469,0.281
1.810629,-0.0945,0.0692,0.0356,0.122
1.812783,-0.0945,0.0692,0.0356,0.122
1.829422,-0.0963,0.0599,-0.1708,0.205
1.831299,-0.0963,0.0599,-0.1708,0.205
1.849071,-0.0064,0.0376,-0.2312,0.234
1.851294,-0.0064,0.0376,-0.2312,0.234
1.869326,0.1397,-0.0195,-0.0029,0.141
1.870777,0.1397,-0.0195,-0.0029,0.141
1.889044,-0.1158,0.1096,-0.0126,0.160
1.890800,-0.1158,0.1096,-0.0126,0.160
1.908530,-0.2431,0.1933,-0.1857,0.362
1.910651,-0.2431,0.1933,-0.1857,0.362
1.929642,0.0502,0.1087,-0.1717,0.209
1.930836,0.0502,0.1087,-0.1717,0.209
1.949531,0.2437,0.0055,-0.0272,0.245
1.951187,0.2437,0.0055,-0.0272,0.245
1.969764,0.0018,0.0797,0.3634,0.372
1.971794,0.0018,0.0797,0.3634,0.372
1.989356,-0.1649,0.0159,-0.1874,0.250
1.991032,-0.1649,0.0159,-0.1874,0.250
2.009418,-0.1730,0.1085,-0.0955,0.225
2.011215,-0.1730,0.1085,-0.0955,0.225
2.030936,0.1179,0.1340,-0.0226,0.180
2.033948,0.1179,0.1340,-0.0226,0.180
2.055020,0.2101,-0.0261,0.0563,0.219
2.057308,0.2101,-0.0261,0.0563,0.219
2.069084,-0.0022,-0.0838,0.0009,0.084
2.070038,-0.0022,-0.0838,0.0009,0.084
2.092593,-0.0258,0.0223,-0.0708,0.079
2.094632,-0.0258,0.0223,-0.0708,0.079
2.110520,-0.0466,0.0723,-0.1661,0.187
2.112606,-0.0466,0.0723,-0.1661,0.187
2.129768,-0.0454,0.1512,-0.2008,0.255
2.131788,-0.0454,0.1512,-0.2008,0.255
2.149349,0.0431,0.1032,0.0467,0.121
2.151518,0.0431,0.1032,0.0467,0.121
2.168897,-0.0030,-0.0118,0.0501,0.052
