time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.003864,0.0393,-1.9473,0.1025,1.950
1.005624,0.0393,-1.9473,0.1025,1.950
1.023479,0.0175,-2.4723,0.4588,2.515
1.025455,0.0175,-2.4723,0.4588,2.515
1.043336,-0.4470,-2.7131,-0.1934,2.756
1.045133,-0.4470,-2.7131,-0.1934,2.756
1.063306,-0.4288,-2.1197,-0.6043,2.246
1.065596,-0.4288,-2.1197,-0.6043,2.246
1.082892,-0.0427,-1.5505,-0.2948,1.579
1.084136,-0.0427,-1.5505,-0.2948,1.579
1.102929,0.1825,-1.0880,-0.1872,1.119
1.103954,0.1825,-1.0880,-0.1872,1.119
1.123267,0.2471,-0.7652,0.2075,0.830
1.124652,0.2471,-0.7652,0.2075,0.830
1.144033,0.3127,-0.4853,0.6340,0.857
1.145025,0.3127,-0.4853,0.6340,0.857
1.163266,0.4563,-0.3097,0.1486,0.571
1.164491,0.4563,-0.3097,0.1486,0.571
1.182948,0.2244,-0.4554,0.3336,0.607
1.184169,0.2244,-0.4554,0.3336,0.607
1.203086,0.0282,-0.4947,0.3012,0.580
1.204512,0.0282,-0.4947,0.3012,0.580
1.223569,-0.0591,0.0537,0.3652,0.374
1.227352,-0.0591,0.0537,0.3652,0.374
1.243468,-0.5499,1.4617,-0.1025,1.565
1.245330,-0.5499,1.4617,-0.1025,1.565
1.264091,-0.6318,1.9548,-0.5171,2.118
1.265478,-0.6318,1.9548,-0.5171,2.118
1.283024,-0.8046,1.4132,-0.9488,1.883
1.284410,-0.8046,1.4132,-0.9488,1.883
1.303116,-0.5715,0.4020,-1.3126,1.487
1.304748,-0.5715,0.4020,-1.3126,1.487
1.322899,-0.8205,-0.3439,-1.4563,1.707
1.324335,-0.8205,-0.3439,-1.4563,1.707
1.343319,-0.8443,1.4442,-1.0068,1.953
1.345210,-0.8443,1.4442,-1.0068,1.953
1.363237,-1.4877,3.3297,-0.6387,3.702
1.364762,-1.4877,3.3297,-0.6387,3.702
1.382748,-0.9044,6.4847,-1.5869,6.737
1.384097,-0.9044,6.4847,-1.5869,6.737
1.402803,-0.2114,2.8514,-1.5316,3.244
1.404988,-0.2114,2.8514,-1.5316,3.244
1.426023,0.0254,-0.2916,1.3064,1.339
1.427474,0.0254,-0.2916,1.3064,1.339
1.443337,-1.1073,-1.1059,0.5835,1.670
1.445105,-1.1073,-1.1059,0.5835,1.670
1.462810,-1.7194,0.0268,0.4085,1.767
1.464176,-1.7194,0.0268,0.4085,1.767
1.483445,-1.2878,1.0706,0.1970,1.686
1.485710,-1.2878,1.0706,0.1970,1.686
1.503696,-0.0698,0.0830,-0.2076,0.234
1.506113,-0.0698,0.0830,-0.2076,0.234
1.522650,0.6424,-1.4556,-0.1812,1.601
1.523622,0.6424,-1.4556,-0.1812,1.601
1.542717,0.4556,-2.3672,0.1153,2.413
1.543714,0.4556,-2.3672,0.1153,2.413
1.567706,0.1784,-2.6033,0.0377,2.610
1.569679,0.1784,-2.6033,0.0377,2.610
1.582493,0.2785,-2.2437,-0.1536,2.266
1.583682,0.2785,-2.2437,-0.1536,2.266
1.603865,0.2231,-2.0521,0.1514,2.070
1.605565,0.2231,-2.0521,0.1514,2.070
1.622585,0.7810,-2.0151,0.3443,2.188
1.624100,0.7810,-2.0151,0.3443,2.188
1.642963,0.9708,-1.9913,1.0292,2.443
1.644173,0.9708,-1.9913,1.0292,2.443
1.662484,0.0658,-1.7519,0.4766,1.817
1.663781,0.0658,-1.7519,0.4766,1.817
1.682385,-0.3819,-1.7494,0.9060,2.007
1.683391,-0.3819,-1.7494,0.9060,2.007
1.702394,-0.1939,-1.9506,0.5266,2.030
1.703937,-0.1939,-1.9506,0.5266,2.030
1.722609,0.3975,-1.2829,0.0796,1.345
1.723915,0.3975,-1.2829,0.0796,1.345
1.742298,1.0030,0.2128,0.0653,1.027
1.743947,1.0030,0.2128,0.0653,1.027
1.762426,1.3636,2.0865,0.1612,2.498
1.763729,1.3636,2.0865,0.1612,2.498
1.782317,1.0145,2.9004,-0.3276,3.090
1.783912,1.0145,2.9004,-0.3276,3.090
1.804294,0.2488,2.9575,-2.2119,3.701
1.805668,0.2488,2.9575,-2.2119,3.701
1.822397,0.6818,2.5044,-3.3979,4.276
1.823826,0.6818,2.5044,-3.3979,4.276
1.842749,2.1527,1.6878,-1.4225,3.083
1.844368,2.1527,1.6878,-1.4225,3.083
1.862829,1.8251,2.2201,0.7282,2.965
1.864565,1.8251,2.2201,0.7282,2.965
1.883016,0.4781,3.4529,1.1831,3.681
1.884888,0.4781,3.4529,1.1831,3.681
1.902622,-0.5417,3.6005,1.5381,3.953
1.904392,-0.5417,3.6005,1.5381,3.953
1.922498,-0.5531,1.7854,0.7323,2.007
1.923717,-0.5531,1.7854,0.7323,2.007
1.942332,-0.5583,-0.9151,0.7456,1.306
1.944897,-0.5583,-0.9151,0.7456,1.306
1.962800,-0.4509,-2.7065,0.5378,2.796
1.964320,-0.4509,-2.7065,0.5378,2.796
1.982293,-0.1135,-2.0403,0.4012,2.083
1.983225,-0.1135,-2.0403,0.4012,2.083
2.003073,0.0898,-0.9063,0.4383,1.011
2.004546,0.0898,-0.9063,0.4383,1.011
2.022397,0.3032,-0.5481,0.6068,0.872
2.023500,0.3032,-0.5481,0.6068,0.872
2.043352,0.4824,-1.0113,0.7145,1.329
2.044741,0.4824,-1.0113,0.7145,1.329
2.062481,0.3095,-1.2735,0.9935,1.645
2.063737,0.3095,-1.2735,0.9935,1.645
2.082191,0.1963,-1.0560,1.0408,1.496
2.083555,0.1963,-1.0560,1.0408,1.496
2.103056,0.3435,-0.5680,0.8682,1.093
2.104584,0.3435,-0.5680,0.8682,1.093
2.122008,0.6486,-0.5122,0.5030,0.968
2.123306,0.6486,-0.5122,0.5030,0.968
2.142923,0.8355,-1.0037,0.4950,1.397
2.144458,0.8355,-1.0037,0.4950,1.397
2.162616,0.4197,-1.1714,0.4977,1.340
2.164082,0.4197,-1.1714,0.4977,1.340
2.182711,-0.1447,-0.7388,0.2185,0.784
2.184154,-0.1447,-0.7388,0.2185,0.784
2.203105,-0.7310,-0.4076,-0.0195,0.837
2.204733,-0.7310,-0.4076,-0.0195,0.837
2.222693,-0.7375,-0.0114,-0.5020,0.892
2.224096,-0.7375,-0.0114,-0.5020,0.892
2.242970,-0.5879,0.5990,-0.8739,1.212
2.244740,-0.5879,0.5990,-0.8739,1.212
2.262788,-0.6638,1.0800,-0.7924,1.495
2.263575,-0.6638,1.0800,-0.7924,1.495
2.283444,-0.9690,1.4434,-1.6945,2.428
2.285379,-0.9690,1.4434,-1.6945,2.428
2.303121,-1.1877,1.1161,-2.0072,2.586
2.304290,-1.1877,1.1161,-2.0072,2.586
2.322216,-1.2724,0.0314,-1.8955,2.283
2.323521,-1.2724,0.0314,-1.8955,2.283
2.341975,-1.0190,-0.0102,-0.8951,1.356
2.343265,-1.0190,-0.0102,-0.8951,1.356
2.362535,-0.8535,1.0606,-0.9099,1.637
2.364921,-0.8535,1.0606,-0.9099,1.637
2.382406,-0.8977,3.0488,-0.8178,3.282
2.383918,-0.8977,3.0488,-0.8178,3.282
2.402708,-0.9017,5.2577,0.3280,5.345
2.404380,-0.9017,5.2577,0.3280,5.345
2.422617,-0.2181,4.3003,-1.6338,4.605
2.424484,-0.2181,4.3003,-1.6338,4.605
2.443037,0.6234,1.0078,0.6427,1.348
2.444702,0.6234,1.0078,0.6427,1.348
2.462485,0.4111,-1.3430,0.8495,1.641
2.463838,0.4111,-1.3430,0.8495,1.641
2.482458,-0.2937,-2.0235,0.2834,2.064
2.484053,-0.2937,-2.0235,0.2834,2.064
2.503764,-0.4378,-1.2491,0.5440,1.431
2.505516,-0.4378,-1.2491,0.5440,1.431
2.522549,-0.0695,-0.5220,0.7797,0.941
2.524062,-0.0695,-0.5220,0.7797,0.941
2.542343,0.2918,-0.8101,0.7205,1.123
2.543458,0.2918,-0.8101,0.7205,1.123
2.562263,0.1212,-1.5277,0.4344,1.593
2.563718,0.1212,-1.5277,0.4344,1.593
2.582189,-0.5229,-1.6576,0.2433,1.755
2.583658,-0.5229,-1.6576,0.2433,1.755
2.603158,-0.6177,-1.5914,0.3717,1.747
2.605500,-0.6177,-1.5914,0.3717,1.747
2.622603,-0.2095,-1.8073,0.5091,1.889
2.624335,-0.2095,-1.8073,0.5091,1.889
2.642194,0.2186,-2.1768,-0.3240,2.212
2.644296,0.2186,-2.1768,-0.3240,2.212
2.662056,0.1848,-2.6182,-0.2570,2.637
2.663732,0.1848,-2.6182,-0.2570,2.637
2.682310,-0.2048,-2.3297,0.5924,2.413
2.683479,-0.2048,-2.3297,0.5924,2.413
2.703874,-0.5089,-1.4459,0.5807,1.639
2.706197,-0.5089,-1.4459,0.5807,1.639
2.722717,-0.2974,-0.1845,0.4560,0.575
2.724417,-0.2974,-0.1845,0.4560,0.575
2.741870,-0.0512,0.4508,0.2497,0.518
2.743920,-0.0512,0.4508,0.2497,0.518
2.762962,-0.0663,0.8869,-0.1039,0.895
2.764327,-0.0663,0.8869,-0.1039,0.895
2.782069,0.0160,0.9677,-0.1158,0.975
2.783140,0.0160,0.9677,-0.1158,0.975
2.802519,0.8886,1.1903,-0.3292,1.521
2.803955,0.8886,1.1903,-0.3292,1.521
2.822128,1.1161,1.1893,-1.4685,2.195
2.823473,1.1161,1.1893,-1.4685,2.195
2.842941,0.9004,1.1800,-1.4675,2.087
2.844401,0.9004,1.1800,-1.4675,2.087
2.862424,1.1356,0.8901,-0.9897,1.750
2.864063,1.1356,0.8901,-0.9897,1.750
2.883111,1.5819,1.2276,-0.6864,2.117
2.885417,1.5819,1.2276,-0.6864,2.117
2.902437,1.0596,2.9088,0.0396,3.096
2.903977,1.0596,2.9088,0.0396,3.096
2.922352,0.7710,4.6189,-0.8169,4.753
2.924651,0.7710,4.6189,-0.8169,4.753
2.942171,1.4021,3.9414,-0.3574,4.199
2.944611,1.4021,3.9414,-0.3574,4.199
2.962394,1.3822,1.8441,-0.0704,2.306
2.963816,1.3822,1.8441,-0.0704,2.306
2.982103,0.7808,0.4794,0.0853,0.920
2.983551,0.7808,0.4794,0.0853,0.920
3.002342,0.0620,-0.0367,0.3868,0.393
3.003473,0.0620,-0.0367,0.3868,0.393
3.023159,-0.2609,-0.4200,0.4428,0.664
3.024584,-0.2609,-0.4200,0.4428,0.664
3.042541,0.0417,-0.8021,0.6059,1.006
3.043406,0.0417,-0.8021,0.6059,1.006
3.061858,0.0785,-1.0714,0.5405,1.203
3.063974,0.0785,-1.0714,0.5405,1.203
3.082120,0.1250,-1.0182,0.5806,1.179
3.083502,0.1250,-1.0182,0.5806,1.179
3.102082,-0.1100,-1.1620,0.1954,1.183
3.103113,-0.1100,-1.1620,0.1954,1.183
3.122622,-0.0952,-1.3944,0.5729,1.511
3.124157,-0.0952,-1.3944,0.5729,1.511
3.142685,0.1388,-1.5838,0.7577,1.761
3.143742,0.1388,-1.5838,0.7577,1.761
3.162356,0.4546,-1.8262,0.5459,1.960
3.163312,0.4546,-1.8262,0.5459,1.960
3.182257,0.4039,-1.6551,0.5153,1.780
3.183567,0.4039,-1.6551,0.5153,1.780
3.202445,0.2185,-1.4032,0.4747,1.497
3.203784,0.2185,-1.4032,0.4747,1.497
3.222299,-0.1089,-0.9532,0.5771,1.120
3.223254,-0.1089,-0.9532,0.5771,1.120
3.241900,-0.3123,-0.7254,0.4826,0.926
3.243666,-0.3123,-0.7254,0.4826,0.926
3.262306,-0.1653,-0.3138,0.5062,0.618
3.263312,-0.1653,-0.3138,0.5062,0.618
3.282989,-0.2237,-0.5486,0.3466,0.686
3.284182,-0.2237,-0.5486,0.3466,0.686
3.301847,-0.1938,-1.0853,0.1599,1.114
3.302884,-0.1938,-1.0853,0.1599,1.114
3.321744,-0.4636,-0.9012,0.2028,1.034
3.322950,-0.4636,-0.9012,0.2028,1.034
3.341762,-0.7072,-0.5228,-0.0766,0.883
3.343588,-0.7072,-0.5228,-0.0766,0.883
3.362536,-0.7010,0.1083,-1.3570,1.531
3.364099,-0.7010,0.1083,-1.3570,1.531
3.381937,-0.4746,-0.2039,-1.3225,1.420
3.383423,-0.4746,-0.2039,-1.3225,1.420
3.402495,-0.6099,-0.5850,-0.6086,1.041
3.404192,-0.6099,-0.5850,-0.6086,1.041
3.422409,-0.7813,-0.0424,-1.2460,1.471
3.424414,-0.7813,-0.0424,-1.2460,1.471
3.442182,-0.8374,0.4243,-1.4117,1.695
3.443856,-0.8374,0.4243,-1.4117,1.695
3.462407,-0.5594,1.1434,-1.1536,1.718
3.463901,-0.5594,1.1434,-1.1536,1.718
3.482397,-0.0726,3.1143,-0.9335,3.252
3.484176,-0.0726,3.1143,-0.9335,3.252
3.502426,-0.7346,5.3903,0.4357,5.458
3.504392,-0.7346,5.3903,0.4357,5.458
3.522508,-0.8220,7.7402,1.2946,7.891
3.523956,-0.8220,7.7402,1.2946,7.891
3.542518,0.2031,3.3840,0.5123,3.429
3.544531,0.2031,3.3840,0.5123,3.429
3.563285,0.3855,-1.1616,1.7378,2.125
3.565100,0.3855,-1.1616,1.7378,2.125
3.582161,-0.6928,-3.0719,1.7251,3.591
3.583678,-0.6928,-3.0719,1.7251,3.591
3.602418,-1.1977,-2.6957,1.2579,3.207
3.604139,-1.1977,-2.6957,1.2579,3.207
3.622574,-0.8640,-2.0328,0.8249,2.358
3.624169,-0.8640,-2.0328,0.8249,2.358
3.642310,0.2537,-1.6405,-0.4941,1.732
3.645427,0.2537,-1.6405,-0.4941,1.732
3.662177,0.6744,-0.7727,0.1970,1.044
3.663227,0.6744,-0.7727,0.1970,1.044
3.682192,0.4608,-0.1980,0.4379,0.666
3.683270,0.4608,-0.1980,0.4379,0.666
3.702089,-0.4605,-0.1209,0.2520,0.539
3.703703,-0.4605,-0.1209,0.2520,0.539
3.722727,-0.4392,-1.0027,0.1073,1.100
3.724200,-0.4392,-1.0027,0.1073,1.100
3.742473,-0.0661,-1.9478,0.4633,2.003
3.743786,-0.0661,-1.9478,0.4633,2.003
3.762239,-0.1171,-1.6124,0.6190,1.731
3.763738,-0.1171,-1.6124,0.6190,1.731
3.782064,-0.3899,-0.4885,0.7257,0.958
3.783158,-0.3899,-0.4885,0.7257,0.958
3.802834,-0.4501,0.5192,0.7289,1.002
3.803850,-0.4501,0.5192,0.7289,1.002
3.822282,-0.1224,0.4781,-0.1351,0.512
3.823673,-0.1224,0.4781,-0.1351,0.512
3.842363,0.4700,-0.7497,-0.1166,0.892
3.843815,0.4700,-0.7497,-0.1166,0.892
3.862317,0.4598,-1.5646,0.1149,1.635
3.863568,0.4598,-1.5646,0.1149,1.635
3.882400,0.1763,-1.8579,0.2178,1.879
3.884127,0.1763,-1.8579,0.2178,1.879
3.903057,0.4279,-1.2152,-0.9088,1.577
3.904983,0.4279,-1.2152,-0.9088,1.577
3.921960,1.0642,-0.2013,-2.1014,2.364
3.923730,1.0642,-0.2013,-2.1014,2.364
3.942082,1.4067,0.9638,-2.1897,2.775
3.943214,1.4067,0.9638,-2.1897,2.775
3.962046,1.1620,2.1533,-1.5906,2.918
3.963581,1.1620,2.1533,-1.5906,2.918
3.981685,1.2880,3.9871,-0.7800,4.262
3.983221,1.2880,3.9871,-0.7800,4.262
4.002833,0.5133,4.9625,-0.0596,4.989
4.005127,0.5133,4.9625,-0.0596,4.989
4.022787,-0.3605,4.8864,-1.0483,5.011
4.024408,-0.3605,4.8864,-1.0483,5.011
4.042081,0.1214,2.8198,0.2358,2.832
4.044172,0.1214,2.8198,0.2358,2.832
4.062105,0.5139,0.8134,0.6611,1.167
4.063366,0.5139,0.8134,0.6611,1.167
4.082377,0.4884,-0.2366,0.8622,1.019
4.083042,0.4884,-0.2366,0.8622,1.019
4.102861,0.1188,-1.0665,0.5498,1.206
4.104365,0.1188,-1.0665,0.5498,1.206
4.122260,-0.4429,-1.6455,0.3992,1.750
4.124020,-0.4429,-1.6455,0.3992,1.750
4.141916,-0.6514,-1.5038,0.3473,1.675
4.145029,-0.6514,-1.5038,0.3473,1.675
4.162683,-0.2180,-1.3024,-0.0659,1.322
4.163903,-0.2180,-1.3024,-0.0659,1.322
4.181283,0.2854,-1.1833,0.1893,1.232
4.182353,0.2854,-1.1833,0.1893,1.232
4.202387,0.5276,-1.4091,0.6004,1.620
4.204065,0.5276,-1.4091,0.6004,1.620
4.222117,0.2052,-2.3914,0.7111,2.503
4.223703,0.2052,-2.3914,0.7111,2.503
4.242530,0.1012,-3.0539,0.2037,3.062
4.244440,0.1012,-3.0539,0.2037,3.062
4.262689,-0.0443,-2.5034,-0.0154,2.504
4.265281,-0.0443,-2.5034,-0.0154,2.504
4.281941,0.3276,-1.5679,-0.0528,1.603
4.283025,0.3276,-1.5679,-0.0528,1.603
4.301889,0.5989,-0.9577,-0.2017,1.147
4.302789,0.5989,-0.9577,-0.2017,1.147
4.322614,0.4594,-0.9853,-0.3158,1.132
4.323859,0.4594,-0.9853,-0.3158,1.132
4.341442,-0.2365,-1.0288,-0.7896,1.318
4.343758,-0.2365,-1.0288,-0.7896,1.318
4.362678,-0.9637,-0.4061,-1.4086,1.754
4.363873,-0.9637,-0.4061,-1.4086,1.754
4.381783,-1.4617,0.2973,-1.6703,2.239
4.383612,-1.4617,0.2973,-1.6703,2.239
4.401931,-1.3688,0.5585,-1.8777,2.390
4.403980,-1.3688,0.5585,-1.8777,2.390
4.422728,-0.5918,0.3208,-1.6000,1.736
4.423979,-0.5918,0.3208,-1.6000,1.736
4.441974,0.2151,0.3622,-1.5826,1.638
4.443371,0.2151,0.3622,-1.5826,1.638
4.461790,0.3749,3.2613,-0.6179,3.340
4.463399,0.3749,3.2613,-0.6179,3.340
4.481564,-2.3675,6.3496,0.8745,6.833
4.483391,-2.3675,6.3496,0.8745,6.833
4.502045,-2.2445,7.4844,-1.1190,7.893
4.503852,-2.2445,7.4844,-1.1190,7.893
4.521946,-1.2699,3.2538,0.9520,3.620
4.523660,-1.2699,3.2538,0.9520,3.620
4.541504,-0.4830,-0.1252,1.6405,1.715
4.542985,-0.4830,-0.1252,1.6405,1.715
4.562422,-0.6185,-1.0312,1.6489,2.041
4.563839,-0.6185,-1.0312,1.6489,2.041
4.581762,-0.6316,-1.5285,0.6869,1.791
4.583392,-0.6316,-1.5285,0.6869,1.791
4.602906,-0.3791,-1.4334,0.3176,1.516
4.605890,-0.3791,-1.4334,0.3176,1.516
4.621672,0.3995,-1.2384,-0.2574,1.326
4.623129,0.3995,-1.2384,-0.2574,1.326
4.641593,0.5831,-1.4434,0.3260,1.590
4.643251,0.5831,-1.4434,0.3260,1.590
4.661776,0.3589,-1.9675,0.2189,2.012
4.663498,0.3589,-1.9675,0.2189,2.012
4.681480,-0.0540,-2.3631,0.5363,2.424
4.682807,-0.0540,-2.3631,0.5363,2.424
4.702269,-0.3571,-2.8374,0.4921,2.902
4.704360,-0.3571,-2.8374,0.4921,2.902
4.722230,-0.3345,-2.5779,0.9011,2.751
4.725720,-0.3345,-2.5779,0.9011,2.751
4.741381,-0.1311,-1.8355,0.6143,1.940
4.743754,-0.1311,-1.8355,0.6143,1.940
4.761891,0.2411,-0.9705,0.4123,1.082
4.763509,0.2411,-0.9705,0.4123,1.082
4.781501,0.5447,-0.6363,0.1306,0.848
4.782342,0.5447,-0.6363,0.1306,0.848
4.802767,0.6077,-0.5648,-0.3151,0.887
4.805044,0.6077,-0.5648,-0.3151,0.887
4.823211,0.8498,-0.1178,-1.3077,1.564
4.824490,0.8498,-0.1178,-1.3077,1.564
4.841777,0.6136,0.6478,-1.9181,2.115
4.843914,0.6136,0.6478,-1.9181,2.115
4.861794,0.6097,1.8451,-2.1432,2.893
4.863029,0.6097,1.8451,-2.1432,2.893
4.881640,1.1602,2.0093,-1.9563,3.035
4.883309,1.1602,2.0093,-1.9563,3.035
4.901718,1.6639,1.7829,0.0382,2.439
4.903028,1.6639,1.7829,0.0382,2.439
4.921695,1.0721,1.7441,0.2212,2.059
4.923028,1.0721,1.7441,0.2212,2.059
4.941785,-0.0982,3.2418,0.2436,3.252
4.943799,-0.0982,3.2418,0.2436,3.252
4.962373,-0.9074,4.8083,0.4431,4.913
4.964420,-0.9074,4.8083,0.4431,4.913
4.981784,-0.3170,4.1596,-1.3153,4.374
4.983286,-0.3170,4.1596,-1.3153,4.374
5.001785,1.1705,1.1134,0.8093,1.807
5.004069,1.1705,1.1134,0.8093,1.807
5.021604,1.3362,-1.2110,1.2888,2.217
5.023421,1.3362,-1.2110,1.2888,2.217
5.041407,0.1608,-0.8230,1.0697,1.359
5.043826,0.1608,-0.8230,1.0697,1.359
5.063760,-0.8955,-0.1064,0.1008,0.907
5.065202,-0.8955,-0.1064,0.1008,0.907
5.081832,-1.1445,0.1873,-0.2973,1.197
5.083300,-1.1445,0.1873,-0.2973,1.197
5.101508,-0.3320,0.1575,0.0568,0.372
5.102990,-0.3320,0.1575,0.0568,0.372
5.121857,0.8388,0.1328,0.7480,1.132
5.123238,0.8388,0.1328,0.7480,1.132
5.141248,0.9169,-0.3060,1.4303,1.726
5.143618,0.9169,-0.3060,1.4303,1.726
5.160975,0.1705,-0.4349,0.7719,0.902
5.162589,0.1705,-0.4349,0.7719,0.902
5.181084,-0.4732,-0.9330,0.3961,1.119
5.182473,-0.4732,-0.9330,0.3961,1.119
5.201560,-0.3328,-1.9523,0.7203,2.107
5.203202,-0.3328,-1.9523,0.7203,2.107
5.221598,0.0963,-2.6708,0.8689,2.810
5.223450,0.0963,-2.6708,0.8689,2.810
5.240898,0.6498,-2.4972,0.8624,2.721
5.242503,0.6498,-2.4972,0.8624,2.721
5.260968,0.7362,-1.8657,0.6881,2.120
5.262296,0.7362,-1.8657,0.6881,2.120
5.281788,0.3328,-0.9426,-0.4707,1.105
5.283244,0.3328,-0.9426,-0.4707,1.105
5.301234,-0.1765,-0.4411,-0.3492,0.590
5.302423,-0.1765,-0.4411,-0.3492,0.590
5.321273,-0.1553,-0.3559,-0.4295,0.579
5.323087,-0.1553,-0.3559,-0.4295,0.579
5.341248,-0.4937,0.5564,-0.9395,1.198
5.342735,-0.4937,0.5564,-0.9395,1.198
5.361329,-0.9890,1.0834,-0.6497,1.604
5.362926,-0.9890,1.0834,-0.6497,1.604
5.380774,-1.1086,0.7730,-1.5922,2.088
5.381926,-1.1086,0.7730,-1.5922,2.088
5.402025,-0.7859,-0.6029,-1.2972,1.632
5.403960,-0.7859,-0.6029,-1.2972,1.632
5.420885,-0.4816,0.2817,-1.3676,1.477
5.422978,-0.4816,0.2817,-1.3676,1.477
5.441177,-1.0963,2.8885,1.5488,3.456
